"game_id","season","week","season_type","start_date","start_time_tbd","neutral_site","conference_game","attendance","venue_id","venue","home_id","home_team","home_conference","home_points","home_post_win_prob","away_id","away_team","away_conference","away_points","away_post_win_prob","excitement_index"
262432117,2006,1,"regular","2006-08-31T18:00:00.000Z",NA,FALSE,FALSE,25418,3786,"Kelly/Shorts Stadium",2117,"Central Michigan","Mid-American",24,NA,103,"Boston College","ACC",31,NA,NA
262430202,2006,1,"regular","2006-08-31T19:00:00.000Z",NA,FALSE,FALSE,23308,NA,NA,202,"Tulsa","Conference USA",45,NA,2617,"Stephen F. Austin",NA,7,NA,NA
262432084,2006,1,"regular","2006-08-31T19:00:00.000Z",NA,FALSE,FALSE,29795,3965,"UB Stadium",2084,"Buffalo","Mid-American",9,NA,218,"Temple","FBS Independents",3,NA,NA
262432393,2006,1,"regular","2006-08-31T19:00:00.000Z",NA,FALSE,TRUE,20058,3725,"Johnny Red"""" Floyd Stadium""""",2393,"Middle Tennessee","Sun Belt",7,NA,2229,"Florida International","Sun Belt",6,NA,NA
262430041,2006,1,"regular","2006-08-31T19:30:00.000Z",NA,FALSE,FALSE,36227,3892,"Rentschler Field",41,"Connecticut","Big East",52,NA,227,"Rhode Island",NA,7,NA,NA
262432050,2006,1,"regular","2006-08-31T19:30:00.000Z",NA,FALSE,TRUE,12326,3919,"Scheumann Stadium",2050,"Ball State","Mid-American",38,NA,2199,"Eastern Michigan","Mid-American",20,NA,NA
262430193,2006,1,"regular","2006-08-31T19:30:00.000Z",NA,FALSE,FALSE,20476,3996,"Yager Stadium",193,"Miami (OH)","Mid-American",3,NA,77,"Northwestern","Big Ten",21,NA,NA
262432309,2006,1,"regular","2006-08-31T19:30:00.000Z",NA,FALSE,FALSE,20126,3696,"Dix Stadium",2309,"Kent State","Mid-American",0,NA,135,"Minnesota","Big Ten",44,NA,NA
262430066,2006,1,"regular","2006-08-31T20:00:00.000Z",NA,FALSE,FALSE,42531,3772,"Jack Trice Stadium",66,"Iowa State","Big 12",45,NA,2649,"Toledo","Mid-American",43,NA,NA
262430344,2006,1,"regular","2006-08-31T20:00:00.000Z",NA,FALSE,TRUE,50277,3693,"Davis Wade Stadium",344,"Mississippi State","SEC",0,NA,2579,"South Carolina","SEC",15,NA,NA
