"game_id","season","week","season_type","start_date","start_time_tbd","neutral_site","conference_game","attendance","venue_id","venue","home_id","home_team","home_conference","home_points","home_post_win_prob","away_id","away_team","away_conference","away_points","away_post_win_prob","excitement_index"
212350097,2001,1,"regular","2001-08-23T19:00:00.000Z",NA,FALSE,FALSE,38129,3873,"Papa John's Cardinal Stadium",97,"Louisville","Conference USA",45,NA,166,"New Mexico State","Sun Belt",24,NA,NA
63770,2001,1,"regular","2001-08-25T00:00:00.000Z",NA,FALSE,NA,NA,NA,NA,158,"Nebraska","Big 12",21,NA,2628,"TCU","Conference USA",7,NA,NA
212370275,2001,1,"regular","2001-08-25T14:00:00.000Z",NA,FALSE,TRUE,76740,347,"Camp Randall Stadium",275,"Wisconsin","Big Ten",26,NA,258,"Virginia","ACC",17,NA,NA
212370252,2001,1,"regular","2001-08-25T16:30:00.000Z",NA,FALSE,TRUE,40008,3801,"LaVell Edwards Stadium",252,"BYU","Mountain West",70,NA,2655,"Tulane","Conference USA",35,NA,NA
212370201,2001,1,"regular","2001-08-25T19:45:00.000Z",NA,FALSE,FALSE,75423,3835,"Gaylord Family Oklahoma Memorial Stadium",201,"Oklahoma","Big 12",10,NA,153,"North Carolina","ACC",0,NA,NA
212380183,2001,1,"regular","2001-08-26T14:00:00.000Z",NA,FALSE,FALSE,41517,NA,NA,183,"Syracuse","Big East",7,NA,59,"Georgia Tech","ACC",13,NA,NA
212380038,2001,1,"regular","2001-08-26T20:00:00.000Z",NA,FALSE,FALSE,47762,3726,"Folsom Field",38,"Colorado","Big 12",22,NA,278,"Fresno State","Western Athletic",24,NA,NA
212422006,2001,2,"regular","2001-08-30T19:00:00.000Z",NA,FALSE,TRUE,13532,NA,NA,2006,"Akron","Mid-American",31,NA,195,"Ohio","Mid-American",29,NA,NA
212422649,2001,2,"regular","2001-08-30T19:00:00.000Z",NA,FALSE,FALSE,34950,3739,"Glass Bowl",2649,"Toledo","Mid-American",38,NA,135,"Minnesota","Big Ten",7,NA,NA
212420218,2001,2,"regular","2001-08-30T19:00:00.000Z",NA,FALSE,FALSE,26191,3730,"Franklin Field",218,"Temple","Big East",45,NA,2426,"Navy","FBS Independents",26,NA,NA
212420008,2001,2,"regular","2001-08-30T19:30:00.000Z",NA,FALSE,FALSE,52213,3887,"Donald W. Reynolds Razorback Stadium Frank Broyles Field",8,"Arkansas","SEC",14,NA,2439,"UNLV","Mountain West",10,NA,NA
212422084,2001,2,"regular","2001-08-30T19:30:00.000Z",NA,FALSE,FALSE,22658,3965,"UB Stadium",2084,"Buffalo","Mid-American",15,NA,164,"Rutgers","Big East",31,NA,NA
212422117,2001,2,"regular","2001-08-30T19:30:00.000Z",NA,FALSE,FALSE,18613,3786,"Kelly/Shorts Stadium",2117,"Central Michigan","Mid-American",42,NA,2198,"Eastern Kentucky",NA,28,NA,NA
212422711,2001,2,"regular","2001-08-30T19:30:00.000Z",NA,FALSE,FALSE,33976,3980,"Waldo Stadium",2711,"Western Michigan","Mid-American",48,NA,2287,"Illinois State",NA,7,NA,NA
212422459,2001,2,"regular","2001-08-30T19:35:00.000Z",NA,FALSE,FALSE,14426,3764,"Brigham Field at Huskie Stadium",2459,"Northern Illinois","Mid-American",20,NA,58,"South Florida","FBS Independents",17,NA,NA
212420202,2001,2,"regular","2001-08-30T20:00:00.000Z",NA,FALSE,FALSE,20839,NA,NA,202,"Tulsa","Western Athletic",51,NA,282,"Indiana State",NA,0,NA,NA
