"game_id","season","week","season_type","start_date","start_time_tbd","neutral_site","conference_game","attendance","venue_id","venue","home_id","home_team","home_conference","home_points","home_post_win_prob","away_id","away_team","away_conference","away_points","away_post_win_prob","excitement_index"
242410193,2004,1,"regular","2004-08-28T19:00:00.000Z",NA,FALSE,FALSE,0,3996,"Yager Stadium",193,"Miami (OH)","Mid-American",49,NA,282,"Indiana State",NA,0,NA,NA
242410259,2004,1,"regular","2004-08-28T19:40:00.000Z",NA,FALSE,TRUE,91665,NA,NA,259,"Virginia Tech","ACC",13,NA,30,"USC","Pac-10",24,NA,NA
242462199,2004,2,"regular","2004-09-02T19:00:00.000Z",NA,FALSE,TRUE,0,3912,"Rynearson Stadium",2199,"Eastern Michigan","Mid-American",37,NA,2084,"Buffalo","Mid-American",34,NA,NA
242460254,2004,2,"regular","2004-09-02T19:30:00.000Z",NA,FALSE,FALSE,0,587,"Rice-Eccles Stadium",254,"Utah","Mountain West",41,NA,245,"Texas A&M","Big 12",21,NA,NA
242462050,2004,2,"regular","2004-09-02T20:00:00.000Z",NA,FALSE,FALSE,0,3919,"Scheumann Stadium",2050,"Ball State","Mid-American",11,NA,103,"Boston College","Big East",19,NA,NA
242462711,2004,2,"regular","2004-09-02T20:00:00.000Z",NA,FALSE,FALSE,21643,3980,"Waldo Stadium",2711,"Western Michigan","Mid-American",42,NA,2630,"UT Martin",NA,0,NA,NA
242462628,2004,2,"regular","2004-09-02T21:30:00.000Z",NA,FALSE,TRUE,0,3616,"Amon G. Carter Stadium",2628,"TCU","Conference USA",48,NA,77,"Northwestern","Big Ten",45,NA,NA
242460009,2004,2,"regular","2004-09-02T22:00:00.000Z",NA,FALSE,FALSE,0,3947,"Sun Devil Stadium",9,"Arizona State","Pac-10",41,NA,2638,"UTEP","Western Athletic",9,NA,NA
242470167,2004,2,"regular","2004-09-03T20:00:00.000Z",NA,FALSE,TRUE,0,3971,"University Stadium",167,"New Mexico","Mountain West",17,NA,265,"Washington State","Pac-10",21,NA,NA
242480201,2004,2,"regular","2004-09-04T12:00:00.000Z",NA,FALSE,FALSE,0,3835,"Gaylord Family Oklahoma Memorial Stadium",201,"Oklahoma","Big 12",40,NA,189,"Bowling Green","Mid-American",24,NA,NA
242482294,2004,2,"regular","2004-09-04T12:00:00.000Z",NA,FALSE,FALSE,0,3793,"Kinnick Stadium",2294,"Iowa","Big Ten",39,NA,2309,"Kent State","Mid-American",7,NA,NA
242482005,2004,2,"regular","2004-09-04T12:00:00.000Z",NA,FALSE,TRUE,0,3713,"Falcon Stadium",2005,"Air Force","Mountain West",14,NA,25,"California","Pac-10",56,NA,NA
242480275,2004,2,"regular","2004-09-04T12:00:00.000Z",NA,FALSE,FALSE,0,347,"Camp Randall Stadium",275,"Wisconsin","Big Ten",34,NA,2116,"UCF","Mid-American",6,NA,NA
242480130,2004,2,"regular","2004-09-04T12:00:00.000Z",NA,FALSE,FALSE,0,3558,"Michigan Stadium",130,"Michigan","Big Ten",43,NA,193,"Miami (OH)","Mid-American",10,NA,NA
242480194,2004,2,"regular","2004-09-04T12:00:00.000Z",NA,FALSE,TRUE,0,3861,"Ohio Stadium",194,"Ohio State","Big Ten",27,NA,2132,"Cincinnati","Conference USA",6,NA,NA
242480218,2004,2,"regular","2004-09-04T12:00:00.000Z",NA,FALSE,FALSE,0,3730,"Franklin Field",218,"Temple","Big East",14,NA,258,"Virginia","ACC",44,NA,NA
242480041,2004,2,"regular","2004-09-04T12:00:00.000Z",NA,FALSE,FALSE,35129,NA,NA,41,"Connecticut","Big East",52,NA,93,"Murray State",NA,14,NA,NA
242480238,2004,2,"regular","2004-09-04T12:30:00.000Z",NA,FALSE,TRUE,0,3973,"Vanderbilt Stadium",238,"Vanderbilt","SEC",6,NA,2579,"South Carolina","SEC",31,NA,NA
242480059,2004,2,"regular","2004-09-04T13:00:00.000Z",NA,FALSE,FALSE,43100,721,"Bobby Dodd Stadium at Historic Grant Field",59,"Georgia Tech","ACC",28,NA,2535,"Samford",NA,7,NA,NA
242480153,2004,2,"regular","2004-09-04T13:35:00.000Z",NA,FALSE,TRUE,43500,3787,"Kenan Memorial Stadium",153,"North Carolina","ACC",49,NA,2729,"William & Mary",NA,38,NA,NA
242480066,2004,2,"regular","2004-09-04T14:00:00.000Z",NA,FALSE,FALSE,42865,3772,"Jack Trice Stadium",66,"Iowa State","Big 12",23,NA,2460,"Northern Iowa",NA,0,NA,NA
242480002,2004,2,"regular","2004-09-04T14:30:00.000Z",NA,FALSE,FALSE,0,3785,"Jordan-Hare Stadium",2,"Auburn","SEC",31,NA,2433,"Louisiana Monroe","Sun Belt",0,NA,NA
242482751,2004,2,"regular","2004-09-04T15:00:00.000Z",NA,FALSE,FALSE,13205,NA,NA,2751,"Wyoming","Mountain West",53,NA,2026,"Appalachian State",NA,7,NA,NA
242480061,2004,2,"regular","2004-09-04T15:00:00.000Z",NA,FALSE,FALSE,92746,3917,"Sanford Stadium",61,"Georgia","SEC",48,NA,290,"Georgia Southern",NA,28,NA,NA
242480026,2004,2,"regular","2004-09-04T15:30:00.000Z",NA,FALSE,FALSE,0,1056,"Rose Bowl",26,"UCLA","Pac-10",20,NA,197,"Oklahoma State","Big 12",31,NA,NA
242480213,2004,2,"regular","2004-09-04T15:30:00.000Z",NA,FALSE,FALSE,0,3632,"Beaver Stadium",213,"Penn State","Big Ten",48,NA,2006,"Akron","Mid-American",10,NA,NA
242480228,2004,2,"regular","2004-09-04T15:30:00.000Z",NA,FALSE,TRUE,0,3836,"Memorial Stadium",228,"Clemson","ACC",37,NA,154,"Wake Forest","ACC",30,NA,NA
242480164,2004,2,"regular","2004-09-04T15:30:00.000Z",NA,FALSE,FALSE,0,3754,"High Point Solutions Stadium",164,"Rutgers","Big East",19,NA,127,"Michigan State","Big Ten",14,NA,NA
242480276,2004,2,"regular","2004-09-04T16:30:00.000Z",NA,FALSE,FALSE,0,3775,"Joan C. Edwards Stadium",276,"Marshall","Mid-American",15,NA,2653,"Troy","Sun Belt",17,NA,NA
242480152,2004,2,"regular","2004-09-04T18:00:00.000Z",NA,FALSE,TRUE,55600,3670,"Carter-Finley Stadium",152,"NC State","ACC",42,NA,257,"Richmond",NA,0,NA,NA
242480120,2004,2,"regular","2004-09-04T18:00:00.000Z",NA,FALSE,FALSE,0,3665,"Maryland Stadium",120,"Maryland","ACC",23,NA,2459,"Northern Illinois","Mid-American",20,NA,NA
242480277,2004,2,"regular","2004-09-04T18:00:00.000Z",NA,FALSE,FALSE,0,3842,"Mountaineer Field at Milan Puskar Stadium",277,"West Virginia","Big East",56,NA,151,"East Carolina","Conference USA",23,NA,NA
242480099,2004,2,"regular","2004-09-04T18:00:00.000Z",NA,FALSE,FALSE,0,3958,"Tiger Stadium",99,"LSU","SEC",22,NA,204,"Oregon State","Pac-10",21,NA,NA
242482426,2004,2,"regular","2004-09-04T18:00:00.000Z",NA,FALSE,FALSE,0,3852,"Navy-Marine Corps Memorial Stadium",2426,"Navy","FBS Independents",27,NA,150,"Duke","ACC",12,NA,NA
242480356,2004,2,"regular","2004-09-04T18:00:00.000Z",NA,FALSE,FALSE,46106,3832,"Memorial Stadium",356,"Illinois","Big Ten",52,NA,50,"Florida A&M","FBS Independents",13,NA,NA
242480344,2004,2,"regular","2004-09-04T18:00:00.000Z",NA,FALSE,FALSE,0,3693,"Davis Wade Stadium",344,"Mississippi State","SEC",28,NA,2655,"Tulane","Conference USA",7,NA,NA
242482305,2004,2,"regular","2004-09-04T19:00:00.000Z",NA,FALSE,FALSE,0,3833,"Memorial Stadium",2305,"Kansas","Big 12",21,NA,202,"Tulsa","Western Athletic",3,NA,NA
242480251,2004,2,"regular","2004-09-04T19:00:00.000Z",NA,FALSE,FALSE,0,3910,"Darrell K Royal-Texas Memorial Stadium",251,"Texas","Big 12",65,NA,249,"North Texas","Sun Belt",0,NA,NA
242480142,2004,2,"regular","2004-09-04T19:00:00.000Z",NA,FALSE,FALSE,0,3838,"Faurot Field",142,"Missouri","Big 12",52,NA,2032,"Arkansas State","Sun Belt",20,NA,NA
242480005,2004,2,"regular","2004-09-04T19:00:00.000Z",NA,FALSE,FALSE,0,3803,"Legion Field",5,"UAB","Conference USA",56,NA,239,"Baylor","Big 12",14,NA,NA
242480008,2004,2,"regular","2004-09-04T19:00:00.000Z",NA,FALSE,FALSE,0,3887,"Donald W. Reynolds Razorback Stadium Frank Broyles Field",8,"Arkansas","SEC",63,NA,166,"New Mexico State","Sun Belt",13,NA,NA
242480084,2004,2,"regular","2004-09-04T19:00:00.000Z",NA,FALSE,FALSE,0,3830,"Memorial Stadium",84,"Indiana","Big Ten",41,NA,2117,"Central Michigan","Mid-American",10,NA,NA
242480195,2004,2,"regular","2004-09-04T19:00:00.000Z",NA,FALSE,FALSE,17527,3876,"Peden Stadium",195,"Ohio","Mid-American",42,NA,2678,"VMI",NA,14,NA,NA
242480158,2004,2,"regular","2004-09-04T19:00:00.000Z",NA,FALSE,FALSE,77471,3834,"Memorial Stadium",158,"Nebraska","Big 12",56,NA,2710,"Western Illinois",NA,17,NA,NA
242480145,2004,2,"regular","2004-09-04T19:00:00.000Z",NA,FALSE,FALSE,0,3974,"Vaught-Hemingway Stadium",145,"Ole Miss","SEC",13,NA,235,"Memphis","Conference USA",20,NA,NA
242480333,2004,2,"regular","2004-09-04T19:00:00.000Z",NA,FALSE,FALSE,0,3657,"Bryant Denny Stadium",333,"Alabama","SEC",48,NA,328,"Utah State","Sun Belt",17,NA,NA
