game_id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_division,home_points,home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_division,away_points,away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
282412117,2008,1,regular,2008-08-28T23:00:00.000Z,FALSE,FALSE,FALSE,19732,3786,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,fbs,31,NA,NA,NA,2197,Eastern Illinois,OVC,fcs,12,NA,NA,NA,NA,NA,NA
282412199,2008,1,regular,2008-08-28T23:00:00.000Z,NA,FALSE,FALSE,17494,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,fbs,52,NA,NA,NA,282,Indiana State,MVFC,fcs,0,NA,NA,NA,NA,NA,NA
282412050,2008,1,regular,2008-08-28T23:00:00.000Z,FALSE,FALSE,FALSE,13068,3919,Scheumann Stadium,2050,Ball State,Mid-American,fbs,48,NA,NA,NA,111,Northeastern,CAA,fcs,14,NA,NA,NA,NA,NA,NA
282412546,2008,1,regular,2008-08-28T23:00:00.000Z,FALSE,TRUE,FALSE,NA,3758,Houck Stadium,2546,Southeast Missouri State,OVC,fcs,35,NA,NA,NA,2586,Southwest Baptist,NA,NA,28,NA,NA,NA,NA,NA,NA
282412534,2008,1,regular,2008-08-28T23:00:00.000Z,FALSE,FALSE,FALSE,NA,3647,Bowers Stadium,2534,Sam Houston State,Southland,fcs,58,NA,NA,NA,2191,East Central,NA,NA,14,NA,NA,NA,NA,NA,NA
282412181,2008,1,regular,2008-08-28T23:00:00.000Z,FALSE,FALSE,FALSE,NA,3701,Drake Stadium,2181,Drake,Pioneer,fcs,17,NA,NA,NA,389,Upper Iowa,NA,NA,13,NA,NA,NA,NA,NA,NA
282412084,2008,1,regular,2008-08-28T23:00:00.000Z,NA,FALSE,FALSE,16656,3965,UB Stadium,2084,Buffalo,Mid-American,fbs,42,NA,1344,1406,2638,UTEP,Conference USA,fbs,17,NA,1333,1271,NA,NA,NA
282412717,2008,1,regular,2008-08-28T23:00:00.000Z,FALSE,FALSE,FALSE,NA,3704,E. J. Whitmire Stadium,2717,Western Carolina,Southern,fcs,35,NA,NA,NA,2560,Shorter,NA,NA,0,NA,NA,NA,NA,NA,NA
282410193,2008,1,regular,2008-08-28T23:30:00.000Z,NA,FALSE,FALSE,18398,3996,Yager Stadium,193,Miami (OH),Mid-American,fbs,13,NA,1332,1294,238,Vanderbilt,SEC,fbs,34,NA,1473,1511,NA,NA,NA
282412393,2008,1,regular,2008-08-28T23:30:00.000Z,NA,FALSE,TRUE,22307,3725,"Johnny Red"""" Floyd Stadium""""",2393,Middle Tennessee,Sun Belt,fbs,17,NA,1355,1341,2653,Troy,Sun Belt,fbs,31,NA,1550,1564,NA,NA,NA
