"game_id","season","week","season_type","start_date","start_time_tbd","neutral_site","conference_game","attendance","venue_id","venue","home_id","home_team","home_conference","home_points","home_post_win_prob","away_id","away_team","away_conference","away_points","away_post_win_prob","excitement_index"
312440097,2011,1,"regular","2011-09-01T18:00:00.000Z",NA,FALSE,FALSE,0,3873,"Papa John's Cardinal Stadium",97,"Louisville","Big East",21,"0.9796125947182047",93,"Murray State",NA,9,"0.02038740528179528","4.54795979930205"
312442117,2011,1,"regular","2011-09-01T19:00:00.000Z",NA,FALSE,FALSE,0,3786,"Kelly/Shorts Stadium",2117,"Central Michigan","Mid-American",21,"0.7792141859768686",2569,"South Carolina State",NA,6,"0.22078581402313135","3.31718905596915"
312442229,2011,1,"regular","2011-09-01T19:00:00.000Z",NA,FALSE,TRUE,0,218,"FIU Stadium",2229,"Florida International","Sun Belt",41,"0.9920887797376532",249,"North Texas","Sun Belt",16,"0.007911220262346808","0.947600451188553"
312442649,2011,1,"regular","2011-09-01T19:00:00.000Z",NA,FALSE,FALSE,0,3739,"Glass Bowl",2649,"Toledo","Mid-American",58,"0.9987487286095642",160,"New Hampshire",NA,22,"0.001251271390435793","3.16666240820344"
312440218,2011,1,"regular","2011-09-01T19:00:00.000Z",NA,FALSE,FALSE,0,3806,"Lincoln Financial Field",218,"Temple","Mid-American",42,"0.9824172041088283",222,"Villanova",NA,7,"0.017582795891171732","1.59549711064319"
312440164,2011,1,"regular","2011-09-01T19:30:00.000Z",NA,FALSE,FALSE,0,3754,"High Point Solutions Stadium",164,"Rutgers","Big East",48,"0.8943571414666219",2428,"North Carolina Central",NA,0,"0.10564285853337807","3.04129924020729"
312440059,2011,1,"regular","2011-09-01T19:30:00.000Z",NA,FALSE,FALSE,0,721,"Bobby Dodd Stadium at Historic Grant Field",59,"Georgia Tech","ACC",63,"0.9694835252964396",2717,"Western Carolina",NA,21,"0.030516474703560448","1.0425030182128"
312440235,2011,1,"regular","2011-09-01T20:00:00.000Z",NA,FALSE,FALSE,0,3805,"Liberty Bowl Memorial Stadium",235,"Memphis","Conference USA",14,"0.31562228637532497",344,"Mississippi State","SEC",59,"0.684377713624675","1.82052415005543"
312440275,2011,1,"regular","2011-09-01T20:00:00.000Z",NA,FALSE,FALSE,0,347,"Camp Randall Stadium",275,"Wisconsin","Big Ten",51,"0.9961743942865957",2439,"UNLV","Mountain West",17,"0.00382560571340429","0.944392649623651"
312440183,2011,1,"regular","2011-09-01T20:00:00.000Z",NA,FALSE,FALSE,0,1964,"Carrier Dome",183,"Syracuse","Big East",36,"0.4450507095084326",154,"Wake Forest","ACC",29,"0.5549492904915674","6.80439242671931"
312440254,2011,1,"regular","2011-09-01T20:00:00.000Z",NA,FALSE,FALSE,0,587,"Rice-Eccles Stadium",254,"Utah","Pac-12",27,"0.7391099752562075",147,"Montana State",NA,10,"0.2608900247437925","2.43115981794127"
312440070,2011,1,"regular","2011-09-01T21:00:00.000Z",NA,FALSE,FALSE,0,3791,"Kibbie Dome",70,"Idaho","Western Athletic",15,"0.2509922422908923",189,"Bowling Green","Mid-American",32,"0.7490077577091077","2.32672995809814"
312440098,2011,1,"regular","2011-09-01T21:15:00.000Z",NA,TRUE,FALSE,0,3810,"Nissan Stadium",98,"Western Kentucky","Sun Belt",3,"0.8012067259218371",96,"Kentucky","SEC",14,"0.19879327407816294","5.69120252998087"
312440009,2011,1,"regular","2011-09-01T22:00:00.000Z",NA,FALSE,FALSE,0,3947,"Sun Devil Stadium",9,"Arizona State","Pac-12",48,"0.9999541937322122",302,"UC Davis",NA,14,"0.000045806267787829036","1.26800669885121"
312450127,2011,1,"regular","2011-09-02T19:30:00.000Z",NA,FALSE,FALSE,0,3936,"Spartan Stadium",127,"Michigan State","Big Ten",28,"0.9036904295767844",2754,"Youngstown State",NA,6,"0.09630957042321564","2.94322210507425"
312450239,2011,1,"regular","2011-09-02T20:00:00.000Z",NA,FALSE,FALSE,0,3724,"Floyd Casey Stadium",239,"Baylor","Big 12",50,"0.898167269410262",2628,"TCU","Mountain West",48,"0.10183273058973796","5.62029348605604"
312462509,2011,1,"regular","2011-09-03T12:00:00.000Z",NA,FALSE,FALSE,0,3907,"Ross-Ade Stadium",2509,"Purdue","Big Ten",27,"0.7554735569215446",2393,"Middle Tennessee","Sun Belt",24,"0.2445264430784554","10.7859157330463"
312460142,2011,1,"regular","2011-09-03T12:00:00.000Z",NA,FALSE,FALSE,0,3838,"Faurot Field",142,"Missouri","Big 12",17,"0.5947601192454175",193,"Miami (OH)","Mid-American",6,"0.4052398807545825","3.21615128001337"
312460002,2011,1,"regular","2011-09-03T12:00:00.000Z",NA,FALSE,FALSE,0,3785,"Jordan-Hare Stadium",2,"Auburn","SEC",42,"0.6808101680455728",328,"Utah State","Western Athletic",38,"0.3191898319544272","7.06323786750134"
312462294,2011,1,"regular","2011-09-03T12:00:00.000Z",NA,FALSE,FALSE,0,3793,"Kinnick Stadium",2294,"Iowa","Big Ten",34,"0.9997423069270908",2635,"Tennessee Tech",NA,7,"0.0002576930729092375","2.82315594898134"
312460213,2011,1,"regular","2011-09-03T12:00:00.000Z",NA,FALSE,FALSE,0,3632,"Beaver Stadium",213,"Penn State","Big Ten",41,"0.9993282067058336",282,"Indiana State",NA,7,"0.0006717932941664451","1.43212335158952"
312460041,2011,1,"regular","2011-09-03T12:00:00.000Z",NA,FALSE,FALSE,0,3892,"Rentschler Field",41,"Connecticut","Big East",35,"0.9997573275042491",2230,"Fordham",NA,3,"0.00024267249575093963","2.20945305449076"
312460103,2011,1,"regular","2011-09-03T12:00:00.000Z",NA,FALSE,FALSE,0,3615,"Alumni Stadium",103,"Boston College","ACC",17,"0.6830821421191574",77,"Northwestern","Big Ten",24,"0.3169178578808426","5.93558501879774"
312460194,2011,1,"regular","2011-09-03T12:00:00.000Z",NA,FALSE,FALSE,0,3861,"Ohio Stadium",194,"Ohio State","Big Ten",42,"0.9987827903328885",2006,"Akron","Mid-American",0,"0.001217209667111474","2.13246853709193"
312460333,2011,1,"regular","2011-09-03T12:20:00.000Z",NA,FALSE,FALSE,0,3657,"Bryant Denny Stadium",333,"Alabama","SEC",48,"0.999616417301645",2309,"Kent State","Mid-American",7,"0.0003835826983550339","1.91610238054849"
312460259,2011,1,"regular","2011-09-03T12:30:00.000Z",NA,FALSE,FALSE,0,3799,"Lane Stadium",259,"Virginia Tech","ACC",66,"0.9999486830175857",2026,"Appalachian State",NA,13,"0.00005131698241434002","1.31648572178694"
