"game_id","season","week","season_type","start_date","start_time_tbd","neutral_site","conference_game","attendance","venue_id","venue","home_id","home_team","home_conference","home_points","home_post_win_prob","away_id","away_team","away_conference","away_points","away_post_win_prob","excitement_index"
332412309,2013,1,"regular","2013-08-29T18:00:00.000Z",NA,FALSE,FALSE,20790,3696,"Dix Stadium",2309,"Kent State","Mid-American",17,"0.39615746094100784",2335,"Liberty",NA,10,"0.6038425390589921","4.92354496667758"
332412579,2013,1,"regular","2013-08-29T18:00:00.000Z",NA,FALSE,FALSE,81572,3994,"Williams-Brice Stadium",2579,"South Carolina","SEC",27,"0.6555861551331129",153,"North Carolina","ACC",10,"0.3444138448668871","4.25890580578514"
332410154,2013,1,"regular","2013-08-29T18:30:00.000Z",NA,FALSE,FALSE,26202,3630,"BB&T Field",154,"Wake Forest","ACC",31,"0.9997890971350881",2506,"Presbyterian College",NA,7,"0.00021090286491187715","4.07002718054182"
332410135,2013,1,"regular","2013-08-29T19:00:00.000Z",NA,FALSE,FALSE,44217,3953,"TCF Bank Stadium",135,"Minnesota","Big Ten",51,"0.44832158545306755",2439,"UNLV","Mountain West",23,"0.5516784145469324","5.59899597331986"
332412116,2013,1,"regular","2013-08-29T19:00:00.000Z",NA,FALSE,FALSE,35115,3652,"Bright House Networks Stadium",2116,"UCF","American Athletic",38,"0.9950796210798765",2006,"Akron","Mid-American",7,"0.004920378920123536","4.05537719006069"
332412050,2013,1,"regular","2013-08-29T19:00:00.000Z",NA,FALSE,FALSE,16327,3919,"Scheumann Stadium",2050,"Ball State","Mid-American",51,"0.913624850459138",2287,"Illinois State",NA,28,"0.086375149540862","6.11620212911698"
332410189,2013,1,"regular","2013-08-29T19:00:00.000Z",NA,FALSE,FALSE,18142,3700,"Doyt Perry Stadium",189,"Bowling Green","Mid-American",34,"0.6485347639292574",202,"Tulsa","Conference USA",7,"0.35146523607074265","5.35231614515028"
332410084,2013,1,"regular","2013-08-29T19:00:00.000Z",NA,FALSE,FALSE,40278,3830,"Memorial Stadium",84,"Indiana","Big Ten",73,"0.9998105465210841",282,"Indiana State",NA,35,"0.0001894534789158575","2.04674235606456"
332410006,2013,1,"regular","2013-08-29T19:30:00.000Z",NA,FALSE,FALSE,15240,3797,"Ladd Peebles Stadium",6,"South Alabama","Sun Belt",21,"0.2885044612495392",253,"Southern Utah",NA,22,"0.7114955387504608","6.48900149414574"
332412393,2013,1,"regular","2013-08-29T19:30:00.000Z",NA,FALSE,FALSE,20011,3725,"Johnny Red"""" Floyd Stadium""""",2393,"Middle Tennessee","Conference USA",45,"0.8618853071388419",2717,"Western Carolina",NA,24,"0.13811469286115807","2.08241588345359"
332410041,2013,1,"regular","2013-08-29T19:30:00.000Z",NA,FALSE,FALSE,30689,3892,"Rentschler Field",41,"Connecticut","American Athletic",18,"0.5387236449789601",119,"Towson",NA,33,"0.4612763550210399","5.27072972833886"
332412655,2013,1,"regular","2013-08-29T20:00:00.000Z",NA,FALSE,FALSE,20992,3493,"Mercedes-Benz Superdome",2655,"Tulane","Conference USA",34,"0.8713555749271374",2296,"Jackson State",NA,7,"0.12864442507286256","2.8003531522009"
332410254,2013,1,"regular","2013-08-29T20:00:00.000Z",NA,FALSE,FALSE,45237,587,"Rice-Eccles Stadium",254,"Utah","Pac-12",30,"0.637053541562427",328,"Utah State","Mountain West",26,"0.362946458437573","7.01335958534234"
332410238,2013,1,"regular","2013-08-29T21:15:00.000Z",NA,FALSE,TRUE,40350,3973,"Vanderbilt Stadium",238,"Vanderbilt","SEC",35,"0.5647646976372864",145,"Ole Miss","SEC",39,"0.43523530236271357","7.58282409419706"
332410023,2013,1,"regular","2013-08-29T22:00:00.000Z",NA,FALSE,FALSE,13136,3935,"Spartan Stadium",23,"San José State","Mountain West",24,"0.6962340643634437",16,"Sacramento State",NA,0,"0.3037659356365563","2.36747847616377"
332410278,2013,1,"regular","2013-08-29T22:30:00.000Z",NA,FALSE,FALSE,33098,3660,"Bulldog Stadium",278,"Fresno State","Mountain West",52,"0.6571824069023181",164,"Rutgers","American Athletic",51,"0.3428175930976819","8.35973749357989"
332410062,2013,1,"regular","2013-08-29T23:00:00.000Z",NA,FALSE,FALSE,39058,3610,"Aloha Stadium",62,"Hawai'i","Mountain West",13,"0.2819356958010633",30,"USC","Pac-12",30,"0.7180643041989367","4.81186681781684"
332420349,2013,1,"regular","2013-08-30T19:00:00.000Z",NA,FALSE,FALSE,24245,3841,"Blaik Field at Michie Stadium",349,"Army","FBS Independents",28,"0.9398948361580869",2415,"Morgan State",NA,12,"0.06010516384191311","1.85084761999402"
332422247,2013,1,"regular","2013-08-30T19:00:00.000Z",NA,FALSE,FALSE,17606,3495,"Georgia Dome",2247,"Georgia State","Sun Belt",21,"0.9337944557916409",2535,"Samford",NA,31,"0.06620554420835911","6.67226052736065"
332420127,2013,1,"regular","2013-08-30T20:00:00.000Z",NA,FALSE,FALSE,71214,3936,"Spartan Stadium",127,"Michigan State","Big Ten",26,"0.9623109243081889",2711,"Western Michigan","Mid-American",13,"0.037689075691811125","4.86719017919486"
332422390,2013,1,"regular","2013-08-30T20:00:00.000Z",NA,FALSE,FALSE,50151,3948,"Hard Rock Stadium",2390,"Miami","ACC",34,"0.9988641610161783",2226,"Florida Atlantic","Conference USA",6,"0.0011358389838217464","7.1628476044397"
332422567,2013,1,"regular","2013-08-30T20:00:00.000Z",NA,FALSE,FALSE,34790,3735,"Gerald J. Ford Stadium",2567,"SMU","American Athletic",23,"0.5467224509419356",2641,"Texas Tech","Big 12",41,"0.4532775490580644","7.24580601091852"
332420248,2013,1,"regular","2013-08-30T20:30:00.000Z",NA,FALSE,FALSE,26205,NA,NA,248,"Houston","American Athletic",62,"0.9987549692671617",2582,"Southern",NA,13,"0.0012450307328383259","3.00357602393265"
332422306,2013,1,"regular","2013-08-30T20:30:00.000Z",NA,FALSE,FALSE,53351,3636,"Bill Snyder Family Football Stadium",2306,"Kansas State","Big 12",21,"0.43137178317001457",2449,"North Dakota State",NA,24,"0.5686282168299854","5.09583461009748"
332420012,2013,1,"regular","2013-08-30T22:00:00.000Z",NA,FALSE,FALSE,53793,3619,"Arizona Stadium",12,"Arizona","Pac-12",35,"0.8255494085359689",2464,"Northern Arizona",NA,0,"0.17445059146403108","1.84399828830781"
332430059,2013,1,"regular","2013-08-31T12:00:00.000Z",NA,FALSE,FALSE,45759,721,"Bobby Dodd Stadium at Historic Grant Field",59,"Georgia Tech","ACC",70,"0.9999832365459189",2210,"Elon",NA,0,"0.000016763454081081264","1.03969172858653"
332430194,2013,1,"regular","2013-08-31T12:00:00.000Z",NA,FALSE,FALSE,103980,3861,"Ohio Stadium",194,"Ohio State","Big Ten",40,"0.8263276452119985",2084,"Buffalo","Mid-American",20,"0.17367235478800147","2.39615556156929"
332432132,2013,1,"regular","2013-08-31T12:00:00.000Z",NA,FALSE,FALSE,36007,3854,"Nippert Stadium",2132,"Cincinnati","American Athletic",42,"0.9956346371568269",2509,"Purdue","Big Ten",7,"0.004365362843173126","2.77451712086952"
332430356,2013,1,"regular","2013-08-31T12:00:00.000Z",NA,FALSE,FALSE,42175,3832,"Memorial Stadium",356,"Illinois","Big Ten",42,"0.9599864176461247",79,"Southern Illinois",NA,34,"0.04001358235387531","5.17471661277634"
