"game_id","season","week","season_type","start_date","start_time_tbd","neutral_site","conference_game","attendance","venue_id","venue","home_id","home_team","home_conference","home_points","home_post_win_prob","away_id","away_team","away_conference","away_points","away_post_win_prob","excitement_index","highlights","notes"
400935282,2017,1,"regular","2017-08-26T18:30:00.000Z",NA,FALSE,FALSE,37583,5388,"Canvas Stadium",36,"Colorado State","Mountain West",58,"0.9989407493701555",204,"Oregon State","Pac-12",27,"0.001059250629844466","4.9529115584","https://www.youtube.com/watch?v=vg6e0rzyt70",NA
400945031,2017,1,"regular","2017-08-26T19:00:00.000Z",NA,FALSE,FALSE,55427,3801,"LaVell Edwards Stadium",252,"BYU","FBS Independents",20,"0.9973026084395458",2502,"Portland State",NA,6,"0.002697391560454232","4.7612825632","https://www.youtube.com/watch?v=c4rxyepD29A",NA
400938887,2017,1,"regular","2017-08-26T22:00:00.000Z",NA,FALSE,FALSE,12145,3985,"Warren McGuirk Alumni Stadium",113,"UMass","FBS Independents",35,"0.3218803114712984",62,"Hawai'i","Mountain West",38,"0.6781196885287015","8.2427049283",NA,NA
400941786,2017,1,"regular","2017-08-26T23:30:00.000Z",NA,FALSE,FALSE,13377,3935,"Spartan Stadium",23,"San José State","Mountain West",22,"0.03579578163814592",58,"South Florida","American Athletic",42,"0.9642042183618541","4.7772474229","https://www.youtube.com/watch?v=yL4retuR0Is",NA
400935257,2017,1,"regular","2017-08-27T02:00:00.000Z",NA,TRUE,FALSE,33101,5363,"Allianz Stadium",242,"Rice","Conference USA",7,"0.0035550640393838444",24,"Stanford","Pac-12",62,"0.9964449359606161","0.0896818592","https://www.youtube.com/watch?v=CgQJYA0c17w",NA
400938591,2017,1,"regular","2017-08-31T22:00:00.000Z",NA,FALSE,FALSE,38063,3652,"Bright House Networks Stadium",2116,"UCF","American Athletic",61,"0.9999931034573755",2229,"Florida International","Conference USA",17,"0.000006896542624534874","1.141825293","https://www.youtube.com/watch?v=GL4Cwzeb9vk",NA
400937445,2017,1,"regular","2017-08-31T22:30:00.000Z",NA,FALSE,FALSE,22643,3630,"BB&T Field",154,"Wake Forest","ACC",51,"0.999968620459604",2506,"Presbyterian College",NA,7,"0.00003137954039600377","0.044777988699999","https://www.youtube.com/watch?v=OU6GBaIr2mA",NA
400944889,2017,1,"regular","2017-08-31T23:00:00.000Z",NA,FALSE,FALSE,22104,3739,"Glass Bowl",2649,"Toledo","Mid-American",47,"0.9994782858262292",2210,"Elon",NA,13,"0.000521714173770782","0.124191380199999",NA,NA
400941787,2017,1,"regular","2017-08-31T23:00:00.000Z",NA,FALSE,FALSE,30831,3854,"Nippert Stadium",2132,"Cincinnati","American Athletic",26,"0.9723743407060955",2046,"Austin Peay",NA,14,"0.02762565929390448","0.662238675899999","https://www.youtube.com/watch?v=GKSN_xFJs4s",NA
400935230,2017,1,"regular","2017-08-31T23:00:00.000Z",NA,FALSE,FALSE,43224,3953,"TCF Bank Stadium",135,"Minnesota","Big Ten",17,"0.7601594371048045",2084,"Buffalo","Mid-American",7,"0.2398405628951955","2.06379151719999","https://www.youtube.com/watch?v=drer1-cF7Ys",NA
400944826,2017,1,"regular","2017-08-31T23:00:00.000Z",NA,FALSE,FALSE,24333,4246,"Georgia State Stadium",2247,"Georgia State","Sun Belt",10,"0.06289087522313086",2634,"Tennessee State",NA,17,"0.9371091247768691","5.40758179119999",NA,NA
400944890,2017,1,"regular","2017-08-31T23:00:00.000Z",NA,FALSE,FALSE,16311,3786,"Kelly/Shorts Stadium",2117,"Central Michigan","Mid-American",30,"0.9736120657573305",227,"Rhode Island",NA,27,"0.026387934242669497","3.8597809629","https://www.youtube.com/watch?v=CxVSq6-KsO8",NA
400935248,2017,1,"regular","2017-08-31T23:30:00.000Z",NA,FALSE,FALSE,45905,587,"Rice-Eccles Stadium",254,"Utah","Pac-12",37,"0.9983942743836378",155,"North Dakota",NA,16,"0.0016057256163621858","1.79450451739999","https://www.youtube.com/watch?v=7rsev3rZ_vA",NA
400934493,2017,1,"regular","2017-08-31T23:30:00.000Z",NA,FALSE,FALSE,56790,3646,"Boone Pickens Stadium",197,"Oklahoma State","Big 12",59,"0.999993988642031",202,"Tulsa","American Athletic",24,"0.00000601135796896024","0.750718491999999","https://www.youtube.com/watch?v=G-iCSlkx9lE",NA
400941788,2017,1,"regular","2017-08-31T23:30:00.000Z",NA,FALSE,FALSE,24435,3892,"Rentschler Field",41,"Connecticut","American Athletic",27,"0.6977040855852493",107,"Holy Cross",NA,20,"0.3022959144147507","6.98379301149999","https://www.youtube.com/watch?v=kF6pfXmubDw",NA
400933828,2017,1,"regular","2017-09-01T00:00:00.000Z",NA,TRUE,FALSE,36055,3983,"War Memorial Stadium",8,"Arkansas","SEC",49,"0.9999642646660768",50,"Florida A&M",NA,7,"0.000035735333923203605","0.0379222779999998","https://www.youtube.com/watch?v=xMYHfZ87s4c",NA
400935229,2017,1,"regular","2017-09-01T00:00:00.000Z",NA,FALSE,TRUE,52929,3830,"Memorial Stadium",84,"Indiana","Big Ten",21,"0.0066450742368794734",194,"Ohio State","Big Ten",49,"0.9933549257631206","4.2874359267","https://www.youtube.com/watch?v=mV5I0z01yaw",NA
400944827,2017,1,"regular","2017-09-01T01:00:00.000Z",NA,FALSE,FALSE,10526,3791,"Kibbie Dome",70,"Idaho","Sun Belt",28,"0.9982723080798911",16,"Sacramento State",NA,6,"0.0017276919201089092","1.70511981489999","https://www.youtube.com/watch?v=Nu32ahM02Ww",NA
400941789,2017,1,"regular","2017-09-01T01:20:00.000Z",NA,FALSE,FALSE,10263,3805,"Liberty Bowl Memorial Stadium",235,"Memphis","American Athletic",37,"0.06756477869351514",2433,"Louisiana Monroe","Sun Belt",29,"0.9324352213064848","0.7632561134","https://www.youtube.com/watch?v=mgXfjdOgFPs",NA
400935247,2017,1,"regular","2017-09-01T02:30:00.000Z",NA,FALSE,FALSE,46596,3947,"Sun Devil Stadium",9,"Arizona State","Pac-12",37,"0.809902648803722",166,"New Mexico State","Sun Belt",31,"0.19009735119627802","1.41620437","https://www.youtube.com/watch?v=EJvIME6eA8U",NA
400934570,2017,1,"regular","2017-09-01T22:00:00.000Z",NA,FALSE,FALSE,22333,3841,"Blaik Field at Michie Stadium",349,"Army","FBS Independents",64,"0.9999941504924513",2230,"Fordham",NA,6,"0.000005849507548671973","0.455621305299999","https://www.youtube.com/watch?v=lS_6V7HPTZs",NA
400944891,2017,1,"regular","2017-09-01T22:30:00.000Z",NA,FALSE,FALSE,12823,3912,"Rynearson Stadium",2199,"Eastern Michigan","Mid-American",24,"0.9988039009494736",2429,"Charlotte","Conference USA",7,"0.0011960990505264224","2.5541419407",NA,NA
400937451,2017,1,"regular","2017-09-01T23:00:00.000Z",NA,FALSE,FALSE,30273,1964,"Carrier Dome",183,"Syracuse","ACC",50,"0.9999119756940533",2115,"Central Connecticut",NA,7,"0.00008802430594667676","0.0352921869999993","https://www.youtube.com/watch?v=nDPlWMm4YXg",NA
400935250,2017,1,"regular","2017-09-02T00:00:00.000Z",NA,FALSE,FALSE,46093,3754,"High Point Solutions Stadium",164,"Rutgers","Big Ten",14,"0.023440452514300884",264,"Washington","Pac-12",30,"0.9765595474856991","1.99908338819999","https://www.youtube.com/watch?v=bbkeb4T_OCI",NA
400938592,2017,1,"regular","2017-09-02T00:00:00.000Z",NA,FALSE,FALSE,28481,3715,"FAU Stadium",2226,"Florida Atlantic","Conference USA",19,"0.004956383339366358",2426,"Navy","American Athletic",42,"0.9950436166606337","3.0463185635","https://www.youtube.com/watch?v=USvV56nnXNE",NA
400935249,2017,1,"regular","2017-09-02T00:00:00.000Z",NA,TRUE,FALSE,73932,3937,"Sports Authority Field at Mile High",38,"Colorado","Pac-12",17,"0.86885377332543",36,"Colorado State","Mountain West",3,"0.13114622667457","2.88936877229999",NA,NA
400935231,2017,1,"regular","2017-09-02T01:00:00.000Z",NA,FALSE,FALSE,75324,347,"Camp Randall Stadium",275,"Wisconsin","Big Ten",59,"0.9999820783999112",328,"Utah State","Mountain West",10,"0.000017921600088843803","1.998216551","https://www.youtube.com/watch?v=50wIoPqfm0M",NA
400937446,2017,1,"regular","2017-09-02T01:30:00.000Z",NA,FALSE,FALSE,16421,3764,"Brigham Field at Huskie Stadium",2459,"Northern Illinois","Mid-American",20,"0.3516079370237546",103,"Boston College","ACC",23,"0.6483920629762454","9.9766619052","https://www.youtube.com/watch?v=RDNMdjng1is",NA
400937447,2017,1,"regular","2017-09-02T16:00:00.000Z",NA,FALSE,FALSE,80121,3836,"Memorial Stadium",228,"Clemson","ACC",56,"0.9999903886684554",2309,"Kent State","Mid-American",3,"0.000009611331544645552","0.0566035264999998","https://www.youtube.com/watch?v=FHsG0E0Dnd0",NA
400935237,2017,1,"regular","2017-09-02T16:00:00.000Z",NA,FALSE,FALSE,101684,3632,"Beaver Stadium",213,"Penn State","Big Ten",52,"0.9999955365303524",2006,"Akron","Mid-American",0,"0.0000044634696475531754","0.2654555818","https://www.youtube.com/watch?v=-AK_Sw_JrI4",NA
400933836,2017,1,"regular","2017-09-02T16:00:00.000Z",NA,FALSE,FALSE,50131,3838,"Faurot Field",142,"Missouri","SEC",72,"0.9995288183216524",2623,"Missouri State",NA,43,"0.0004711816783475875","0.666189957699999","https://www.youtube.com/watch?v=S6YClFsDE18",NA
400935233,2017,1,"regular","2017-09-02T16:00:00.000Z",NA,FALSE,FALSE,68075,3793,"Kinnick Stadium",2294,"Iowa","Big Ten",24,"0.9978269281600772",2751,"Wyoming","Mountain West",3,"0.002173071839922769","2.3641964354","https://www.youtube.com/watch?v=M5YfiANcJ0k",NA
400935232,2017,1,"regular","2017-09-02T16:00:00.000Z",NA,FALSE,FALSE,42505,3832,"Memorial Stadium",356,"Illinois","Big Ten",24,"0.6889897344189168",2050,"Ball State","Mid-American",21,"0.31101026558108325","7.67452287719999","https://www.youtube.com/watch?v=uqgEketaZT4",NA
400934495,2017,1,"regular","2017-09-02T16:00:00.000Z",NA,FALSE,FALSE,88396,3910,"Darrell K Royal-Texas Memorial Stadium",251,"Texas","Big 12",41,"0.36423101222583876",120,"Maryland","Big Ten",51,"0.6357689877741612","6.760300802","https://www.youtube.com/watch?v=sRz22uLDUsg",NA
400935234,2017,1,"regular","2017-09-02T16:00:00.000Z",NA,FALSE,FALSE,71202,3936,"Spartan Stadium",127,"Michigan State","Big Ten",35,"0.9999933663513",189,"Bowling Green","Mid-American",10,"0.000006633648700016259","2.13648702639999","https://www.youtube.com/watch?v=9QazVYE1qvc",NA
400935256,2017,1,"regular","2017-09-02T16:20:00.000Z",NA,FALSE,FALSE,49500,3787,"Kenan Memorial Stadium",153,"North Carolina","ACC",30,"0.9135361419727495",25,"California","Pac-12",35,"0.08646385802725054","7.4000463119","https://www.youtube.com/watch?v=7Uffsn8Asgk",NA
400937449,2017,1,"regular","2017-09-02T16:30:00.000Z",NA,FALSE,FALSE,50454,3948,"Hard Rock Stadium",2390,"Miami","ACC",41,"0.9997830521974",2065,"Bethune-Cookman",NA,13,"0.00021694780259995383","0.1458579545","https://www.youtube.com/watch?v=pNzsK70Jz5E",NA
400937450,2017,1,"regular","2017-09-02T17:00:00.000Z",NA,FALSE,FALSE,40012,3752,"Heinz Field",221,"Pittsburgh","ACC",28,"0.8821781246737432",2754,"Youngstown State",NA,21,"0.11782187532625676","3.64610551059999","https://www.youtube.com/watch?v=HAVs63yfMIY",NA
400935254,2017,1,"regular","2017-09-02T18:00:00.000Z",NA,FALSE,FALSE,34737,3893,"Reser Stadium",204,"Oregon State","Pac-12",35,"0.9018877426794504",2502,"Portland State",NA,32,"0.09811225732054962","5.1827268824","https://www.youtube.com/watch?v=rDxForalcdU",NA
400945246,2017,1,"regular","2017-09-02T18:00:00.000Z",NA,FALSE,FALSE,37286,3713,"Falcon Stadium",2005,"Air Force","Mountain West",62,"0.9999962465511093",2678,"VMI",NA,0,"0.0000037534488906976193","0.0982826487",NA,NA
400933837,2017,1,"regular","2017-09-02T19:00:00.000Z",NA,TRUE,FALSE,50367,3628,"Bank of America Stadium",2579,"South Carolina","SEC",35,"0.2440555429063998",152,"NC State","ACC",28,"0.7559444570936003","5.2762581777","https://www.youtube.com/watch?v=HusfFe8Kszg",NA
400935236,2017,1,"regular","2017-09-02T19:30:00.000Z",NA,FALSE,FALSE,33018,3911,"Ryan Field",77,"Northwestern","Big Ten",31,"0.9976756874229756",2440,"Nevada","Mountain West",20,"0.0023243125770243678","5.9270822779","https://www.youtube.com/watch?v=SPpanHLxk-0",NA
400934573,2017,1,"regular","2017-09-02T19:30:00.000Z",NA,FALSE,FALSE,77622,3855,"Notre Dame Stadium",87,"Notre Dame","FBS Independents",49,"0.9997793469796518",218,"Temple","American Athletic",16,"0.0002206530203482382","0.6539521671","https://www.youtube.com/watch?v=NEAuTx2Js7I",NA
400938597,2017,1,"regular","2017-09-02T19:30:00.000Z",NA,FALSE,FALSE,45212,3803,"Legion Field",5,"UAB","Conference USA",38,"0.9999131641048666",2010,"Alabama A&M",NA,7,"0.00008683589513336365","0.9604146139",NA,NA
400937452,2017,1,"regular","2017-09-02T19:30:00.000Z",NA,FALSE,FALSE,38828,3923,"Scott Stadium",258,"Virginia","ACC",28,"0.9952889577521936",2729,"William & Mary",NA,10,"0.004711042247806385","1.0359108921","https://www.youtube.com/watch?v=36_bRGG3a0s",NA
400933830,2017,1,"regular","2017-09-02T19:30:00.000Z",NA,TRUE,FALSE,75802,3687,"AT&T Stadium",57,"Florida","SEC",17,"0.009529991439432206",130,"Michigan","Big Ten",33,"0.9904700085605678","5.5379279086","https://www.youtube.com/watch?v=WYctA3Aqp3Q",NA
400934492,2017,1,"regular","2017-09-02T19:30:00.000Z",NA,FALSE,FALSE,86076,3835,"Gaylord Family Oklahoma Memorial Stadium",201,"Oklahoma","Big 12",56,"0.9999944180022193",2638,"UTEP","Conference USA",7,"0.0000055819977806681464","0.0539422431000005","https://www.youtube.com/watch?v=6HwUuSm-yQ0",NA
400944830,2017,1,"regular","2017-09-02T19:45:00.000Z",NA,FALSE,FALSE,31581,3653,"Albertsons Stadium",68,"Boise State","Mountain West",24,"0.6345809483393959",2653,"Troy","Sun Belt",13,"0.36541905166060407","5.2615924927","https://www.youtube.com/watch?v=_QZtveTIFls",NA
400933835,2017,1,"regular","2017-09-02T20:00:00.000Z",NA,FALSE,FALSE,54215,3693,"Davis Wade Stadium",344,"Mississippi State","SEC",49,"0.9999966918611195",2127,"Charleston Southern",NA,0,"0.0000033081388804978573","0.3564314274","https://www.youtube.com/watch?v=FRC_KlM0TUE",NA
400941791,2017,1,"regular","2017-09-02T20:00:00.000Z",NA,FALSE,FALSE,26460,3886,"Raymond James Stadium",58,"South Florida","American Athletic",31,"0.9931639503588507",2619,"Stony Brook",NA,17,"0.0068360496411492555","2.3908853923","https://www.youtube.com/watch?v=LdGdYKtnlak",NA
400934496,2017,1,"regular","2017-09-02T20:00:00.000Z",NA,FALSE,FALSE,54988,3784,"Jones AT&T Stadium",2641,"Texas Tech","Big 12",56,"0.9999740962208831",331,"Eastern Washington",NA,10,"0.000025903779116931425","2.1243679702","https://www.youtube.com/watch?v=ei91cWkw5OA",NA
400933832,2017,1,"regular","2017-09-02T20:00:00.000Z",NA,FALSE,FALSE,22761,3815,"M. M. Roberts Stadium",2572,"Southern Mississippi","Conference USA",17,"0.4670772061775238",96,"Kentucky","SEC",24,"0.5329227938224762","3.7443776177","https://www.youtube.com/watch?v=8xvzbF8_3E8",NA
400935252,2017,1,"regular","2017-09-02T21:15:00.000Z",NA,FALSE,FALSE,61125,477,"Los Angeles Memorial Coliseum",30,"USC","Pac-12",49,"0.998491527307323",2711,"Western Michigan","Mid-American",31,"0.0015084726926769543","6.02820977169999","https://www.youtube.com/watch?v=JNRcfpyCkqM",NA
400938596,2017,1,"regular","2017-09-02T22:00:00.000Z",NA,FALSE,FALSE,20118,3918,"Foreman Field",295,"Old Dominion","Conference USA",31,"0.9619008947038191",399,"Albany",NA,17,"0.03809910529618088","0.9815629166",NA,NA
400937448,2017,1,"regular","2017-09-02T22:00:00.000Z",NA,FALSE,FALSE,30477,3982,"Wallace Wade Stadium",150,"Duke","ACC",60,"0.9999974444326075",2428,"North Carolina Central",NA,7,"0.000002555567392481528","0.0736490726999995","https://www.youtube.com/watch?v=X4FkZQV4J0M",NA
400941790,2017,1,"regular","2017-09-02T22:00:00.000Z",NA,FALSE,FALSE,40169,3699,"Dowdy-Ficklen Stadium",151,"East Carolina","American Athletic",14,"0.030210177704988194",256,"James Madison",NA,34,"0.9697898222950118","4.323345815",NA,NA
400933831,2017,1,"regular","2017-09-02T22:15:00.000Z",NA,FALSE,FALSE,92746,3917,"Sanford Stadium",61,"Georgia","SEC",31,"0.9996193572929863",2026,"Appalachian State","Sun Belt",10,"0.00038064270701365643","1.59239259889999","https://www.youtube.com/watch?v=EcOwhV0XWp4",NA
400938594,2017,1,"regular","2017-09-02T22:30:00.000Z",NA,FALSE,FALSE,22463,3775,"Joan C. Edwards Stadium",276,"Marshall","Conference USA",31,"0.07742643890688812",193,"Miami (OH)","Mid-American",26,"0.9225735610931118","6.1498698527","https://www.youtube.com/watch?v=nSYxULT-lIA",NA
400938888,2017,1,"regular","2017-09-02T23:00:00.000Z",NA,FALSE,FALSE,13274,3654,"Brooks Stadium",324,"Coastal Carolina","Sun Belt",38,"0.8399358928881029",113,"UMass","FBS Independents",28,"0.1600641071118971","5.56138300909999",NA,NA
400938595,2017,1,"regular","2017-09-02T23:00:00.000Z",NA,FALSE,FALSE,19592,3825,"Apogee Stadium",249,"North Texas","Conference USA",59,"0.9995991689899685",2320,"Lamar",NA,14,"0.00040083101003152155","0.5640805679",NA,NA
400938599,2017,1,"regular","2017-09-02T23:00:00.000Z",NA,FALSE,FALSE,18614,3796,"Houchens Industries-L. T. Smith Stadium",98,"Western Kentucky","Conference USA",31,"0.9629973613806535",2198,"Eastern Kentucky",NA,17,"0.037002638619346495","0.5135281407","https://www.youtube.com/watch?v=db_2VN7L2j8",NA
400938593,2017,1,"regular","2017-09-02T23:00:00.000Z",NA,FALSE,FALSE,24002,3776,"Joe Aillet Stadium",2348,"Louisiana Tech","Conference USA",52,"0.9992818841193748",2466,"Northwestern State",NA,24,"0.000718115880625203","1.0270859792",NA,NA
400941792,2017,1,"regular","2017-09-02T23:00:00.000Z",NA,FALSE,FALSE,20478,3735,"Gerald J. Ford Stadium",2567,"SMU","American Athletic",58,"0.9999935830581131",2617,"Stephen F. Austin",NA,14,"0.000006416941886855376","0.180904916000001","https://www.youtube.com/watch?v=ALZIVQYU7Js",NA
400934489,2017,1,"regular","2017-09-02T23:00:00.000Z",NA,FALSE,FALSE,45784,4727,"McLane Stadium",239,"Baylor","Big 12",45,"0.162340494720774",2335,"Liberty",NA,48,"0.837659505279226","6.0888522076","https://www.youtube.com/watch?v=fMnM5wKRftU",NA
400934490,2017,1,"regular","2017-09-02T23:00:00.000Z",NA,FALSE,FALSE,32134,3833,"Memorial Stadium",2305,"Kansas","Big 12",38,"0.998471859998859",2546,"Southeast Missouri State",NA,16,"0.0015281400011409874","0.474457849499999","https://www.youtube.com/watch?v=CWlGGv7de7U",NA
400944892,2017,1,"regular","2017-09-02T23:00:00.000Z",NA,FALSE,FALSE,17501,3876,"Peden Stadium",195,"Ohio","Mid-American",59,"0.999970267921284",2261,"Hampton",NA,0,"0.000029732078716038224","0.252085107",NA,NA
400944829,2017,1,"regular","2017-09-02T23:00:00.000Z",NA,FALSE,FALSE,15560,3644,"Jim Wacker Field at Bobcat Stadium",326,"Texas State","Sun Belt",20,"0.848072827126231",2277,"Houston Baptist",NA,11,"0.151927172873769","4.74511311159999",NA,NA
400944828,2017,1,"regular","2017-09-02T23:00:00.000Z",NA,FALSE,FALSE,18289,3666,"Cajun Field",309,"Louisiana","Sun Belt",51,"0.7",2545,"Southeastern Louisiana",NA,48,"0.3",NA,"https://www.youtube.com/watch?v=tLgoWzBh4QY",NA
400934491,2017,1,"regular","2017-09-02T23:10:00.000Z",NA,FALSE,FALSE,51043,3636,"Bill Snyder Family Football Stadium",2306,"Kansas State","Big 12",55,"0.999807033471391",2110,"Central Arkansas",NA,19,"0.00019296652860900654","0.582933009299999","https://www.youtube.com/watch?v=_xktWDl2l-A",NA
400935238,2017,1,"regular","2017-09-02T23:30:00.000Z",NA,TRUE,FALSE,37394,3812,"Lucas Oil Stadium",2509,"Purdue","Big Ten",28,"0.008940185143600354",97,"Louisville","ACC",35,"0.9910598148563996","5.4883950099","https://www.youtube.com/watch?v=Ak8sFXWe3mk",NA
400933834,2017,1,"regular","2017-09-02T23:30:00.000Z",NA,FALSE,FALSE,62532,3974,"Vaught-Hemingway Stadium",145,"Ole Miss","SEC",47,"0.9978252372555264",6,"South Alabama","Sun Belt",27,"0.0021747627444735906","1.0417096078","https://www.youtube.com/watch?v=YNgVuqDW_oo",NA
400945251,2017,1,"regular","2017-09-02T23:30:00.000Z",NA,FALSE,FALSE,10667,3935,"Spartan Stadium",23,"San José State","Mountain West",34,"0.9912150784749042",13,"Cal Poly",NA,13,"0.008784921525095801","4.7775155786",NA,NA
400933829,2017,1,"regular","2017-09-02T23:30:00.000Z",NA,FALSE,FALSE,87451,3785,"Jordan-Hare Stadium",2,"Auburn","SEC",41,"0.9999590563552271",290,"Georgia Southern","Sun Belt",7,"0.00004094364477291723","0.2614729281","https://www.youtube.com/watch?v=2XGotT8xiGA",NA
400933839,2017,1,"regular","2017-09-03T00:00:00.000Z",NA,FALSE,FALSE,26717,3725,"Johnny Red"""" Floyd Stadium""""",2393,"Middle Tennessee","Conference USA",6,"0.004742394425162398",238,"Vanderbilt","SEC",28,"0.9952576055748376","1.84316310929999",NA,NA
400941793,2017,1,"regular","2017-09-03T00:00:00.000Z",NA,FALSE,FALSE,15940,4729,"Benson Field at Yulman Stadium",2655,"Tulane","American Athletic",43,"0.999033042907874",2755,"Grambling",NA,14,"0.0009669570921260195","0.464281054099999","https://www.youtube.com/watch?v=XV1Ld5jEHDU",NA
400945247,2017,1,"regular","2017-09-03T00:00:00.000Z",NA,FALSE,FALSE,21475,3971,"University Stadium",167,"New Mexico","Mountain West",38,"0.999871740221538",2000,"Abilene Christian",NA,14,"0.000128259778461981","0.7562191087",NA,NA
400933827,2017,1,"regular","2017-09-03T00:00:00.000Z",NA,TRUE,FALSE,76330,5348,"Mercedes-Benz Stadium",333,"Alabama","SEC",24,"0.9549347107254921",52,"Florida State","ACC",7,"0.045065289274507925","4.2115803268","https://www.youtube.com/watch?v=wkP-ybbyq_w",NA
400935235,2017,1,"regular","2017-09-03T00:00:00.000Z",NA,FALSE,FALSE,90171,3834,"Memorial Stadium",158,"Nebraska","Big Ten",43,"0.30720279959540314",2032,"Arkansas State","Sun Belt",36,"0.6927972004045968","3.2244827184","https://www.youtube.com/watch?v=4Cjo3Xw5s7A",NA
400934494,2017,1,"regular","2017-09-03T00:00:00.000Z",NA,FALSE,FALSE,42709,3616,"Amon G. Carter Stadium",2628,"TCU","Big 12",63,"0.9999971488735641",2296,"Jackson State",NA,0,"0.0000028511264359432076","0.0072185747000002","https://www.youtube.com/watch?v=KzKVZcR4-zQ",NA
400934488,2017,1,"regular","2017-09-03T00:00:00.000Z",NA,FALSE,FALSE,61500,3772,"Jack Trice Stadium",66,"Iowa State","Big 12",42,"0.9829226302715767",2460,"Northern Iowa",NA,24,"0.01707736972842333","2.8931514445","https://www.youtube.com/watch?v=8IC8m4k10pk",NA
400935253,2017,1,"regular","2017-09-03T00:15:00.000Z",NA,FALSE,FALSE,52204,3626,"Autzen Stadium",2483,"Oregon","Pac-12",77,"0.9999456191552326",253,"Southern Utah",NA,21,"0.00005438084476738769","0.0826848132999999","https://www.youtube.com/watch?v=GjnaWim0qh0",NA
400945250,2017,1,"regular","2017-09-03T00:30:00.000Z",NA,FALSE,FALSE,46132,3932,"Qualcomm Stadium",21,"San Diego State","Mountain West",38,"0.9991153489805455",302,"UC Davis",NA,17,"0.0008846510194544521","0.260914438199999","https://www.youtube.com/watch?v=DEUC9_tJmNA",NA
400945252,2017,1,"regular","2017-09-03T01:00:00.000Z",NA,FALSE,FALSE,15667,3914,"Sam Boyd Stadium",2439,"UNLV","Mountain West",40,"0.9907667668745368",47,"Howard",NA,43,"0.009233233125463203","3.6047933528",NA,NA
400933833,2017,1,"regular","2017-09-03T01:30:00.000Z",NA,TRUE,FALSE,53826,3493,"Mercedes-Benz Superdome",99,"LSU","SEC",27,"0.999977850980374",252,"BYU","FBS Independents",0,"0.00002214901962604987","1.24277997819999","https://www.youtube.com/watch?v=ERVU53GRvAQ",NA
400945248,2017,1,"regular","2017-09-03T02:00:00.000Z",NA,FALSE,FALSE,0,3660,"Bulldog Stadium",278,"Fresno State","Mountain West",66,"0.999995070689007",2916,"Incarnate Word",NA,0,"0.0000049293109930514944","0.1889138875",NA,NA
400935255,2017,1,"regular","2017-09-03T02:30:00.000Z",NA,FALSE,FALSE,30254,3820,"Martin Stadium",265,"Washington State","Pac-12",31,"0.9999913467961015",147,"Montana State",NA,0,"0.0000086532038985343","0.1566470774","https://www.youtube.com/watch?v=WupRejYhGls",NA
400935251,2017,1,"regular","2017-09-03T03:00:00.000Z",NA,FALSE,FALSE,43620,3619,"Arizona Stadium",12,"Arizona","Pac-12",62,"0.9999060047548514",2464,"Northern Arizona",NA,24,"0.000093995245148637","0.795535740899999","https://www.youtube.com/watch?v=HOsvnp_HtTs",NA
400945249,2017,1,"regular","2017-09-03T03:59:00.000Z",NA,FALSE,FALSE,25472,3610,"Aloha Stadium",62,"Hawai'i","Mountain West",41,"0.995300891310084",2717,"Western Carolina",NA,18,"0.004699108689915965","1.84399525589999",NA,NA
400933838,2017,1,"regular","2017-09-03T23:30:00.000Z",NA,FALSE,FALSE,64635,1056,"Rose Bowl",26,"UCLA","Pac-12",45,"0.8934008287607824",245,"Texas A&M","SEC",44,"0.10659917123921758","4.8099229878","https://www.youtube.com/watch?v=j2RbN3C1GoA",NA
400934497,2017,1,"regular","2017-09-03T23:30:00.000Z",NA,TRUE,FALSE,67489,3719,"FedEx Field",259,"Virginia Tech","ACC",31,"0.8917849944855069",277,"West Virginia","Big 12",24,"0.10821500551449315","8.1290804002","https://www.youtube.com/watch?v=xKeLv4q1QY0",NA
400933840,2017,1,"regular","2017-09-05T00:00:00.000Z",NA,TRUE,FALSE,75107,5348,"Mercedes-Benz Stadium",59,"Georgia Tech","ACC",41,"0.9764842815573973",2633,"Tennessee","SEC",42,"0.023515718442602696","7.1641059221","https://www.youtube.com/watch?v=VhmDoSz85dU",NA
400945253,2017,2,"regular","2017-09-08T00:00:00.000Z",NA,FALSE,FALSE,19638,3905,"Romney Stadium",328,"Utah State","Mountain West",51,"0.9999862729887811",304,"Idaho State",NA,13,"0.000013727011218933605","0.2124418828",NA,NA
400938600,2017,2,"regular","2017-09-08T23:00:00.000Z",NA,TRUE,FALSE,5017,3803,"Legion Field",2229,"Florida International","Conference USA",17,"0.8972924732861718",2016,"Alcorn State",NA,10,"0.10270752671382821","4.5787367776",NA,NA
400935239,2017,2,"regular","2017-09-09T00:00:00.000Z",NA,FALSE,FALSE,45633,3907,"Ross-Ade Stadium",2509,"Purdue","Big Ten",44,"0.999",195,"Ohio","Mid-American",21,"0.001",NA,"https://www.youtube.com/watch?v=xexshIyVbR4",NA
400934503,2017,2,"regular","2017-09-09T00:00:00.000Z",NA,FALSE,FALSE,26487,3797,"Ladd Peebles Stadium",6,"South Alabama","Sun Belt",7,"0.0037324732823161766",197,"Oklahoma State","Big 12",44,"0.9962675267176838","0.590742403","https://www.youtube.com/watch?v=Nj7Abe7Hnhw",NA
