game_id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_points,away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
401012864,2018,3,regular,2018-09-15T23:30:00.000Z,NA,FALSE,FALSE,0,3793,Kinnick Stadium,2294,Iowa,Big Ten,38,0.9857811010448662,NA,NA,2460,Northern Iowa,NA,14,0.01421889895513384,NA,NA,0.741161001199999,https://www.youtube.com/watch?v=NrCO-lufPnM,NA
401013343,2018,3,regular,2018-09-15T23:30:00.000Z,NA,FALSE,FALSE,0,3911,Ryan Field,77,Northwestern,Big Ten,34,0.5229547169140032,1650,1612,2006,Akron,Mid-American,39,0.4770452830859968,1277,1315,3.64546925159999,https://www.youtube.com/watch?v=9gxvpzyJs-Y,NA
401012282,2018,3,regular,2018-09-15T23:30:00.000Z,NA,FALSE,FALSE,0,3795,Kyle Field,245,Texas A&M,SEC,48,0.9985340835860327,1622,1689,2433,Louisiana Monroe,Sun Belt,10,0.0014659164139673164,1297,1230,0.6407103117,https://www.youtube.com/watch?v=WfrVZgngjSM,NA
401013359,2018,3,regular,2018-09-15T23:30:00.000Z,NA,FALSE,FALSE,0,218,FIU Stadium,2229,Florida International,Conference USA,63,0.9994723301740579,1370,1469,113,UMass,FBS Independents,24,0.0005276698259421009,1268,1169,1.62348275949999,https://www.youtube.com/watch?v=aJZZUFPjezQ,NA
401012279,2018,3,regular,2018-09-15T23:30:00.000Z,NA,FALSE,FALSE,0,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,37,0.5854557153951846,1549,1552,142,Missouri,SEC,40,0.4145442846048154,1669,1666,6.850051201,https://www.youtube.com/watch?v=6ERRzP4H8e4,NA
401012745,2018,3,regular,2018-09-16T00:00:00.000Z,NA,FALSE,FALSE,0,3820,Martin Stadium,265,Washington State,Pac-12,59,0.9998066702325269,NA,NA,331,Eastern Washington,NA,24,0.00019332976747310493,NA,NA,1.14527819019999,https://www.youtube.com/watch?v=RVgX0FAUd_Q,NA
401013439,2018,3,regular,2018-09-16T00:00:00.000Z,NA,FALSE,FALSE,0,3601,Aggie Memorial Stadium,166,New Mexico State,FBS Independents,25,0.00800079672980207,1115,1089,167,New Mexico,Mountain West,42,0.991999203270198,1257,1283,6.6353501118,https://www.youtube.com/watch?v=7092tMOmIiQ,NA
401012739,2018,3,regular,2018-09-16T00:00:00.000Z,NA,FALSE,FALSE,0,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,37,0.9874860942903745,1623,1689,30,USC,Pac-12,14,0.012513905709625517,1707,1641,4.5854175055,https://www.youtube.com/watch?v=284DHEqHbjg,NA
401013074,2018,3,regular,2018-09-16T00:00:00.000Z,NA,TRUE,FALSE,0,3687,AT&T Stadium,2628,TCU,Big 12,28,0.04252627297648639,1748,1751,194,Ohio State,Big Ten,40,0.9574737270235136,2022,2019,5.67109957299999,https://www.youtube.com/watch?v=x3y7B_wVpcQ,NA
401022521,2018,3,regular,2018-09-16T02:00:00.000Z,NA,FALSE,FALSE,0,3914,Sam Boyd Stadium,2439,UNLV,Mountain West,46,0.9990437343880009,NA,NA,2504,Prairie View,NA,17,0.0009562656119991297,NA,NA,0.259510046099999,https://www.youtube.com/watch?v=WItYQbCmp8U,NA
401012742,2018,3,regular,2018-09-16T02:10:00.000Z,NA,FALSE,TRUE,0,587,Rice-Eccles Stadium,254,Utah,Pac-12,7,0.010795521286242808,1633,1619,264,Washington,Pac-12,21,0.9892044787137572,1828,1842,4.1306736583,https://www.youtube.com/watch?v=x8ogLHZhEdY,NA
401012740,2018,3,regular,2018-09-16T02:30:00.000Z,NA,FALSE,FALSE,0,1056,Rose Bowl,26,UCLA,Pac-12,14,0.004934321819005667,1424,1371,278,Fresno State,Mountain West,38,0.9950656781809943,1513,1566,3.8357876685,https://www.youtube.com/watch?v=Z-CvN9yxkLE,NA
401012738,2018,3,regular,2018-09-16T02:30:00.000Z,NA,FALSE,FALSE,0,3932,Qualcomm Stadium,21,San Diego State,Mountain West,28,0.9086456205529538,1552,1565,9,Arizona State,Pac-12,21,0.09135437944704616,1613,1600,6.3698484899,https://www.youtube.com/watch?v=ge0p46CbiYM,NA
401012737,2018,3,regular,2018-09-16T03:00:00.000Z,NA,FALSE,FALSE,0,3619,Arizona Stadium,12,Arizona,Pac-12,62,0.9996655849905985,NA,NA,253,Southern Utah,NA,31,0.0003344150094014564,NA,NA,1.0961854449,https://www.youtube.com/watch?v=c4EXqyccfiU,NA
401019489,2018,4,regular,2018-09-20T23:30:00.000Z,NA,FALSE,TRUE,0,3806,Lincoln Financial Field,218,Temple,American Athletic,31,0.9947939018669283,1550,1568,202,Tulsa,American Athletic,17,0.005206098133071713,1424,1406,3.8079649618,https://www.youtube.com/watch?v=ykdSq9gce6U,NA
401019490,2018,4,regular,2018-09-21T23:00:00.000Z,NA,FALSE,FALSE,0,3652,Bright House Networks Stadium,2116,UCF,American Athletic,56,0.9975198761380998,1781,1803,2226,Florida Atlantic,Conference USA,36,0.0024801238619002186,1531,1509,4.1931432634,https://www.youtube.com/watch?v=YzdhfXzaek4,NA
401012807,2018,4,regular,2018-09-22T01:00:00.000Z,NA,FALSE,TRUE,0,3832,Memorial Stadium,356,Illinois,Big Ten,24,0.004102246543223602,1321,1296,213,Penn State,Big Ten,63,0.9958977534567764,2051,2076,1.9724307085,https://www.youtube.com/watch?v=vqWFJCK0dSw,NA
401012748,2018,4,regular,2018-09-22T02:30:00.000Z,NA,FALSE,TRUE,0,477,Los Angeles Memorial Coliseum,30,USC,Pac-12,39,0.19607581376038713,1641,1642,265,Washington State,Pac-12,36,0.8039241862396129,1628,1627,7.8060669902,https://www.youtube.com/watch?v=wFmp0uyfHH0,NA
401012289,2018,4,regular,2018-09-22T16:00:00.000Z,NA,FALSE,TRUE,0,3838,Faurot Field,142,Missouri,SEC,29,0.018400833833278243,1666,1661,61,Georgia,SEC,43,0.9815991661667217,1957,1962,2.0124588833,https://www.youtube.com/watch?v=qqB5q2yCCjo,NA
401019491,2018,4,regular,2018-09-22T16:00:00.000Z,NA,FALSE,FALSE,0,3854,Nippert Stadium,2132,Cincinnati,American Athletic,34,0.8576021720061402,1385,1393,195,Ohio,Mid-American,30,0.1423978279938598,1555,1547,6.5328642884,https://www.youtube.com/watch?v=IAKBWVR-x9A,NA
401019495,2018,4,regular,2018-09-22T16:00:00.000Z,NA,FALSE,TRUE,17531,3735,Gerald J. Ford Stadium,2567,SMU,American Athletic,31,0.42423976171108657,1278,1286,2426,Navy,American Athletic,30,0.5757602382889134,1558,1550,10.0831168891,https://www.youtube.com/watch?v=MR0_e75EVPA,NA
401013129,2018,4,regular,2018-09-22T16:00:00.000Z,NA,FALSE,FALSE,0,3630,BB&T Field,154,Wake Forest,ACC,27,0.004312198810343406,1581,1516,87,Notre Dame,FBS Independents,56,0.9956878011896566,1705,1770,3.1095997743,https://www.youtube.com/watch?v=9R4EgpdG1cY,NA
401013040,2018,4,regular,2018-09-22T16:00:00.000Z,NA,FALSE,FALSE,0,3772,Jack Trice Stadium,66,Iowa State,Big 12,26,0.9689553922473277,1645,1645,2006,Akron,Mid-American,13,0.03104460775267226,1315,1315,2.5379046456,https://www.youtube.com/watch?v=LmJMD3pPlOQ,NA
401012875,2018,4,regular,2018-09-22T16:00:00.000Z,NA,FALSE,TRUE,0,3665,Maryland Stadium,120,Maryland,Big Ten,42,0.999967983450756,1365,1475,135,Minnesota,Big Ten,13,0.00003201654924400721,1616,1506,2.8142272641,https://www.youtube.com/watch?v=ovk0XR-bOXA,NA
401012288,2018,4,regular,2018-09-22T16:00:00.000Z,NA,FALSE,FALSE,0,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,38,0.99552691840056,1482,1493,2309,Kent State,Mid-American,17,0.004473081599440043,1082,1071,1.8899890217,https://www.youtube.com/watch?v=yUXEGBnROOY,NA
401013119,2018,4,regular,2018-09-22T16:00:00.000Z,NA,FALSE,FALSE,0,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,30,0.9985517211171462,1552,1602,103,Boston College,ACC,13,0.0014482788828538151,1680,1630,3.38818230569999,https://www.youtube.com/watch?v=HYC0HtC_MFw,NA
401012891,2018,4,regular,2018-09-22T16:00:00.000Z,NA,FALSE,TRUE,0,3558,Michigan Stadium,130,Michigan,Big Ten,56,0.9999916898511467,1814,1894,158,Nebraska,Big Ten,10,0.000008310148853274413,1395,1315,0.5878271411,https://www.youtube.com/watch?v=Oq2E5cKgAIw,NA
401020685,2018,4,regular,2018-09-22T16:00:00.000Z,NA,FALSE,FALSE,0,3739,Glass Bowl,2649,Toledo,Mid-American,63,0.8816225644469975,1508,1533,2440,Nevada,Mountain West,44,0.11837743555300251,1317,1292,4.3685790561,https://www.youtube.com/watch?v=Txr3O_a7wMQ,NA
401012823,2018,4,regular,2018-09-22T16:00:00.000Z,NA,FALSE,FALSE,0,3754,High Point Solutions Stadium,164,Rutgers,Big Ten,13,0.005259362412605572,1115,1070,2084,Buffalo,Mid-American,42,0.9947406375873944,1410,1455,2.6191774125,https://www.youtube.com/watch?v=APNoF086eJw,NA
401013125,2018,4,regular,2018-09-22T16:20:00.000Z,NA,FALSE,TRUE,0,3787,Kenan Memorial Stadium,153,North Carolina,ACC,38,0.986083588627209,1379,1381,221,Pittsburgh,ACC,35,0.013916411372790982,1476,1474,6.3263985373,https://www.youtube.com/watch?v=CEDncgKjwsY,NA
401013123,2018,4,regular,2018-09-22T16:30:00.000Z,NA,FALSE,TRUE,0,3923,Scott Stadium,258,Virginia,ACC,27,0.9999829928111773,1426,1510,97,Louisville,ACC,3,0.00001700718882269303,1623,1539,3.10371741789999,https://www.youtube.com/watch?v=UJ_tfpCjsgg,NA
401020686,2018,4,regular,2018-09-22T18:00:00.000Z,NA,FALSE,FALSE,0,4246,Georgia State Stadium,2247,Georgia State,Sun Belt,15,0.01975159388219679,1217,1188,2711,Western Michigan,Mid-American,34,0.9802484061178032,1391,1420,3.59456618369999,NA,NA
401022523,2018,4,regular,2018-09-22T19:00:00.000Z,NA,FALSE,FALSE,0,5388,Canvas Stadium,36,Colorado State,Mountain West,19,0.017591918779186054,NA,NA,2287,Illinois State,NA,35,0.9824080812208139,NA,NA,4.9345660683,https://www.youtube.com/watch?v=9g3lf0sotaI,NA
401015000,2018,4,regular,2018-09-22T19:00:00.000Z,NA,FALSE,FALSE,0,3919,Scheumann Stadium,2050,Ball State,Mid-American,20,0.13452632018338717,1073,1082,98,Western Kentucky,Conference USA,28,0.8654736798166128,1403,1394,8.6206713484,NA,NA
401020684,2018,4,regular,2018-09-22T19:00:00.000Z,NA,FALSE,FALSE,0,3786,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,17,0.9834219490113358,NA,NA,311,Maine,NA,5,0.01657805098866416,NA,NA,5.6299167251,NA,NA
401020811,2018,4,regular,2018-09-22T19:00:00.000Z,NA,FALSE,TRUE,0,3700,Doyt Perry Stadium,189,Bowling Green,Mid-American,23,0.023930348562306313,1142,1122,193,Miami (OH),Mid-American,38,0.9760696514376936,1291,1311,2.4425595412,NA,NA
401013360,2018,4,regular,2018-09-22T19:30:00.000Z,NA,FALSE,FALSE,0,3985,Warren McGuirk Alumni Stadium,113,UMass,FBS Independents,49,0.9735264478503104,1169,1203,2429,Charlotte,Conference USA,31,0.026473552149689605,1099,1065,0.764329590699999,NA,NA
401012284,2018,4,regular,2018-09-22T19:30:00.000Z,NA,FALSE,TRUE,0,3657,Bryant Denny Stadium,333,Alabama,SEC,45,0.9997966460116232,2237,2237,245,Texas A&M,SEC,23,0.00020335398837678653,1689,1689,0.784546192599999,https://www.youtube.com/watch?v=eiSelw1eTP0,NA
401013059,2018,4,regular,2018-09-22T19:30:00.000Z,NA,FALSE,TRUE,0,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,35,0.9999003338405422,1613,1690,2306,Kansas State,Big 12,6,0.00009966615945777857,1610,1533,1.27375211599999,https://www.youtube.com/watch?v=qaPfXXvTtfw,NA
401013128,2018,4,regular,2018-09-22T19:30:00.000Z,NA,FALSE,FALSE,0,3918,Foreman Field,295,Old Dominion,Conference USA,49,0.995360155641581,1153,1246,259,Virginia Tech,ACC,35,0.004639844358419021,1775,1682,5.54260456149999,https://www.youtube.com/watch?v=bTGlw3-A-AU,NA
401013346,2018,4,regular,2018-09-22T19:30:00.000Z,NA,FALSE,FALSE,0,3861,Ohio Stadium,194,Ohio State,Big Ten,49,0.9999912912648748,2019,2064,2655,Tulane,American Athletic,6,0.000008708735125151357,1380,1335,0.0739407440000001,https://www.youtube.com/watch?v=BELaY5sIopw,NA
401021661,2018,4,regular,2018-09-22T19:30:00.000Z,NA,FALSE,FALSE,0,3792,Kidd Brewer Stadium,2026,Appalachian State,Sun Belt,72,0.9999914507300751,NA,NA,2241,Gardner-Webb,NA,7,0.000008549269924884584,NA,NA,0.0315855024000008,NA,NA
401013121,2018,4,regular,2018-09-22T19:30:00.000Z,NA,FALSE,FALSE,0,3982,Wallace Wade Stadium,150,Duke,ACC,55,0.9995361480863282,NA,NA,2428,North Carolina Central,NA,13,0.00046385191367182,NA,NA,0.110603272099999,https://www.youtube.com/watch?v=0rs9ApMD-aU,NA
401013124,2018,4,regular,2018-09-22T19:30:00.000Z,NA,FALSE,FALSE,0,3948,Hard Rock Stadium,2390,Miami,ACC,31,0.9987979747708796,1713,1721,2229,Florida International,Conference USA,17,0.0012020252291203848,1469,1461,0.555134273299999,https://www.youtube.com/watch?v=Z9J_FxU10_I,NA
401013029,2018,4,regular,2018-09-22T19:30:00.000Z,NA,FALSE,TRUE,0,4727,McLane Stadium,239,Baylor,Big 12,26,0.9978940496937663,1452,1487,2305,Kansas,Big 12,7,0.002105950306233728,1369,1334,1.42449517959999,https://www.youtube.com/watch?v=xN09HMh76Bw,NA
401013122,2018,4,regular,2018-09-22T19:30:00.000Z,NA,FALSE,FALSE,0,3697,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,37,0.9972601548694882,1521,1556,2459,Northern Illinois,Mid-American,19,0.002739845130511842,1463,1428,2.2469512337,https://www.youtube.com/watch?v=o56LxauYIP0,NA
401013120,2018,4,regular,2018-09-22T19:30:00.000Z,NA,FALSE,TRUE,0,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,21,0.005367031011043861,1535,1503,228,Clemson,ACC,49,0.9946329689889561,1922,1954,1.2698030126,https://www.youtube.com/watch?v=zyzws-22dDg,NA
401013127,2018,4,regular,2018-09-22T20:00:00.000Z,NA,FALSE,FALSE,0,1964,Carrier Dome,183,Syracuse,ACC,51,0.9984372669189228,1473,1510,41,Connecticut,American Athletic,21,0.0015627330810772389,1098,1061,0.4234107648,https://www.youtube.com/watch?v=bdHljFMhArE,NA
401012750,2018,4,regular,2018-09-22T20:00:00.000Z,NA,FALSE,TRUE,0,3893,Reser Stadium,204,Oregon State,Pac-12,14,0.004035867949070514,1182,1156,12,Arizona,Pac-12,35,0.9959641320509295,1436,1462,3.6175182846,https://www.youtube.com/watch?v=tYTPZb7IxRU,NA
401012291,2018,4,regular,2018-09-22T20:00:00.000Z,NA,FALSE,TRUE,0,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,14,0.011151932602963712,1561,1505,2579,South Carolina,SEC,37,0.9888480673970362,1597,1653,3.81093849959999,NA,NA
401013075,2018,4,regular,2018-09-22T20:30:00.000Z,NA,FALSE,TRUE,0,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,31,0.939993532698864,1689,1726,2628,TCU,Big 12,16,0.06000646730113601,1751,1714,5.64739373169999,https://www.youtube.com/watch?v=kddMQwcHodk,NA
401016406,2018,4,regular,2018-09-22T22:00:00.000Z,NA,FALSE,FALSE,0,3801,LaVell Edwards Stadium,252,BYU,FBS Independents,30,0.9992611724262553,NA,NA,2377,McNeese,NA,3,0.0007388275737446603,NA,NA,1.2207969001,https://www.youtube.com/watch?v=93lTcdTwvNc,NA
401013450,2018,4,regular,2018-09-22T22:00:00.000Z,NA,FALSE,FALSE,0,3992,Williams Stadium,2335,Liberty,FBS Independents,7,0.0040100658729691485,1474,1354,249,North Texas,Conference USA,47,0.9959899341270309,1477,1597,2.3726533419,NA,NA
401012287,2018,4,regular,2018-09-22T23:00:00.000Z,NA,FALSE,FALSE,0,3958,Tiger Stadium,99,LSU,SEC,38,0.9922875433602587,1778,1792,2348,Louisiana Tech,Conference USA,21,0.007712456639741294,1525,1511,2.33564987999999,https://www.youtube.com/watch?v=DoAV6IIUPdM,NA
401012290,2018,4,regular,2018-09-22T23:00:00.000Z,NA,FALSE,TRUE,0,3853,Neyland Stadium,2633,Tennessee,SEC,21,0.004373038915863029,1393,1347,57,Florida,SEC,47,0.995626961084137,1599,1645,1.9766089252,https://www.youtube.com/watch?v=hIE4hk6olYo,NA
401013126,2018,4,regular,2018-09-22T23:00:00.000Z,NA,FALSE,FALSE,0,3775,Joan C. Edwards Stadium,276,Marshall,Conference USA,20,0.004188425729306863,1481,1461,152,NC State,ACC,37,0.9958115742706931,1687,1707,3.7684641234,https://www.youtube.com/watch?v=NkZ3ZhpN2ow,NA
401021662,2018,4,regular,2018-09-22T23:00:00.000Z,NA,FALSE,FALSE,0,3625,Centennial Bank Stadium,2032,Arkansas State,Sun Belt,27,0.9684936606134307,1496,1499,2439,UNLV,Mountain West,20,0.031506339386569326,1378,1375,5.3725033256,https://www.youtube.com/watch?v=ZKn_UPbmVrI,NA
401012286,2018,4,regular,2018-09-22T23:00:00.000Z,NA,FALSE,TRUE,0,3683,Commonwealth Stadium,96,Kentucky,SEC,28,0.9981954541882738,1510,1595,344,Mississippi State,SEC,7,0.001804545811726177,1808,1723,5.8518170864,https://www.youtube.com/watch?v=D2T5QdHWjww,NA
401013066,2018,4,regular,2018-09-22T23:00:00.000Z,NA,FALSE,FALSE,0,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,28,0.9530646069117866,1996,1983,349,Army,FBS Independents,21,0.04693539308821337,1548,1561,3.01584221719999,https://www.youtube.com/watch?v=nqb8Tq3neNM,NA
401014998,2018,4,regular,2018-09-22T23:00:00.000Z,NA,FALSE,TRUE,0,3815,M. M. Roberts Stadium,2572,Southern Mississippi,Conference USA,40,0.9984137367642728,1411,1427,242,Rice,Conference USA,22,0.0015862632357271922,1147,1131,2.16034522099999,https://www.youtube.com/watch?v=TLpbPtch7f8,NA
401013324,2018,4,regular,2018-09-22T23:00:00.000Z,NA,FALSE,TRUE,0,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,17,0.011948295499200713,1889,1776,2641,Texas Tech,Big 12,41,0.9880517045007993,1520,1633,5.0046331384,https://www.youtube.com/watch?v=hQD1e8ma1ts,NA
401021663,2018,4,regular,2018-09-22T23:00:00.000Z,NA,FALSE,TRUE,0,3666,Cajun Field,309,Louisiana,Sun Belt,28,0.056795713980719933,1162,1168,324,Coastal Carolina,Sun Belt,30,0.9432042860192801,1324,1318,6.6383952059,NA,NA
401021664,2018,4,regular,2018-09-22T23:00:00.000Z,NA,FALSE,TRUE,0,3817,Malone Stadium,2433,Louisiana Monroe,Sun Belt,27,0.03504234021474017,1230,1235,2653,Troy,Sun Belt,35,0.9649576597852598,1498,1493,3.6584195216,https://www.youtube.com/watch?v=bqokC_HUlco,NA
401014999,2018,4,regular,2018-09-22T23:00:00.000Z,NA,FALSE,FALSE,0,3604,Alamodome,2636,UT San Antonio,Conference USA,25,0.15601848650156727,1258,1255,326,Texas State,Sun Belt,21,0.8439815134984328,1061,1064,4.5897244439,https://www.youtube.com/watch?v=BNXAyTMY8ZA,NA
401013440,2018,4,regular,2018-09-22T23:30:00.000Z,NA,FALSE,FALSE,0,3946,Sun Bowl Stadium,2638,UTEP,Conference USA,20,0.7888586235256428,1015,1008,166,New Mexico State,FBS Independents,27,0.21114137647435716,1089,1096,7.2514082203,https://www.youtube.com/watch?v=z_LPaZIP28o,NA
401012285,2018,4,regular,2018-09-22T23:30:00.000Z,NA,FALSE,TRUE,0,3785,Jordan-Hare Stadium,2,Auburn,SEC,34,0.9950758994802047,1836,1866,8,Arkansas,SEC,3,0.004924100519795305,1368,1338,0.5858673459,https://www.youtube.com/watch?v=HmZiYphSrKQ,NA
401012854,2018,4,regular,2018-09-22T23:30:00.000Z,NA,FALSE,TRUE,0,3830,Memorial Stadium,84,Indiana,Big Ten,21,0.004466802543305354,1582,1554,127,Michigan State,Big Ten,35,0.9955331974566947,1622,1650,3.0982747115,https://www.youtube.com/watch?v=xdkzDbNdUJU,NA
401012749,2018,4,regular,2018-09-23T00:00:00.000Z,NA,FALSE,TRUE,0,3626,Autzen Stadium,2483,Oregon,Pac-12,31,0.3444249095502546,1642,1642,24,Stanford,Pac-12,38,0.6555750904497454,1812,1812,6.9266448158,https://www.youtube.com/watch?v=3f58bJ94Uy4,NA
401019493,2018,4,regular,2018-09-23T00:00:00.000Z,NA,FALSE,FALSE,0,4728,John O'Quinn Field at TDECU Stadium,248,Houston,American Athletic,70,0.9999910537184791,NA,NA,2640,Texas Southern,NA,14,0.000008946281520927357,NA,NA,0.0140381943,https://www.youtube.com/watch?v=Zr9VOurWaD0,NA
401019494,2018,4,regular,2018-09-23T00:00:00.000Z,NA,FALSE,FALSE,0,3805,Liberty Bowl Memorial Stadium,235,Memphis,American Athletic,52,0.9825545648018662,1767,1756,6,South Alabama,Sun Belt,35,0.017445435198133796,1200,1211,1.34751266189999,https://www.youtube.com/watch?v=N7QSDVcE7hk,NA
401019492,2018,4,regular,2018-09-23T00:00:00.000Z,NA,FALSE,TRUE,0,3886,Raymond James Stadium,58,South Florida,American Athletic,20,0.23118173591124272,1650,1643,151,East Carolina,American Athletic,13,0.7688182640887573,1333,1340,5.036690824,https://www.youtube.com/watch?v=dnc85YVfzZc,NA
401012865,2018,4,regular,2018-09-23T00:35:00.000Z,NA,FALSE,TRUE,0,3793,Kinnick Stadium,2294,Iowa,Big Ten,17,0.11253616973697483,1765,1750,275,Wisconsin,Big Ten,28,0.8874638302630251,1863,1878,7.0778949261,https://www.youtube.com/watch?v=NmqGygT648U,NA
401022522,2018,4,regular,2018-09-23T02:30:00.000Z,NA,FALSE,TRUE,0,3905,Romney Stadium,328,Utah State,Mountain West,42,0.9956999100989126,1580,1587,2005,Air Force,Mountain West,32,0.004300089901087434,1443,1436,5.5963530745,https://www.youtube.com/watch?v=BXbSB_1vB-4,NA
401020683,2018,4,regular,2018-09-23T02:30:00.000Z,NA,FALSE,FALSE,0,3932,Qualcomm Stadium,21,San Diego State,Mountain West,23,0.7644669990482419,1565,1564,2199,Eastern Michigan,Mid-American,20,0.2355330009517581,1426,1427,7.0928898601,https://www.youtube.com/watch?v=D3Ogtqj_jyE,NA
401012751,2018,4,regular,2018-09-23T02:30:00.000Z,NA,FALSE,TRUE,0,3765,Husky Stadium,264,Washington,Pac-12,27,0.9548847051764293,1842,1839,9,Arizona State,Pac-12,20,0.045115294823570684,1600,1603,2.9513545647,https://www.youtube.com/watch?v=TV6D6rMllOI,NA
401022524,2018,4,regular,2018-09-23T03:59:00.000Z,NA,FALSE,FALSE,0,3610,Aloha Stadium,62,Hawai'i,Mountain West,42,0.999487180994203,NA,NA,2184,Duquesne,NA,21,0.0005128190057970272,NA,NA,0.6869265836,https://www.youtube.com/watch?v=DgYvpSQ2sAg,NA
401013466,2018,5,regular,2018-09-28T00:00:00.000Z,NA,FALSE,TRUE,0,3948,Hard Rock Stadium,2390,Miami,ACC,47,0.9996104349067599,1721,1783,153,North Carolina,ACC,10,0.00038956509324006294,1381,1319,1.0130315328,https://www.youtube.com/watch?v=eiEeUff9Mf8,NA
401019496,2018,5,regular,2018-09-29T00:00:00.000Z,NA,FALSE,TRUE,0,4729,Benson Field at Yulman Stadium,2655,Tulane,American Athletic,40,0.8932543612521293,1335,1414,235,Memphis,American Athletic,24,0.10674563874787069,1756,1677,5.8483945225,https://www.youtube.com/watch?v=y_0YutrmK94,NA
401012752,2018,5,regular,2018-09-29T01:00:00.000Z,NA,FALSE,TRUE,0,3726,Folsom Field,38,Colorado,Pac-12,38,0.9943221547559021,1572,1604,26,UCLA,Pac-12,16,0.005677845244097868,1371,1339,4.3013951807,https://www.youtube.com/watch?v=CHvVgHVvkwY,NA
401012293,2018,5,regular,2018-09-29T16:00:00.000Z,NA,TRUE,TRUE,0,3687,AT&T Stadium,245,Texas A&M,SEC,24,0.4916566744160995,1689,1682,8,Arkansas,SEC,17,0.5083433255839005,1338,1345,2.1901017813,https://www.youtube.com/watch?v=McrJnOYX4NM,NA
401013369,2018,5,regular,2018-09-29T16:00:00.000Z,NA,FALSE,FALSE,0,3965,UB Stadium,2084,Buffalo,Mid-American,13,0.0037164971675427362,1455,1388,349,Army,FBS Independents,42,0.9962835028324573,1561,1628,3.5050490921,https://www.youtube.com/watch?v=_Xj5knVyXJM,NA
401013050,2018,5,regular,2018-09-29T16:00:00.000Z,NA,FALSE,TRUE,0,3833,Memorial Stadium,2305,Kansas,Big 12,28,0.006920513091089972,1334,1329,197,Oklahoma State,Big 12,48,0.99307948690891,1776,1781,1.5145466877,https://www.youtube.com/watch?v=hxHyFEOfLfo,NA
401012824,2018,5,regular,2018-09-29T16:00:00.000Z,NA,FALSE,TRUE,0,3754,High Point Solutions Stadium,164,Rutgers,Big Ten,17,0.027047571916142554,1070,1091,84,Indiana,Big Ten,24,0.9729524280838574,1554,1533,2.5959763933,https://www.youtube.com/watch?v=KcM81Hg1RK4,NA
401013325,2018,5,regular,2018-09-29T16:00:00.000Z,NA,FALSE,TRUE,0,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,34,0.10299771076976925,1633,1622,277,West Virginia,Big 12,42,0.8970022892302307,1690,1701,3.1311461968,https://www.youtube.com/watch?v=Lg7VctCWhvA,NA
401013134,2018,5,regular,2018-09-29T16:00:00.000Z,NA,FALSE,FALSE,0,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,63,0.9999422349804112,1503,1588,189,Bowling Green,Mid-American,17,0.000057765019588762456,1122,1037,0.531335673999999,https://www.youtube.com/watch?v=DlGpyXgXyMM,NA
401012292,2018,5,regular,2018-09-29T16:00:00.000Z,NA,FALSE,FALSE,0,3657,Bryant Denny Stadium,333,Alabama,SEC,56,0.9999057311565286,2237,2235,309,Louisiana,Sun Belt,14,0.00009426884347141229,1168,1170,0.0128811848999996,https://www.youtube.com/watch?v=CeIEwH5VRnc,NA
401013130,2018,5,regular,2018-09-29T16:00:00.000Z,NA,FALSE,FALSE,0,3615,Alumni Stadium,103,Boston College,ACC,45,0.9778397194924888,1630,1643,218,Temple,American Athletic,35,0.022160280507511176,1568,1555,6.2946471165,https://www.youtube.com/watch?v=Q--RlKmbtg8,NA
401013131,2018,5,regular,2018-09-29T16:00:00.000Z,NA,FALSE,TRUE,0,3836,Memorial Stadium,228,Clemson,ACC,27,0.9000093833310088,1954,1945,183,Syracuse,ACC,23,0.09999061666899123,1510,1519,8.74949007369999,https://www.youtube.com/watch?v=NOCfqUEl9Bk,NA
401012881,2018,5,regular,2018-09-29T16:00:00.000Z,NA,FALSE,FALSE,0,3936,Spartan Stadium,127,Michigan State,Big Ten,31,0.9893782144613692,1650,1645,2117,Central Michigan,Mid-American,20,0.010621785538630801,1299,1304,3.1949065044,https://www.youtube.com/watch?v=FB3DYmuTtC0,NA
