"game_id","season","week","season_type","start_date","start_time_tbd","completed","neutral_site","conference_game","attendance","venue_id","venue","home_id","home_team","home_division","home_conference","home_points","home_post_win_prob","home_pregame_elo","home_postgame_elo","away_id","away_team","away_division","away_conference","away_points","away_post_win_prob","away_pregame_elo","away_postgame_elo","excitement_index","highlights","notes"
401329689,2021,1,"regular","2021-09-02T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,6030,"Harms-Eischeid Stadium",389,"Upper Iowa University","ii","Northern Sun",14,NA,NA,NA,134,"Minnesota Duluth","ii","Northern Sun",41,NA,NA,NA,NA,"",NA
401329651,2021,1,"regular","2021-09-02T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,6046,"Meares Stadium",2369,"Mars Hill","ii","South Atlantic",24,NA,NA,NA,2804,"Chowan","ii","CIAA",30,NA,NA,NA,NA,"",NA
401329503,2021,1,"regular","2021-09-02T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,6070,"Bob Young Field",2894,"Sioux Falls","ii","Northern Sun",16,NA,NA,NA,132,"Bemidji State","ii","Northern Sun",24,NA,NA,NA,NA,"",NA
401329491,2021,1,"regular","2021-09-02T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3641,"Blakeslee Stadium",2364,"Minnesota State Mankato","ii","Northern Sun",40,NA,NA,NA,425,"Northern State","ii","Northern Sun",34,NA,NA,NA,NA,"",NA
401329443,2021,1,"regular","2021-09-02T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,6045,"Dwight T. Reed Stadium",2876,"Lincoln (MO)","ii","Mid America",12,NA,NA,NA,2687,"Washburn","ii","Mid America",76,NA,NA,NA,NA,"",NA
401329425,2021,1,"regular","2021-09-02T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,4431,"Chryst Field at Biemesderfer Stadium",210,"Millersville","ii","Pennsylvania State Athletic",9,NA,NA,NA,2022,"American International","ii","Northeast 10",14,NA,NA,NA,NA,"",NA
401329357,2021,1,"regular","2021-09-02T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3870,"Panther Stadium (OH)",2477,"Ohio Dominican","ii","Great Midwest Athletic",30,NA,NA,NA,2974,"Shepherd","ii","Pennsylvania State Athletic",35,NA,NA,NA,NA,"",NA
401329270,2021,1,"regular","2021-09-02T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3859,"Offutt Field",611,"Seton Hill","ii","Pennsylvania State Athletic",16,NA,NA,NA,112335,"Wheeling","ii","Mountain East",14,NA,NA,NA,NA,"",NA
401329056,2021,1,"regular","2021-09-02T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3663,"Burke-Tarr Stadium",2105,"Carson-Newman College","ii","South Atlantic",7,NA,NA,NA,2698,"West Georgia","ii","Gulf South",45,NA,NA,NA,NA,"",NA
401329020,2021,1,"regular","2021-09-02T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,6053,"Robinson-Hale Stadium",2401,"Mississippi College","ii","Gulf South",0,NA,NA,NA,2013,"Albany State GA","ii","SIAC",24,NA,NA,NA,NA,"",NA
401329015,2021,1,"regular","2021-09-02T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,5935,"Parker Field at McCool Stadium",2170,"Delta State","ii","Gulf South",48,NA,NA,NA,2064,"Bethel University Tennessee",NA,NA,14,NA,NA,NA,NA,"",NA
401328973,2021,1,"regular","2021-09-02T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3747,"Hantz Stadium",2886,"Northwood (MI)","ii","GLIAC",21,NA,NA,NA,367,"Gannon","ii","Pennsylvania State Athletic",28,NA,NA,NA,NA,"",NA
401328605,2021,1,"regular","2021-09-02T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3749,"Hunter Stadium",2815,"Lindenwood","ii","Great Lakes",20,NA,NA,NA,2025,"Angelo State","ii","Lone Star",40,NA,NA,NA,NA,"",NA
401328466,2021,1,"regular","2021-09-02T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,6065,"Cliff Harris Stadium",2888,"Ouachita Baptist","ii","Great American",38,NA,NA,NA,319,"Oklahoma Baptist","ii","Great American",31,NA,NA,NA,NA,"",NA
401328432,2021,1,"regular","2021-09-02T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,4763,"Ranger Field",2823,"Northwestern Oklahoma State","ii","Great American",13,NA,NA,NA,2568,"Southern Arkansas","ii","Great American",32,NA,NA,NA,NA,"",NA
401328397,2021,1,"regular","2021-09-02T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,6073,"Milam Stadium",2927,"Southwestern Oklahoma State","ii","Great American",13,NA,NA,NA,2271,"Henderson State","ii","Great American",31,NA,NA,NA,NA,"",NA
401328276,2021,1,"regular","2021-09-02T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,5870,"Thone Stadium at Buerkle Field",2033,"Arkansas Tech","ii","Great American",20,NA,NA,NA,199,"Southeastern Oklahoma State","ii","Great American",38,NA,NA,NA,NA,"",NA
401357797,2021,1,"regular","2021-09-02T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,4417,"Five Star Stadium at the Moye Complex",2382,"Mercer","fcs","Southern",69,NA,NA,NA,3179,"Point University",NA,NA,0,NA,NA,NA,NA,"",NA
401309540,2021,1,"regular","2021-09-02T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,13149,3919,"Scheumann Stadium",2050,"Ball State","fbs","Mid-American",31,0.921583396232646,NA,NA,2710,"Western Illinois","fcs","MVFC",21,0.0784166037673545,NA,NA,2.0262390412,"",NA
401300995,2021,1,"regular","2021-09-02T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,43928,3652,"FBC Mortgage Stadium",2116,"UCF","fbs","American Athletic",36,0.934212459173791,1648,1651,68,"Boise State","fbs","Mountain West",31,0.0657875408262089,1602,1599,10.2014008911,"",NA
401334786,2021,1,"regular","2021-09-02T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,6035,"Memorial Stadium (Wayne, NE)",2844,"Wayne State (NE)","ii","Northern Sun",34,NA,NA,NA,559,"University of Mary","ii","Northern Sun",27,NA,NA,NA,NA,"",NA
401328545,2021,1,"regular","2021-09-02T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,16236,3654,"Brooks Stadium (SC)",324,"Coastal Carolina","fbs","Sun Belt",52,0.998964693633348,NA,NA,2643,"The Citadel","fcs","Southern",14,0.00103530636665239,NA,NA,1.189259394,"",NA
401309542,2021,1,"regular","2021-09-02T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,17521,3965,"UB Stadium",2084,"Buffalo","fbs","Mid-American",69,0.998375557494622,NA,NA,2681,"Wagner","fcs","NEC",7,0.0016244425053783,NA,NA,1.0306190592,"",NA
401337471,2021,1,"regular","2021-09-02T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,5886,"West Family Stadium",2699,"West Liberty","ii","Mountain East",6,NA,NA,NA,2682,"Walsh","ii","Great Midwest Athletic",27,NA,NA,NA,NA,"",NA
401334787,2021,1,"regular","2021-09-02T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,5943,"Duvall-Rosier Field",2986,"Fairmont State","ii","Mountain East",14,NA,NA,NA,2858,"PennWest California","ii","Pennsylvania State Athletic",23,NA,NA,NA,NA,"",NA
401329660,2021,1,"regular","2021-09-02T23:05:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,4439,"Eiler-Martin Stadium",2188,"East Stroudsburg University","ii","Pennsylvania State Athletic",35,NA,NA,NA,2487,"Pace","ii","Northeast 10",14,NA,NA,NA,NA,"",NA
401282607,2021,1,"regular","2021-09-02T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,52633,3670,"Carter-Finley Stadium",152,"NC State","fbs","ACC",45,0.998702697852679,1460,1565,58,"South Florida","fbs","American Athletic",0,0.00129730214732127,1251,1146,1.7199176694,"",NA
401328768,2021,1,"regular","2021-09-02T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3960,"Top Taggart Field",2222,"Ferris State","ii","GLIAC",54,NA,NA,NA,2224,"Findlay","ii","Great Midwest Athletic",14,NA,NA,NA,NA,"",NA
401309834,2021,1,"regular","2021-09-02T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,51511,587,"Rice-Eccles Stadium",254,"Utah","fbs","Pac-12",40,0.983227085052887,NA,NA,2692,"Weber State","fcs","Big Sky",17,0.0167729149471133,NA,NA,1.7192597055,"",NA
401300993,2021,1,"regular","2021-09-02T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,36752,3792,"Kidd Brewer Stadium",2026,"App State","fbs","Sun Belt",33,0.998147982034521,1659,1666,151,"East Carolina","fbs","American Athletic",19,0.00185201796547918,1403,1396,3.0846558976,"",NA
401328383,2021,1,"regular","2021-09-02T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,7003,"Houck Field",2546,"Southeast Missouri State","fcs","OVC",21,NA,NA,NA,79,"Southern Illinois","fcs","MVFC",47,NA,NA,NA,NA,"",NA
401328404,2021,1,"regular","2021-09-02T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3720,"Finley Stadium",236,"Chattanooga","fcs","Southern",20,NA,NA,NA,2046,"Austin Peay","fcs","OVC",30,NA,NA,NA,NA,"",NA
401300994,2021,1,"regular","2021-09-02T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,15085,3674,"Chapman Stadium",202,"Tulsa","fbs","American Athletic",17,0.481901830558238,NA,NA,302,"UC Davis","fcs","Big Sky",19,0.518098169441762,NA,NA,6.1233812195,"",NA
401328420,2021,1,"regular","2021-09-03T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3909,"Roy Stewart Stadium",93,"Murray State","fcs","OVC",35,NA,NA,NA,2400,"Mississippi Valley State","fcs","SWAC",0,NA,NA,NA,NA,"",NA
401328138,2021,1,"regular","2021-09-03T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,4899,"Fifth Third Stadium",338,"Kennesaw State","fcs","Big South",35,NA,NA,NA,2890,"Reinhardt University",NA,NA,25,NA,NA,NA,NA,"",NA
401329340,2021,1,"regular","2021-09-03T00:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,4724,"Audrey J. Walton Stadium at Vernon Kennedy Field",2118,"Central Missouri","ii","Mid America",16,NA,NA,NA,90,"Pittsburg St","ii","Mid America",35,NA,NA,NA,NA,"",NA
401310696,2021,1,"regular","2021-09-03T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,15908,3971,"University Stadium (NM)",167,"New Mexico","fbs","Mountain West",27,0.970092893427825,NA,NA,2277,"Houston Christian","fcs","Southland",17,0.0299071065721753,NA,NA,2.230787703,"",NA
401329312,2021,1,"regular","2021-09-03T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,5882,"Ralph Stocker Stadium",11,"Colorado Mesa","ii","Rocky Mountain",40,NA,NA,NA,2911,"William Jewell","ii","Great Lakes",3,NA,NA,NA,NA,"",NA
401329153,2021,1,"regular","2021-09-03T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,4852,"Neta and Eddie DeRose ThunderBowl",2570,"CSU Pueblo","ii","Rocky Mountain",6,NA,NA,NA,2837,"East Texas A&M","ii","Lone Star",12,NA,NA,NA,NA,"",NA
401282180,2021,1,"regular","2021-09-03T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,16236,3796,"Houchens Industries-L.T. Smith Stadium",98,"Western Kentucky","fbs","Conference USA",59,0.997487479798235,NA,NA,2630,"UT Martin","fcs","OVC",21,0.00251252020176451,NA,NA,3.4696869058,"",NA
401329058,2021,1,"regular","2021-09-03T00:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,5780,"Altra Federal Credit Union Stadium",2851,"Winona State","ii","Northern Sun",47,NA,NA,NA,3066,"Concordia University St Paul","ii","Northern Sun",6,NA,NA,NA,NA,"",NA
401329048,2021,1,"regular","2021-09-03T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,5883,"Marv Kay Stadium at Campbell Field",2146,"Colorado School Of Mines","ii","Rocky Mountain",42,NA,NA,NA,2848,"Western Oregon","ii","Great Northwest",3,NA,NA,NA,NA,"",NA
401329037,2021,1,"regular","2021-09-03T00:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,6072,"Schwan Regional Event Center",2587,"Southwest Minnesota State","ii","Northern Sun",21,NA,NA,NA,2817,"Minnesota State Moorhead","ii","Northern Sun",33,NA,NA,NA,NA,"",NA
401328681,2021,1,"regular","2021-09-03T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3860,"O'Harra Stadium",613,"South Dakota Mines","ii","Rocky Mountain",34,NA,NA,NA,2402,"Missouri S&T","ii","Great Lakes",31,NA,NA,NA,NA,"",NA
401281952,2021,1,"regular","2021-09-03T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,84314,3853,"Neyland Stadium",2633,"Tennessee","fbs","SEC",38,0.985171586694881,1489,1524,189,"Bowling Green","fbs","Mid-American",6,0.0148284133051187,1041,1006,1.2554934078,"",NA
401329456,2021,1,"regular","2021-09-03T00:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,6057,"Ron & Carol Cope Stadium at Foster Field",2438,"Nebraska-Kearney","ii","Mid America",38,NA,NA,NA,2403,"Missouri Southern State","ii","Mid America",0,NA,NA,NA,NA,"",NA
401282789,2021,1,"regular","2021-09-03T00:00:00.000Z",FALSE,TRUE,FALSE,TRUE,50805,3953,"Huntington Bank Stadium",135,"Minnesota","fbs","Big Ten",31,0.170686074828574,1585,1582,194,"Ohio State","fbs","Big Ten",45,0.829313925171426,1905,1908,4.281207226,"",NA
401329404,2021,1,"regular","2021-09-03T00:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,5890,"Lewis Field Stadium",2231,"Fort Hays State","ii","Mid America",7,NA,NA,NA,138,"Northwest Missouri St","ii","Mid America",15,NA,NA,NA,NA,"",NA
401329374,2021,1,"regular","2021-09-03T00:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,5878,"Wantland Stadium",2122,"Central Oklahoma","ii","Mid America",24,NA,NA,NA,137,"Missouri Western","ii","Mid America",20,NA,NA,NA,NA,"",NA
401330245,2021,1,"regular","2021-09-03T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,5938,"Al Whitehead Field at Greyhound Stadium",2201,"Eastern New Mexico","ii","Lone Star",24,NA,NA,NA,2120,"Central Washington","ii","Great Northwest",66,NA,NA,NA,NA,"",NA
401282051,2021,1,"regular","2021-09-03T00:05:00.000Z",FALSE,TRUE,FALSE,FALSE,0,218,"FIU Stadium",2229,"Florida International","fbs","Conference USA",48,NA,NA,NA,2341,"Long Island University","fcs","NEC",10,NA,NA,NA,1.825485544,"",NA
401328011,2021,1,"regular","2021-09-03T01:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,2023,"Walkup Skydome",2464,"Northern Arizona","fcs","Big Sky",16,NA,NA,NA,2534,"Sam Houston","fcs","AWC",42,NA,NA,NA,NA,"",NA
401329450,2021,1,"regular","2021-09-03T01:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,5884,"Buffalo Stadium",2704,"West Texas A&M","ii","Lone Star",73,NA,NA,NA,2637,"Texas College",NA,NA,0,NA,NA,NA,NA,"",NA
401310694,2021,1,"regular","2021-09-03T02:00:00.000Z",FALSE,TRUE,FALSE,FALSE,21970,6501,"Allegiant Stadium",2439,"UNLV","fbs","Mountain West",33,0.0717934221102161,NA,NA,331,"Eastern Washington","fcs","Big Sky",35,0.928206577889784,NA,NA,6.630977027,"",NA
401309835,2021,1,"regular","2021-09-03T02:30:00.000Z",FALSE,TRUE,FALSE,FALSE,44456,3947,"Mountain America Stadium",9,"Arizona State","fbs","Pac-12",41,0.998941726671274,NA,NA,253,"Southern Utah","fcs","Big Sky",14,0.0010582733287261,NA,NA,1.1008051137,"",NA
401309937,2021,1,"regular","2021-09-03T22:00:00.000Z",FALSE,TRUE,FALSE,TRUE,65632,3799,"Lane Stadium",259,"Virginia Tech","fbs","ACC",17,0.965762302638991,1535,1556,153,"North Carolina","fbs","ACC",10,0.0342376973610091,1725,1704,6.1739447701,"",NA
401335299,2021,1,"regular","2021-09-03T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3624,"Arute Field",2115,"Central Connecticut","fcs","NEC",21,NA,NA,NA,2583,"Southern Connecticut State","ii","Northeast 10",28,NA,NA,NA,NA,"",NA
401344437,2021,1,"regular","2021-09-03T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,5876,"Bentley University Football Stadium",2060,"Bentley","ii","Northeast 10",41,NA,NA,NA,223,"West Chester","ii","Pennsylvania State Athletic",17,NA,NA,NA,NA,"",NA
401309541,2021,1,"regular","2021-09-03T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,16461,3912,"Rynearson Stadium",2199,"Eastern Michigan","fbs","Mid-American",35,0.985620062273536,NA,NA,2598,"St. Francis (PA)","fcs","NEC",15,0.0143799377264635,NA,NA,1.3276499065,"",NA
401282052,2021,1,"regular","2021-09-03T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,14125,4418,"Jerry Richardson Stadium",2429,"Charlotte","fbs","Conference USA",31,0.380279476307743,1366,1366,150,"Duke","fbs","ACC",28,0.619720523692257,1295,1295,9.9391115015,"",NA
401282608,2021,1,"regular","2021-09-03T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,25673,3630,"Allegacy Federal Credit Union Stadium",154,"Wake Forest","fbs","ACC",42,0.872196495409315,1519,1580,295,"Old Dominion","fbs","Conference USA",10,0.127803504590685,1303,1242,1.2683700521,"",NA
401287888,2021,1,"regular","2021-09-04T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,26103,3833,"Memorial Stadium",2305,"Kansas","fbs","Big 12",17,0.356675551802354,NA,NA,233,"South Dakota","fcs","MVFC",14,0.643324448197646,NA,NA,6.3957990631,"",NA
401309836,2021,1,"regular","2021-09-04T01:00:00.000Z",FALSE,TRUE,FALSE,FALSE,44153,3726,"Folsom Field",38,"Colorado","fbs","Pac-12",35,0.998648317079443,NA,NA,2458,"Northern Colorado","fcs","Big Sky",7,0.00135168292055665,NA,NA,1.3054248484,"",NA
401310695,2021,1,"regular","2021-09-04T01:00:00.000Z",FALSE,TRUE,FALSE,FALSE,32327,5388,"Canvas Stadium",36,"Colorado State","fbs","Mountain West",23,0.157501836814376,NA,NA,2571,"South Dakota State","fcs","MVFC",42,0.842498163185624,NA,NA,3.4830932001,"",NA
401282782,2021,1,"regular","2021-09-04T01:00:00.000Z",FALSE,TRUE,FALSE,TRUE,34248,3911,"Ryan Field",77,"Northwestern","fbs","Big Ten",21,0.0086887331731555,1639,1574,127,"Michigan State","fbs","Big Ten",38,0.991311266826844,1424,1489,3.3080173367,"",NA
401328706,2021,1,"regular","2021-09-04T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,5934,"Farmers Insurance Athletic Complex",110254,"Davenport","ii","GLIAC",14,NA,NA,NA,2654,"Truman State","ii","Great Lakes",31,NA,NA,NA,NA,"",NA
401281947,2021,1,"regular","2021-09-04T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,47693,3683,"Kroger Field",96,"Kentucky","fbs","SEC",45,0.998939945585659,1550,1593,2433,"UL Monroe","fbs","Sun Belt",10,0.00106005441434087,1101,1058,1.5118704405,"",NA
401282815,2021,1,"regular","2021-09-04T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,76832,347,"Camp Randall Stadium",275,"Wisconsin","fbs","Big Ten",10,0.818564496774516,1745,1728,213,"Penn State","fbs","Big Ten",16,0.181435503225484,1668,1685,8.6262290777,"",NA
401287889,2021,1,"regular","2021-09-04T16:00:00.000Z",FALSE,TRUE,TRUE,FALSE,28668,3687,"AT&T Stadium",2306,"Kansas State","fbs","Big 12",24,0.988548002578698,1447,1497,24,"Stanford","fbs","Pac-12",7,0.0114519974213024,1491,1441,3.0408518701,"",NA
401286188,2021,1,"regular","2021-09-04T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,18782,3892,"Pratt & Whitney Stadium",41,"UConn","fbs","FBS Independents",28,0.0250365219794265,NA,NA,107,"Holy Cross","fcs","Patriot",38,0.974963478020573,NA,NA,6.4352510272,"",NA
401309601,2021,1,"regular","2021-09-04T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,18280,4246,"Center Parc Stadium",2247,"Georgia State","fbs","Sun Belt",10,0.0111107186727791,1410,1334,349,"Army","fbs","FBS Independents",43,0.988889281327221,1549,1625,2.2807184063,"",NA
401282609,2021,1,"regular","2021-09-04T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,28991,3615,"Alumni Stadium (Chestnut Hill, MA)",103,"Boston College","fbs","ACC",51,0.998920484719718,NA,NA,2142,"Colgate","fcs","Patriot",0,0.00107951528028161,NA,NA,1.0793145235,"",NA
401363390,2021,1,"regular","2021-09-04T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3878,"Plaster Sports Complex",2586,"Southwest Baptist","ii","Great Lakes",16,NA,NA,NA,110243,"UT Permian Basin","ii","Lone Star",24,NA,NA,NA,NA,"",NA
401327913,2021,1,"regular","2021-09-04T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,85938,3834,"Memorial Stadium (Lincoln, NE)",158,"Nebraska","fbs","Big Ten",52,0.902872753436082,NA,NA,2230,"Fordham","fcs","Patriot",7,0.0971272465639181,NA,NA,1.3091986595,"",NA
401332385,2021,1,"regular","2021-09-04T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,6221,"Mitchell Stadium",124180,"Bluefield State","ii","Independent DII",14,NA,NA,NA,102071,"Lawrence Tech",NA,NA,21,NA,NA,NA,NA,"",NA
401329633,2021,1,"regular","2021-09-04T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,6033,"Carl Smith Stadium",2842,"UVA Wise","ii","South Atlantic",54,NA,NA,NA,2355,"Virginia University Of Lynchburg",NA,NA,0,NA,NA,NA,NA,"",NA
