"game_id","season","week","season_type","start_date","start_time_tbd","neutral_site","conference_game","attendance","venue_id","venue","home_id","home_team","home_conference","home_points","home_post_win_prob","away_id","away_team","away_conference","away_points","away_post_win_prob","excitement_index"
252460258,2005,1,"regular","2005-09-03T18:30:00.000Z",NA,FALSE,FALSE,0,3923,"Scott Stadium",258,"Virginia","ACC",31,NA,2711,"Western Michigan","Mid-American",19,NA,NA
252460066,2005,1,"regular","2005-09-03T19:00:00.000Z",NA,FALSE,FALSE,44058,3772,"Jack Trice Stadium",66,"Iowa State","Big 12",32,NA,2287,"Illinois State",NA,21,NA,NA
252460062,2005,1,"regular","2005-09-03T19:00:00.000Z",NA,FALSE,FALSE,0,3610,"Aloha Stadium",62,"Hawai'i","Western Athletic",17,NA,30,"USC","Pac-10",63,NA,NA
252460251,2005,1,"regular","2005-09-03T19:00:00.000Z",NA,FALSE,FALSE,0,3910,"Darrell K Royal-Texas Memorial Stadium",251,"Texas","Big 12",60,NA,309,"Louisiana","Sun Belt",3,NA,NA
252460333,2005,1,"regular","2005-09-03T19:00:00.000Z",NA,FALSE,FALSE,0,3657,"Bryant Denny Stadium",333,"Alabama","SEC",26,NA,2393,"Middle Tennessee","Sun Belt",7,NA,NA
252460344,2005,1,"regular","2005-09-03T19:00:00.000Z",NA,FALSE,FALSE,41143,3693,"Davis Wade Stadium",344,"Mississippi State","SEC",38,NA,93,"Murray State",NA,6,NA,NA
252462305,2005,1,"regular","2005-09-03T19:00:00.000Z",NA,FALSE,FALSE,0,3833,"Memorial Stadium",2305,"Kansas","Big 12",30,NA,2226,"Florida Atlantic","Sun Belt",19,NA,NA
252462653,2005,1,"regular","2005-09-03T19:00:00.000Z",NA,FALSE,FALSE,18536,3975,"Veterans Memorial Stadium",2653,"Troy","Sun Belt",27,NA,13,"Cal Poly",NA,10,NA,NA
252460008,2005,1,"regular","2005-09-03T19:00:00.000Z",NA,FALSE,FALSE,66424,3887,"Donald W. Reynolds Razorback Stadium Frank Broyles Field",8,"Arkansas","SEC",49,NA,2623,"Missouri State",NA,17,NA,NA
252460158,2005,1,"regular","2005-09-03T19:00:00.000Z",NA,FALSE,FALSE,77469,3834,"Memorial Stadium",158,"Nebraska","Big 12",25,NA,311,"Maine",NA,7,NA,NA
252460197,2005,1,"regular","2005-09-03T19:00:00.000Z",NA,FALSE,FALSE,43857,3646,"Boone Pickens Stadium",197,"Oklahoma State","Big 12",15,NA,147,"Montana State",NA,10,NA,NA
252460221,2005,1,"regular","2005-09-03T20:00:00.000Z",NA,FALSE,FALSE,0,3752,"Heinz Field",221,"Pittsburgh","Big East",21,NA,87,"Notre Dame","FBS Independents",42,NA,NA
252462567,2005,1,"regular","2005-09-03T20:00:00.000Z",NA,FALSE,FALSE,0,3735,"Gerald J. Ford Stadium",2567,"SMU","Conference USA",23,NA,239,"Baylor","Big 12",28,NA,NA
252460228,2005,1,"regular","2005-09-03T20:00:00.000Z",NA,FALSE,FALSE,0,3836,"Memorial Stadium",228,"Clemson","ACC",25,NA,245,"Texas A&M","Big 12",24,NA,NA
252460002,2005,1,"regular","2005-09-03T20:45:00.000Z",NA,FALSE,FALSE,0,3785,"Jordan-Hare Stadium",2,"Auburn","SEC",14,NA,59,"Georgia Tech","ACC",23,NA,NA
252460021,2005,1,"regular","2005-09-03T22:15:00.000Z",NA,FALSE,TRUE,0,3932,"Qualcomm Stadium",21,"San Diego State","Mountain West",21,NA,26,"UCLA","Pac-10",44,NA,NA
252460166,2005,1,"regular","2005-09-03T22:30:00.000Z",NA,FALSE,FALSE,0,3601,"Aggie Memorial Stadium",166,"New Mexico State","Western Athletic",17,NA,2638,"UTEP","Conference USA",34,NA,NA
252470183,2005,1,"regular","2005-09-04T13:30:00.000Z",NA,FALSE,TRUE,0,1964,"Carrier Dome",183,"Syracuse","Big East",7,NA,277,"West Virginia","Big East",15,NA,NA
252470096,2005,1,"regular","2005-09-04T15:30:00.000Z",NA,FALSE,FALSE,0,3683,"Commonwealth Stadium",96,"Kentucky","SEC",24,NA,97,"Louisville","Big East",31,NA,NA
252470152,2005,1,"regular","2005-09-04T19:15:00.000Z",NA,FALSE,TRUE,0,3670,"Carter-Finley Stadium",152,"NC State","ACC",16,NA,259,"Virginia Tech","ACC",20,NA,NA
252480167,2005,1,"regular","2005-09-05T13:00:00.000Z",NA,FALSE,TRUE,0,3971,"University Stadium",167,"New Mexico","Mountain West",24,NA,2439,"UNLV","Mountain West",22,NA,NA
252480235,2005,1,"regular","2005-09-05T16:30:00.000Z",NA,FALSE,FALSE,0,3805,"Liberty Bowl Memorial Stadium",235,"Memphis","Conference USA",6,NA,145,"Ole Miss","SEC",10,NA,NA
252480052,2005,1,"regular","2005-09-05T20:00:00.000Z",NA,FALSE,TRUE,0,3697,"Bobby Bowden Field at Doak Campbell Stadium",52,"Florida State","ACC",10,NA,2390,"Miami","ACC",7,NA,NA
252512226,2005,2,"regular","2005-09-08T19:00:00.000Z",NA,FALSE,FALSE,0,3948,"Hard Rock Stadium",2226,"Florida Atlantic","Sun Belt",3,NA,197,"Oklahoma State","Big 12",23,NA,NA
252520195,2005,2,"regular","2005-09-09T20:00:00.000Z",NA,FALSE,FALSE,0,3876,"Peden Stadium",195,"Ohio","Mid-American",16,NA,221,"Pittsburgh","Big East",10,NA,NA
252522440,2005,2,"regular","2005-09-09T22:00:00.000Z",NA,FALSE,FALSE,0,3816,"Mackay Stadium",2440,"Nevada","Western Athletic",21,NA,265,"Washington State","Pac-10",55,NA,NA
252530276,2005,2,"regular","2005-09-10T10:30:00.000Z",NA,FALSE,FALSE,0,3775,"Joan C. Edwards Stadium",276,"Marshall","Conference USA",19,NA,2306,"Kansas State","Big 12",21,NA,NA
252530213,2005,2,"regular","2005-09-10T12:00:00.000Z",NA,FALSE,FALSE,0,3632,"Beaver Stadium",213,"Penn State","Big Ten",42,NA,2132,"Cincinnati","Big East",24,NA,NA
252530130,2005,2,"regular","2005-09-10T12:00:00.000Z",NA,FALSE,FALSE,0,3558,"Michigan Stadium",130,"Michigan","Big Ten",10,NA,87,"Notre Dame","FBS Independents",17,NA,NA
252530120,2005,2,"regular","2005-09-10T12:00:00.000Z",NA,FALSE,TRUE,0,3665,"Maryland Stadium",120,"Maryland","ACC",24,NA,228,"Clemson","ACC",28,NA,NA
252530150,2005,2,"regular","2005-09-10T12:00:00.000Z",NA,FALSE,TRUE,0,3982,"Wallace Wade Stadium",150,"Duke","ACC",0,NA,259,"Virginia Tech","ACC",45,NA,NA
252530275,2005,2,"regular","2005-09-10T12:00:00.000Z",NA,FALSE,FALSE,0,347,"Camp Randall Stadium",275,"Wisconsin","Big Ten",65,NA,218,"Temple","FBS Independents",0,NA,NA
252530103,2005,2,"regular","2005-09-10T12:30:00.000Z",NA,FALSE,FALSE,0,3615,"Alumni Stadium",103,"Boston College","ACC",44,NA,349,"Army","FBS Independents",7,NA,NA
252530002,2005,2,"regular","2005-09-10T12:30:00.000Z",NA,FALSE,TRUE,0,3785,"Jordan-Hare Stadium",2,"Auburn","SEC",28,NA,344,"Mississippi State","SEC",0,NA,NA
252530201,2005,2,"regular","2005-09-10T12:30:00.000Z",NA,FALSE,FALSE,0,3835,"Gaylord Family Oklahoma Memorial Stadium",201,"Oklahoma","Big 12",31,NA,202,"Tulsa","Conference USA",15,NA,NA
252530041,2005,2,"regular","2005-09-10T13:00:00.000Z",NA,FALSE,FALSE,40000,3892,"Rentschler Field",41,"Connecticut","Big East",59,NA,2335,"Liberty",NA,0,NA,NA
252532509,2005,2,"regular","2005-09-10T13:00:00.000Z",NA,FALSE,FALSE,0,3907,"Ross-Ade Stadium",2509,"Purdue","Big Ten",49,NA,2006,"Akron","Mid-American",24,NA,NA
252530193,2005,2,"regular","2005-09-10T14:00:00.000Z",NA,FALSE,TRUE,0,3996,"Yager Stadium",193,"Miami (OH)","Mid-American",37,NA,2117,"Central Michigan","Mid-American",38,NA,NA
252530135,2005,2,"regular","2005-09-10T14:00:00.000Z",NA,FALSE,TRUE,0,NA,NA,135,"Minnesota","Big Ten",56,NA,36,"Colorado State","Mountain West",24,NA,NA
252530356,2005,2,"regular","2005-09-10T14:00:00.000Z",NA,FALSE,FALSE,0,3832,"Memorial Stadium",356,"Illinois","Big Ten",40,NA,23,"San José State","Western Athletic",19,NA,NA
252532005,2005,2,"regular","2005-09-10T14:00:00.000Z",NA,FALSE,TRUE,0,3713,"Falcon Stadium",2005,"Air Force","Mountain West",41,NA,21,"San Diego State","Mountain West",29,NA,NA
252532751,2005,2,"regular","2005-09-10T15:00:00.000Z",NA,FALSE,FALSE,0,NA,NA,2751,"Wyoming","Mountain West",38,NA,2433,"Louisiana Monroe","Sun Belt",0,NA,NA
252530252,2005,2,"regular","2005-09-10T15:00:00.000Z",NA,FALSE,FALSE,52630,3801,"LaVell Edwards Stadium",252,"BYU","Mountain West",45,NA,2197,"Eastern Illinois",NA,10,NA,NA
252530264,2005,2,"regular","2005-09-10T15:30:00.000Z",NA,FALSE,TRUE,0,NA,NA,264,"Washington","Pac-10",17,NA,25,"California","Pac-10",56,NA,NA
252530066,2005,2,"regular","2005-09-10T15:30:00.000Z",NA,FALSE,FALSE,0,3772,"Jack Trice Stadium",66,"Iowa State","Big 12",23,NA,2294,"Iowa","Big Ten",3,NA,NA
252530059,2005,2,"regular","2005-09-10T15:30:00.000Z",NA,FALSE,TRUE,0,721,"Bobby Dodd Stadium at Historic Grant Field",59,"Georgia Tech","ACC",27,NA,153,"North Carolina","ACC",21,NA,NA
252530127,2005,2,"regular","2005-09-10T15:30:00.000Z",NA,FALSE,FALSE,0,3936,"Spartan Stadium",127,"Michigan State","Big Ten",42,NA,62,"Hawai'i","Western Athletic",14,NA,NA
252532483,2005,2,"regular","2005-09-10T15:30:00.000Z",NA,FALSE,FALSE,58169,3626,"Autzen Stadium",2483,"Oregon","Pac-10",47,NA,149,"Montana",NA,14,NA,NA
252530164,2005,2,"regular","2005-09-10T15:30:00.000Z",NA,FALSE,FALSE,32412,3754,"High Point Solutions Stadium",164,"Rutgers","Big East",38,NA,222,"Villanova",NA,6,NA,NA
252530183,2005,2,"regular","2005-09-10T15:30:00.000Z",NA,FALSE,FALSE,0,1964,"Carrier Dome",183,"Syracuse","Big East",31,NA,2084,"Buffalo","Mid-American",0,NA,NA
252530077,2005,2,"regular","2005-09-10T16:00:00.000Z",NA,FALSE,FALSE,0,3911,"Ryan Field",77,"Northwestern","Big Ten",38,NA,2459,"Northern Illinois","Mid-American",37,NA,NA
252532309,2005,2,"regular","2005-09-10T16:00:00.000Z",NA,FALSE,FALSE,6228,3696,"Dix Stadium",2309,"Kent State","Mid-American",33,NA,2546,"Southeast Missouri State",NA,12,NA,NA
252530084,2005,2,"regular","2005-09-10T17:00:00.000Z",NA,FALSE,FALSE,27600,3830,"Memorial Stadium",84,"Indiana","Big Ten",35,NA,2447,"Nicholls",NA,31,NA,NA
252530061,2005,2,"regular","2005-09-10T17:30:00.000Z",NA,FALSE,TRUE,0,3917,"Sanford Stadium",61,"Georgia","SEC",17,NA,2579,"South Carolina","SEC",15,NA,NA
252532426,2005,2,"regular","2005-09-10T18:00:00.000Z",NA,FALSE,FALSE,0,3852,"Navy-Marine Corps Memorial Stadium",2426,"Navy","FBS Independents",38,NA,24,"Stanford","Pac-10",41,NA,NA
252530057,2005,2,"regular","2005-09-10T18:00:00.000Z",NA,FALSE,FALSE,0,3634,"Ben Hill Griffin Stadium",57,"Florida","SEC",41,NA,2348,"Louisiana Tech","Western Athletic",3,NA,NA
252530096,2005,2,"regular","2005-09-10T18:00:00.000Z",NA,FALSE,FALSE,59519,3683,"Commonwealth Stadium",96,"Kentucky","SEC",41,NA,304,"Idaho State",NA,29,NA,NA
252532199,2005,2,"regular","2005-09-10T18:00:00.000Z",NA,FALSE,FALSE,0,3912,"Rynearson Stadium",2199,"Eastern Michigan","Mid-American",31,NA,309,"Louisiana","Sun Belt",10,NA,NA
252530277,2005,2,"regular","2005-09-10T18:00:00.000Z",NA,FALSE,FALSE,54630,3842,"Mountaineer Field at Milan Puskar Stadium",277,"West Virginia","Big East",35,NA,2747,"Wofford",NA,7,NA,NA
252530204,2005,2,"regular","2005-09-10T18:30:00.000Z",NA,FALSE,FALSE,0,3893,"Reser Stadium",204,"Oregon State","Pac-10",30,NA,68,"Boise State","Western Athletic",27,NA,NA
252530052,2005,2,"regular","2005-09-10T18:45:00.000Z",NA,FALSE,FALSE,79152,3697,"Bobby Bowden Field at Doak Campbell Stadium",52,"Florida State","ACC",62,NA,2643,"The Citadel",NA,10,NA,NA
252532393,2005,2,"regular","2005-09-10T19:00:00.000Z",NA,FALSE,TRUE,0,3725,"Johnny Red"""" Floyd Stadium""""",2393,"Middle Tennessee","Sun Belt",7,NA,249,"North Texas","Sun Belt",14,NA,NA
252532641,2005,2,"regular","2005-09-10T19:00:00.000Z",NA,FALSE,FALSE,0,3784,"Jones AT&T Stadium",2641,"Texas Tech","Big 12",56,NA,2229,"Florida International","Sun Belt",3,NA,NA
252530058,2005,2,"regular","2005-09-10T19:00:00.000Z",NA,FALSE,FALSE,43122,3886,"Raymond James Stadium",58,"South Florida","Big East",37,NA,50,"Florida A&M",NA,3,NA,NA
252530008,2005,2,"regular","2005-09-10T19:00:00.000Z",NA,FALSE,TRUE,0,3887,"Donald W. Reynolds Razorback Stadium Frank Broyles Field",8,"Arkansas","SEC",24,NA,238,"Vanderbilt","SEC",28,NA,NA
252530239,2005,2,"regular","2005-09-10T19:00:00.000Z",NA,FALSE,FALSE,36575,3724,"Floyd Casey Stadium",239,"Baylor","Big 12",48,NA,2535,"Samford",NA,14,NA,NA
252530248,2005,2,"regular","2005-09-10T19:00:00.000Z",NA,FALSE,FALSE,15649,453,"Robertson Stadium",248,"Houston","Conference USA",31,NA,2534,"Sam Houston State",NA,10,NA,NA
252530142,2005,2,"regular","2005-09-10T19:00:00.000Z",NA,FALSE,FALSE,0,3838,"Faurot Field",142,"Missouri","Big 12",35,NA,167,"New Mexico","Mountain West",45,NA,NA
252530158,2005,2,"regular","2005-09-10T19:00:00.000Z",NA,FALSE,FALSE,0,3834,"Memorial Stadium",158,"Nebraska","Big 12",31,NA,154,"Wake Forest","ACC",3,NA,NA
252532649,2005,2,"regular","2005-09-10T19:00:00.000Z",NA,FALSE,TRUE,0,3739,"Glass Bowl",2649,"Toledo","Mid-American",56,NA,2711,"Western Michigan","Mid-American",23,NA,NA
252532305,2005,2,"regular","2005-09-10T19:00:00.000Z",NA,FALSE,FALSE,0,3833,"Memorial Stadium",2305,"Kansas","Big 12",36,NA,2026,"Appalachian State",NA,8,NA,NA
252532032,2005,2,"regular","2005-09-10T19:00:00.000Z",NA,FALSE,FALSE,17174,NA,NA,2032,"Arkansas State","Sun Belt",56,NA,2630,"UT Martin",NA,7,NA,NA
252530333,2005,2,"regular","2005-09-10T19:45:00.000Z",NA,FALSE,FALSE,0,3657,"Bryant Denny Stadium",333,"Alabama","SEC",30,NA,2572,"Southern Mississippi","Conference USA",21,NA,NA
252530194,2005,2,"regular","2005-09-10T20:00:00.000Z",NA,FALSE,FALSE,0,3861,"Ohio Stadium",194,"Ohio State","Big Ten",22,NA,251,"Texas","Big 12",25,NA,NA
252530254,2005,2,"regular","2005-09-10T20:00:00.000Z",NA,FALSE,FALSE,0,587,"Rice-Eccles Stadium",254,"Utah","Mountain West",31,NA,328,"Utah State","Western Athletic",7,NA,NA
252532050,2005,2,"regular","2005-09-10T20:00:00.000Z",NA,FALSE,TRUE,0,3919,"Scheumann Stadium",2050,"Ball State","Mid-American",31,NA,189,"Bowling Green","Mid-American",40,NA,NA
252532653,2005,2,"regular","2005-09-10T20:00:00.000Z",NA,FALSE,FALSE,0,3975,"Veterans Memorial Stadium",2653,"Troy","Sun Belt",7,NA,5,"UAB","Conference USA",27,NA,NA
252530099,2005,2,"regular","2005-09-10T21:00:00.000Z",NA,FALSE,FALSE,0,3947,"Sun Devil Stadium",9,"Arizona State","Pac-10",31,NA,99,"LSU","SEC",35,NA,NA
252532567,2005,2,"regular","2005-09-10T21:30:00.000Z",NA,FALSE,FALSE,0,3735,"Gerald J. Ford Stadium",2567,"SMU","Conference USA",21,NA,2628,"TCU","Mountain West",10,NA,NA
252530038,2005,2,"regular","2005-09-10T22:00:00.000Z",NA,FALSE,FALSE,0,3726,"Folsom Field",38,"Colorado","Big 12",39,NA,166,"New Mexico State","Western Athletic",0,NA,NA
252530026,2005,2,"regular","2005-09-10T22:00:00.000Z",NA,FALSE,FALSE,0,1056,"Rose Bowl",26,"UCLA","Pac-10",63,NA,242,"Rice","Conference USA",21,NA,NA
252530278,2005,2,"regular","2005-09-10T22:00:00.000Z",NA,FALSE,FALSE,38156,3660,"Bulldog Stadium",278,"Fresno State","Western Athletic",55,NA,2692,"Weber State",NA,17,NA,NA
252530012,2005,2,"regular","2005-09-10T22:00:00.000Z",NA,FALSE,FALSE,54728,3619,"Arizona Stadium",12,"Arizona","Pac-10",31,NA,2464,"Northern Arizona",NA,12,NA,NA
252532439,2005,2,"regular","2005-09-10T22:00:00.000Z",NA,FALSE,FALSE,0,3914,"Sam Boyd Stadium",2439,"UNLV","Mountain West",34,NA,70,"Idaho","Western Athletic",31,NA,NA
252582628,2005,3,"regular","2005-09-15T19:30:00.000Z",NA,FALSE,TRUE,0,3616,"Amon G. Carter Stadium",2628,"TCU","Mountain West",23,NA,254,"Utah","Mountain West",20,NA,NA
252592638,2005,3,"regular","2005-09-16T20:00:00.000Z",NA,FALSE,TRUE,0,3946,"Sun Bowl Stadium",2638,"UTEP","Conference USA",44,NA,248,"Houston","Conference USA",41,NA,NA
252600097,2005,3,"regular","2005-09-17T12:00:00.000Z",NA,FALSE,FALSE,0,3873,"Papa John's Cardinal Stadium",97,"Louisville","Big East",63,NA,204,"Oregon State","Pac-10",27,NA,NA
252600120,2005,3,"regular","2005-09-17T12:00:00.000Z",NA,FALSE,FALSE,0,3665,"Maryland Stadium",120,"Maryland","ACC",19,NA,277,"West Virginia","Big East",31,NA,NA
252600183,2005,3,"regular","2005-09-17T12:00:00.000Z",NA,FALSE,FALSE,0,1964,"Carrier Dome",183,"Syracuse","Big East",24,NA,258,"Virginia","ACC",27,NA,NA
252600130,2005,3,"regular","2005-09-17T12:00:00.000Z",NA,FALSE,FALSE,0,3558,"Michigan Stadium",130,"Michigan","Big Ten",55,NA,2199,"Eastern Michigan","Mid-American",0,NA,NA
252600245,2005,3,"regular","2005-09-17T12:30:00.000Z",NA,FALSE,FALSE,0,3795,"Kyle Field",245,"Texas A&M","Big 12",66,NA,2567,"SMU","Conference USA",8,NA,NA
252600238,2005,3,"regular","2005-09-17T12:30:00.000Z",NA,FALSE,TRUE,0,3973,"Vanderbilt Stadium",238,"Vanderbilt","SEC",31,NA,145,"Ole Miss","SEC",23,NA,NA
252600061,2005,3,"regular","2005-09-17T13:00:00.000Z",NA,FALSE,FALSE,0,3917,"Sanford Stadium",61,"Georgia","SEC",44,NA,2433,"Louisiana Monroe","Sun Belt",7,NA,NA
252600150,2005,3,"regular","2005-09-17T13:00:00.000Z",NA,FALSE,FALSE,10126,3982,"Wallace Wade Stadium",150,"Duke","ACC",40,NA,2678,"VMI",NA,14,NA,NA
252600218,2005,3,"regular","2005-09-17T13:00:00.000Z",NA,FALSE,FALSE,0,3806,"Lincoln Financial Field",218,"Temple","FBS Independents",17,NA,2649,"Toledo","Mid-American",42,NA,NA
252600142,2005,3,"regular","2005-09-17T14:00:00.000Z",NA,FALSE,FALSE,0,3838,"Faurot Field",142,"Missouri","Big 12",52,NA,2653,"Troy","Sun Belt",21,NA,NA
252602005,2005,3,"regular","2005-09-17T14:00:00.000Z",NA,FALSE,TRUE,0,3713,"Falcon Stadium",2005,"Air Force","Mountain West",28,NA,2751,"Wyoming","Mountain West",29,NA,NA
252600002,2005,3,"regular","2005-09-17T14:30:00.000Z",NA,FALSE,FALSE,0,3785,"Jordan-Hare Stadium",2,"Auburn","SEC",63,NA,2050,"Ball State","Mid-American",3,NA,NA
252600349,2005,3,"regular","2005-09-17T15:00:00.000Z",NA,FALSE,FALSE,0,3841,"Blaik Field at Michie Stadium",349,"Army","FBS Independents",10,NA,239,"Baylor","Big 12",20,NA,NA
252600228,2005,3,"regular","2005-09-17T15:30:00.000Z",NA,FALSE,TRUE,0,3836,"Memorial Stadium",228,"Clemson","ACC",30,NA,2390,"Miami","ACC",36,NA,NA
