"game_id","season","week","season_type","start_date","start_time_tbd","neutral_site","conference_game","attendance","venue_id","venue","home_id","home_team","home_conference","home_points","home_post_win_prob","away_id","away_team","away_conference","away_points","away_post_win_prob","excitement_index"
400935282,2017,1,"regular","2017-08-26T14:30:00.000Z",NA,FALSE,FALSE,37583,5388,"Canvas Stadium",36,"Colorado State","Mountain West",58,"0.9989407493701555",204,"Oregon State","Pac-12",27,"0.001059250629844466","4.9529115584"
400945031,2017,1,"regular","2017-08-26T15:00:00.000Z",NA,FALSE,FALSE,55427,3801,"LaVell Edwards Stadium",252,"BYU","FBS Independents",20,"0.9973026084395458",2502,"Portland State",NA,6,"0.002697391560454232","4.7612825632"
400938887,2017,1,"regular","2017-08-26T18:00:00.000Z",NA,FALSE,FALSE,12145,3985,"Warren McGuirk Alumni Stadium",113,"UMass","FBS Independents",35,"0.3218803114712984",62,"Hawai'i","Mountain West",38,"0.6781196885287015","8.2427049283"
400941786,2017,1,"regular","2017-08-26T19:30:00.000Z",NA,FALSE,FALSE,13377,3935,"Spartan Stadium",23,"San José State","Mountain West",22,"0.03579578163814592",58,"South Florida","American Athletic",42,"0.9642042183618541","4.7772474229"
400935257,2017,1,"regular","2017-08-26T22:00:00.000Z",NA,TRUE,FALSE,33101,5363,"Allianz Stadium",242,"Rice","Conference USA",7,"0.0035550640393838444",24,"Stanford","Pac-12",62,"0.9964449359606161","0.0896818592"
400938591,2017,1,"regular","2017-08-31T18:00:00.000Z",NA,FALSE,FALSE,38063,3652,"Bright House Networks Stadium",2116,"UCF","American Athletic",61,"0.9999931034573755",2229,"Florida International","Conference USA",17,"0.000006896542624534874","1.141825293"
400937445,2017,1,"regular","2017-08-31T18:30:00.000Z",NA,FALSE,FALSE,22643,3630,"BB&T Field",154,"Wake Forest","ACC",51,"0.999968620459604",2506,"Presbyterian College",NA,7,"0.00003137954039600377","0.044777988699999"
400935230,2017,1,"regular","2017-08-31T19:00:00.000Z",NA,FALSE,FALSE,43224,3953,"TCF Bank Stadium",135,"Minnesota","Big Ten",17,"0.7601594371048045",2084,"Buffalo","Mid-American",7,"0.2398405628951955","2.06379151719999"
400944826,2017,1,"regular","2017-08-31T19:00:00.000Z",NA,FALSE,FALSE,24333,4246,"Georgia State Stadium",2247,"Georgia State","Sun Belt",10,"0.06289087522313086",2634,"Tennessee State",NA,17,"0.9371091247768691","5.40758179119999"
400944889,2017,1,"regular","2017-08-31T19:00:00.000Z",NA,FALSE,FALSE,22104,3739,"Glass Bowl",2649,"Toledo","Mid-American",47,"0.9994782858262292",2210,"Elon",NA,13,"0.000521714173770782","0.124191380199999"
