"game_id","season","week","season_type","start_date","start_time_tbd","neutral_site","conference_game","attendance","venue_id","venue","home_id","home_team","home_conference","home_points","home_post_win_prob","away_id","away_team","away_conference","away_points","away_post_win_prob","excitement_index"
400548403,2014,1,"regular","2014-08-27T19:00:00.000Z",NA,FALSE,FALSE,10140,3495,"Georgia Dome",2247,"Georgia State","Sun Belt",38,"0.7040558473410293",2000,"Abilene Christian",NA,37,"0.29594415265897067","9.07877961509999"
400548402,2014,1,"regular","2014-08-28T18:00:00.000Z",NA,FALSE,TRUE,82847,3994,"Williams-Brice Stadium",2579,"South Carolina","SEC",28,"0.005651845193381177",245,"Texas A&M","SEC",52,"0.9943481548066189","3.5531582091"
400548092,2014,1,"regular","2014-08-28T19:00:00.000Z",NA,FALSE,FALSE,15793,3786,"Kelly/Shorts Stadium",2117,"Central Michigan","Mid-American",20,"0.9903185288801162",236,"Chattanooga",NA,16,"0.009681471119883822","5.7886499469"
400547829,2014,1,"regular","2014-08-28T19:00:00.000Z",NA,FALSE,FALSE,21003,3817,"Malone Stadium",2433,"Louisiana Monroe","Sun Belt",17,"0.9897190482041446",154,"Wake Forest","ACC",10,"0.01028095179585542","6.45099184669999"
400547960,2014,1,"regular","2014-08-28T19:00:00.000Z",NA,FALSE,FALSE,0,3953,"TCF Bank Stadium",135,"Minnesota","Big Ten",42,"0.9087074786456913",2197,"Eastern Illinois",NA,20,"0.09129252135430865","3.08472996929999"
400548090,2014,1,"regular","2014-08-28T19:00:00.000Z",NA,FALSE,FALSE,9104,3768,"Summa Field at InfoCision Stadium",2006,"Akron","Mid-American",41,"0.9999808191061406",47,"Howard",NA,0,"0.00001918089385943844","0.3205177698"
400548091,2014,1,"regular","2014-08-28T19:00:00.000Z",NA,FALSE,FALSE,12398,3764,"Brigham Field at Huskie Stadium",2459,"Northern Illinois","Mid-American",55,"0.9999794290349522",2506,"Presbyterian College",NA,3,"0.00002057096504781697","0.105036553899999"
400548256,2014,1,"regular","2014-08-28T19:30:00.000Z",NA,FALSE,FALSE,45925,587,"Rice-Eccles Stadium",254,"Utah","Pac-12",56,"0.9998468251641687",304,"Idaho State",NA,14,"0.00015317483583132674","0.0989172586999997"
400548404,2014,1,"regular","2014-08-28T20:00:00.000Z",NA,FALSE,FALSE,13772,3601,"Aggie Memorial Stadium",166,"New Mexico State","Sun Belt",28,"0.9841450076778355",13,"Cal Poly",NA,10,"0.015854992322164474","4.4663683112"
400548169,2014,1,"regular","2014-08-28T20:00:00.000Z",NA,TRUE,FALSE,32823,3495,"Georgia Dome",145,"Ole Miss","SEC",35,NA,68,"Boise State","Mountain West",13,NA,"3.29355607419999"
