"game_id","season","week","season_type","start_date","start_time_tbd","completed","neutral_site","conference_game","attendance","venue_id","venue","home_id","home_team","home_division","home_conference","home_points","home_post_win_prob","home_pregame_elo","home_postgame_elo","away_id","away_team","away_division","away_conference","away_points","away_post_win_prob","away_pregame_elo","away_postgame_elo","excitement_index","highlights","notes"
400548404,2014,1,"regular","2014-08-29T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,13772,3601,"Aggie Memorial Stadium",166,"New Mexico State","fbs","Sun Belt",28,0.984145007677836,NA,NA,13,"Cal Poly","fcs","Big Sky",10,0.0158549923221645,NA,NA,4.4663683112,"",NA
400553383,2014,1,"regular","2014-08-29T02:00:00.000Z",FALSE,TRUE,FALSE,FALSE,10371,3935,"CEFCU Stadium",23,"San José State","fbs","Mountain West",42,0.999955569805941,NA,NA,155,"North Dakota","fcs","Big Sky",10,0.0000444301940590863,NA,NA,0.3501613633,"",NA
400547993,2014,1,"regular","2014-08-29T02:00:00.000Z",FALSE,TRUE,FALSE,FALSE,30927,3673,"Lumen Field",265,"Washington State","fbs","Pac-12",38,0.91258938309758,1450,1444,164,"Rutgers","fbs","Big Ten",41,0.0874106169024205,1429,1435,6.70382213589999,"",NA
400548255,2014,1,"regular","2014-08-29T02:30:00.000Z",FALSE,TRUE,FALSE,FALSE,52133,3947,"Mountain America Stadium",9,"Arizona State","fbs","Pac-12",45,0.99995326889568,NA,NA,2692,"Weber State","fcs","Big Sky",14,0.0000467311043201857,NA,NA,0.0848473633000005,"",NA
400547640,2014,1,"regular","2014-08-29T02:50:00.000Z",FALSE,TRUE,FALSE,FALSE,31731,3973,"FirstBank Stadium",238,"Vanderbilt","fbs","SEC",7,0.117589907954885,1599,1495,218,"Temple","fbs","American Athletic",37,0.882410092045115,1455,1559,3.7421833866,"",NA
400547641,2014,1,"regular","2014-08-29T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,35150,3892,"Pratt & Whitney Stadium",41,"UConn","fbs","American Athletic",10,0.00399385330921808,1428,1388,252,"BYU","fbs","FBS Independents",35,0.996006146690782,1655,1695,2.7875415673,"",NA
400548003,2014,1,"regular","2014-08-29T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,17215,3796,"Houchens Industries-L.T. Smith Stadium",98,"Western Kentucky","fbs","Conference USA",59,0.998438306021636,1469,1572,189,"Bowling Green","fbs","Mid-American",31,0.0015616939783637,1695,1592,3.30163333089999,"",NA
400547952,2014,1,"regular","2014-08-29T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,75127,3936,"Spartan Stadium",127,"Michigan State","fbs","Big Ten",45,0.999960040805814,NA,NA,55,"Jacksonville State","fcs","OVC",7,0.000039959194186312,NA,NA,0.2224963838,"",NA
400547815,2014,1,"regular","2014-08-29T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,41189,1964,"JMA Wireless Dome",183,"Syracuse","fbs","ACC",27,0.220377078037853,NA,NA,222,"Villanova","fcs","CAA",26,0.779622921962147,NA,NA,7.37332673409999,"",NA
400547644,2014,1,"regular","2014-08-30T01:00:00.000Z",FALSE,TRUE,FALSE,FALSE,40755,4728,"TDECU Stadium",248,"Houston","fbs","American Athletic",7,0.00481281354907843,1612,1542,2636,"UTSA","fbs","Conference USA",27,0.995187186450922,1451,1521,4.9561921712,"",NA
400548171,2014,1,"regular","2014-08-30T01:00:00.000Z",FALSE,TRUE,TRUE,FALSE,63363,3937,"Sports Authority Field at Mile High",38,"Colorado","fbs","Pac-12",17,0.0141717250462466,1239,1242,36,"Colorado State","fbs","Mountain West",31,0.985828274953753,1559,1556,4.7176177095,"",NA
400548177,2014,1,"regular","2014-08-30T02:30:00.000Z",FALSE,TRUE,FALSE,FALSE,50103,3619,"Arizona Stadium",12,"Arizona","fbs","Pac-12",58,0.999973334083418,1601,1704,2439,"UNLV","fbs","Mountain West",13,0.0000266659165821803,1374,1271,2.8632631514,"",NA
400547642,2014,1,"regular","2014-08-30T12:30:00.000Z",FALSE,TRUE,TRUE,FALSE,53304,4737,"Croke Park Stadium",2116,"UCF","fbs","American Athletic",24,0.15805505480139,1721,1716,213,"Penn State","fbs","Big Ten",26,0.84194494519861,1577,1582,7.0243004109,"",NA
400558476,2014,1,"regular","2014-08-30T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3847,"Cooper Field",46,"Georgetown","fcs","Patriot",3,NA,NA,NA,2681,"Wagner","fcs","NEC",21,NA,NA,NA,NA,"",NA
400547943,2014,1,"regular","2014-08-30T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,106811,3558,"Michigan Stadium",130,"Michigan","fbs","Big Ten",52,0.99947382446547,1668,1739,2026,"App State","fbs","Sun Belt",14,0.000526175534529827,1383,1312,0.2166280697,"",NA
400547840,2014,1,"regular","2014-08-30T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,54800,3772,"Jack Trice Stadium",66,"Iowa State","fbs","Big 12",14,0.0072748123969097,NA,NA,2449,"North Dakota State","fcs","MVFC",34,0.99272518760309,NA,NA,5.5341189181,"",NA
400548010,2014,1,"regular","2014-08-30T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,27133,3803,"Legion Field",5,"UAB","fbs","Conference USA",48,0.999924217840327,1081,1230,2653,"Troy","fbs","Sun Belt",10,0.0000757821596727437,1339,1190,2.84037649,"",NA
400547928,2014,1,"regular","2014-08-30T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,0,3793,"Kinnick Stadium",2294,"Iowa","fbs","Big Ten",31,0.870880543664864,NA,NA,2460,"Northern Iowa","fcs","MVFC",23,0.129119456335136,NA,NA,4.1117239814,"",NA
400547988,2014,1,"regular","2014-08-30T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,37031,3907,"Ross-Ade Stadium",2509,"Purdue","fbs","Big Ten",43,0.989981802090575,1249,1263,2711,"Western Michigan","fbs","Mid-American",34,0.0100181979094254,1235,1221,6.3715614153,"",NA
400547820,2014,1,"regular","2014-08-30T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,44749,3923,"Scott Stadium",258,"Virginia","fbs","ACC",20,0.131954704813903,1298,1316,26,"UCLA","fbs","Pac-12",28,0.868045295186097,1748,1730,6.12967389849999,"",NA
400547808,2014,1,"regular","2014-08-30T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,40549,3752,"Acrisure Stadium",221,"Pittsburgh","fbs","ACC",62,NA,NA,NA,48,"Delaware","fcs","CAA",0,NA,NA,NA,NA,"",NA
400547904,2014,1,"regular","2014-08-30T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,36234,3832,"Memorial Stadium (Champaign, IL)",356,"Illinois","fbs","Big Ten",28,0.996391823486958,NA,NA,2754,"Youngstown State","fcs","MVFC",17,0.00360817651304235,NA,NA,7.5631558444,"",NA
400547916,2014,1,"regular","2014-08-30T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,38006,3830,"Memorial Stadium (Bloomington, IN)",84,"Indiana","fbs","Big Ten",28,0.966941847755806,NA,NA,282,"Indiana State","fcs","MVFC",10,0.033058152244194,NA,NA,0.909536956499999,"",NA
400548400,2014,1,"regular","2014-08-30T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,50398,3683,"Kroger Field",96,"Kentucky","fbs","SEC",59,0.999993721997386,NA,NA,2630,"UT Martin","fcs","OVC",14,0.00000627800261421285,NA,NA,0.5280715345,"",NA
400547982,2014,1,"regular","2014-08-30T16:00:00.000Z",FALSE,TRUE,TRUE,FALSE,57579,3814,"M&T Bank Stadium",2426,"Navy","fbs","FBS Independents",17,0.127878754417682,1525,1520,194,"Ohio State","fbs","Big Ten",34,0.872121245582318,1831,1836,3.8017666658,"",NA
400547772,2014,1,"regular","2014-08-30T16:30:00.000Z",FALSE,TRUE,FALSE,FALSE,45403,721,"Bobby Dodd Stadium",59,"Georgia Tech","fbs","ACC",38,0.999636398564409,NA,NA,2747,"Wofford","fcs","Southern",19,0.000363601435590666,NA,NA,1.7747204945,"",NA
400547802,2014,1,"regular","2014-08-30T16:30:00.000Z",FALSE,TRUE,FALSE,FALSE,54273,3670,"Carter-Finley Stadium",152,"NC State","fbs","ACC",24,0.376952796729505,1411,1414,290,"Georgia Southern","fbs","Sun Belt",23,0.623047203270495,1493,1490,7.2904598559,"",NA
400557395,2014,1,"regular","2014-08-30T17:00:00.000Z",FALSE,TRUE,TRUE,FALSE,NA,3790,"Kessler Field",2405,"Monmouth","fcs","Big South",52,NA,NA,NA,2169,"Delaware State","fcs","MEAC",21,NA,NA,NA,NA,"",NA
400548093,2014,1,"regular","2014-08-30T18:00:00.000Z",FALSE,TRUE,FALSE,FALSE,9659,3919,"Scheumann Stadium",2050,"Ball State","fbs","Mid-American",30,0.998981183146256,NA,NA,2142,"Colgate","fcs","Patriot",10,0.00101881685374372,NA,NA,0.6951144608,"",NA
400548170,2014,1,"regular","2014-08-30T18:00:00.000Z",FALSE,TRUE,FALSE,FALSE,32038,3713,"Falcon Stadium",2005,"Air Force","fbs","Mountain West",44,0.998604785476306,NA,NA,2447,"Nicholls","fcs","Southland",16,0.00139521452369396,NA,NA,1.48728272449999,"",NA
400548174,2014,1,"regular","2014-08-30T19:00:00.000Z",FALSE,TRUE,FALSE,FALSE,21021,3816,"Mackay Stadium",2440,"Nevada","fbs","Mountain West",28,0.992002994332552,NA,NA,253,"Southern Utah","fcs","Big Sky",19,0.00799700566744832,NA,NA,2.95001218499999,"",NA
400547728,2014,1,"regular","2014-08-30T19:00:00.000Z",FALSE,TRUE,FALSE,FALSE,30479,3738,"Gillette Stadium",113,"Massachusetts","fbs","Mid-American",7,0.00416381306265935,1079,1058,103,"Boston College","fbs","ACC",30,0.995836186937341,1439,1460,2.6215901026,"",NA
400548094,2014,1,"regular","2014-08-30T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,20329,3965,"UB Stadium",2084,"Buffalo","fbs","Mid-American",38,0.980098953094327,NA,NA,2184,"Duquesne","fcs","NEC",28,0.0199010469056728,NA,NA,3.6671564763,"",NA
400547835,2014,1,"regular","2014-08-30T19:30:00.000Z",FALSE,TRUE,TRUE,FALSE,70502,3495,"Georgia Dome",333,"Alabama","fbs","SEC",33,0.990652735937241,1909,1899,277,"West Virginia","fbs","Big 12",23,0.00934726406275921,1451,1461,6.1420579175,"",NA
400547936,2014,1,"regular","2014-08-30T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,45080,3665,"SECU Stadium",120,"Maryland","fbs","Big Ten",52,0.999639155949322,1484,1614,256,"James Madison","fcs","CAA",7,0.000360844050678488,1447,1317,0.447555832999998,"",NA
400547968,2014,1,"regular","2014-08-30T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,91441,3834,"Memorial Stadium (Lincoln, NE)",158,"Nebraska","fbs","Big Ten",55,0.999954973057355,1599,1720,2226,"Florida Atlantic","fbs","Conference USA",7,0.0000450269426452987,1425,1304,2.36322840269999,"",NA
400548008,2014,1,"regular","2014-08-30T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,80795,3855,"Notre Dame Stadium",87,"Notre Dame","fbs","FBS Independents",48,0.999599066665762,1683,1746,242,"Rice","fbs","Conference USA",17,0.000400933334238185,1514,1451,2.56061715789999,"",NA
400548401,2014,1,"regular","2014-08-30T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,60589,3838,"Memorial Stadium",142,"Missouri","fbs","SEC",38,0.988572847162062,NA,NA,2571,"South Dakota State","fcs","MVFC",18,0.0114271528379378,NA,NA,2.0630969957,"",NA
400548005,2014,1,"regular","2014-08-30T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,19005,3996,"Yager Stadium",193,"Miami (OH)","fbs","Mid-American",27,0.128710656955965,1073,1088,276,"Marshall","fbs","Conference USA",42,0.871289343044035,1627,1612,3.62509829859999,"",NA
400547975,2014,1,"regular","2014-08-30T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,34228,3911,"Ryan Field",77,"Northwestern","fbs","Big Ten",24,0.0980844377560671,1547,1507,25,"California","fbs","Pac-12",31,0.901915562243933,1230,1270,4.322898952,"",NA
400548007,2014,1,"regular","2014-08-30T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,20118,3918,"S.B. Ballard Stadium",295,"Old Dominion","fbs","Conference USA",41,0.989993939176885,NA,NA,2261,"Hampton","fcs","MEAC",28,0.0100060608231149,NA,NA,1.5496679936,"",NA
400547825,2014,1,"regular","2014-08-30T20:00:00.000Z",FALSE,TRUE,FALSE,FALSE,62722,3799,"Lane Stadium",259,"Virginia Tech","fbs","ACC",34,0.999895452664898,NA,NA,2729,"William & Mary","fcs","CAA",9,0.000104547335102012,NA,NA,1.0216202584,"",NA
400548179,2014,1,"regular","2014-08-30T20:00:00.000Z",FALSE,TRUE,FALSE,FALSE,25243,3984,"War Memorial Stadium",2751,"Wyoming","fbs","Mountain West",17,0.49867554117824,NA,NA,149,"Montana","fcs","Big Sky",12,0.50132445882176,NA,NA,5.52651683989999,"",NA
400548259,2014,1,"regular","2014-08-30T20:00:00.000Z",FALSE,TRUE,FALSE,FALSE,49509,3940,"Stanford Stadium",24,"Stanford","fbs","Pac-12",45,NA,NA,NA,302,"UC Davis","fcs","Big Sky",0,NA,NA,NA,0.0098962721000001,"",NA
400548398,2014,1,"regular","2014-08-30T20:00:00.000Z",FALSE,TRUE,FALSE,TRUE,87451,3785,"Jordan-Hare Stadium",2,"Auburn","fbs","SEC",45,0.998656033645472,1729,1757,8,"Arkansas","fbs","SEC",21,0.00134396635452827,1427,1399,1.90370756969999,"",NA
400548258,2014,1,"regular","2014-08-30T20:00:00.000Z",FALSE,TRUE,FALSE,FALSE,40309,3893,"Reser Stadium",204,"Oregon State","fbs","Pac-12",29,0.996660255692154,NA,NA,2502,"Portland State","fcs","Big Sky",14,0.00333974430784645,NA,NA,1.16666252329999,"",NA
400558902,2014,1,"regular","2014-08-30T21:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3864,"Oliver C. Dawson Stadium",490,"Benedict College","ii","SIAC",0,NA,NA,NA,2569,"South Carolina State","fcs","MEAC",63,NA,NA,NA,NA,"",NA
400558843,2014,1,"regular","2014-08-30T21:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3896,"Rice-Totten Field",2400,"Mississippi Valley State","fcs","SWAC",32,NA,NA,NA,3254,"St. Petersburg",NA,NA,7,NA,NA,NA,NA,"",NA
400558675,2014,1,"regular","2014-08-30T21:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3771,"Jack Spinks Stadium",2016,"Alcorn State","fcs","SWAC",55,NA,NA,NA,2355,"Virginia University Of Lynchburg",NA,NA,7,NA,NA,NA,NA,"",NA
400547740,2014,1,"regular","2014-08-30T21:30:00.000Z",FALSE,TRUE,FALSE,FALSE,92746,3917,"Sanford Stadium",61,"Georgia","fbs","SEC",45,0.981733617301045,1747,1811,228,"Clemson","fbs","ACC",21,0.018266382698955,1785,1721,6.4694213274,"",NA
400558008,2014,1,"regular","2014-08-30T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3781,"Johnny Unitas Stadium",119,"Towson","fcs","CAA",27,NA,NA,NA,2115,"Central Connecticut","fcs","NEC",31,NA,NA,NA,NA,"",NA
400547795,2014,1,"regular","2014-08-30T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,51000,3787,"Kenan Stadium",153,"North Carolina","fbs","ACC",56,0.998168904971202,1718,1760,2335,"Liberty","fcs","Big South",29,0.00183109502879764,1470,1428,1.6726457429,"",NA
400548097,2014,1,"regular","2014-08-30T22:00:00.000Z",FALSE,TRUE,FALSE,TRUE,22754,3696,"Dix Stadium",2309,"Kent State","fbs","Mid-American",14,0.0721418885545933,1423,1412,195,"Ohio","fbs","Mid-American",17,0.927858111445407,1320,1331,6.0850847065,"",NA
400558007,2014,1,"regular","2014-08-30T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3607,"Alfond Stadium",311,"Maine","fcs","CAA",10,NA,NA,NA,2450,"Norfolk State","fcs","MEAC",6,NA,NA,NA,NA,"",NA
400558006,2014,1,"regular","2014-08-30T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,2068,"E. Claiborne Robins Stadium",257,"Richmond","fcs","CAA",55,NA,NA,NA,2413,"Morehead State","fcs","Pioneer",10,NA,NA,NA,NA,"",NA
400557396,2014,1,"regular","2014-08-30T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3782,"Johnson Hagood Stadium",2643,"The Citadel","fcs","Southern",16,NA,NA,NA,324,"Coastal Carolina","fcs","Big South",31,NA,NA,NA,NA,"",NA
400558009,2014,1,"regular","2014-08-30T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,4419,"Bob Ford Field",399,"UAlbany","fcs","CAA",14,NA,NA,NA,107,"Holy Cross","fcs","Patriot",13,NA,NA,NA,NA,"",NA
400558477,2014,1,"regular","2014-08-30T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3668,"Campus Field",2529,"Sacred Heart","fcs","NEC",28,NA,NA,NA,2368,"Marist","fcs","Pioneer",7,NA,NA,NA,NA,"",NA
400558135,2014,1,"regular","2014-08-30T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3676,"Christy Mathewson-Memorial Stadium",2083,"Bucknell","fcs","Patriot",42,NA,NA,NA,2678,"VMI","fcs","Southern",38,NA,NA,NA,NA,"",NA
400558475,2014,1,"regular","2014-08-30T22:00:00.000Z",FALSE,TRUE,TRUE,FALSE,NA,3681,"Coffey Field",2230,"Fordham","fcs","Patriot",52,NA,NA,NA,2598,"St. Francis (PA)","fcs","NEC",23,NA,NA,NA,NA,"",NA
400548095,2014,1,"regular","2014-08-30T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,0,3912,"Rynearson Stadium",2199,"Eastern Michigan","fbs","Mid-American",31,NA,NA,NA,2415,"Morgan State","fcs","MEAC",28,NA,NA,NA,NA,"",NA
400547751,2014,1,"regular","2014-08-30T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,0,3982,"Wallace Wade Stadium",150,"Duke","fbs","ACC",52,0.999882403800526,NA,NA,2210,"Elon","fcs","CAA",13,0.000117596199474157,NA,NA,0.178921691099999,"",NA
400548406,2014,1,"regular","2014-08-30T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,36170,3666,"Cajun Field",309,"Louisiana","fbs","Sun Belt",45,0.999620732897971,NA,NA,2582,"Southern","fcs","SWAC",6,0.000379267102029068,NA,NA,0.2173186043,"",NA
400548006,2014,1,"regular","2014-08-30T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,15605,3725,"Johnny ""Red"" Floyd Stadium",2393,"Middle Tennessee","fbs","Conference USA",61,0.999996758199159,NA,NA,2542,"Savannah St","fcs","MEAC",7,0.00000324180084099179,NA,NA,0.0382170222000003,"",NA
400547645,2014,1,"regular","2014-08-30T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,27361,3805,"Simmons Bank Liberty Stadium",235,"Memphis","fbs","American Athletic",63,0.999996915782735,NA,NA,2046,"Austin Peay","fcs","OVC",0,0.00000308421726491481,NA,NA,0.100923502099999,"",NA
400547837,2014,1,"regular","2014-08-30T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,40094,3616,"Amon G. Carter Stadium",2628,"TCU","fbs","Big 12",48,0.999574567292532,NA,NA,2535,"Samford","fcs","Southern",14,0.000425432707467532,NA,NA,0.2306459519,"",NA
400547838,2014,1,"regular","2014-08-30T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,60778,3784,"Jones AT&T Stadium",2641,"Texas Tech","fbs","Big 12",42,0.946270304162135,NA,NA,2110,"Central Arkansas","fcs","Southland",35,0.0537296958378647,NA,NA,2.4810814894,"",NA
400548407,2014,1,"regular","2014-08-30T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,17813,3644,"Bobcat Stadium (TX)",326,"Texas State","fbs","Sun Belt",65,0.999997399529707,NA,NA,2029,"Arkansas-Pine Bluff","fcs","SWAC",0,0.0000026004702925464,NA,NA,0.2712575534,"",NA
400548096,2014,1,"regular","2014-08-30T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,20184,3739,"Glass Bowl",2649,"Toledo","fbs","Mid-American",54,0.999468414311579,NA,NA,160,"New Hampshire","fcs","CAA",20,0.000531585688420599,NA,NA,3.72807505869999,"",NA
400548175,2014,1,"regular","2014-08-30T23:00:00.000Z",FALSE,TRUE,TRUE,FALSE,30761,3932,"Qualcomm Stadium",21,"San Diego State","fbs","Mountain West",38,0.999870927665271,NA,NA,2464,"Northern Arizona","fcs","Big Sky",7,0.000129072334729141,NA,NA,0.834171693299999,"",NA
400559257,2014,1,"regular","2014-08-30T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3897,"Richardson Stadium",2166,"Davidson","fcs","Pioneer",56,NA,NA,NA,3253,"Charlotte",NA,NA,0,NA,NA,NA,NA,"",NA
400559274,2014,1,"regular","2014-08-30T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3701,"Drake Stadium",2181,"Drake","fcs","Pioneer",22,NA,NA,NA,2254,"Des Moines",NA,NA,45,NA,NA,NA,NA,"",NA
