"game_id","season","week","season_type","start_date","start_time_tbd","neutral_site","conference_game","attendance","venue_id","venue","home_id","home_team","home_conference","home_points","home_post_win_prob","away_id","away_team","away_conference","away_points","away_post_win_prob","excitement_index"
232350023,2003,1,"regular","2003-08-23T18:00:00.000Z",NA,FALSE,FALSE,31681,3935,"Spartan Stadium",23,"San José State","Western Athletic",29,NA,2755,"Grambling",NA,0,NA,NA
232352306,2003,1,"regular","2003-08-23T19:45:00.000Z",NA,FALSE,FALSE,50823,NA,NA,2306,"Kansas State","Big 12",10,NA,25,"California","Pac-10",7,NA,NA
232402199,2003,2,"regular","2003-08-28T19:00:00.000Z",NA,FALSE,FALSE,11725,3912,"Rynearson Stadium",2199,"Eastern Michigan","Mid-American",28,NA,2193,"East Tennessee State",NA,21,NA,NA
232400195,2003,2,"regular","2003-08-28T19:00:00.000Z",NA,FALSE,FALSE,10173,3876,"Peden Stadium",195,"Ohio","Mid-American",17,NA,2546,"Southeast Missouri State",NA,3,NA,NA
232400189,2003,2,"regular","2003-08-28T19:00:00.000Z",NA,FALSE,FALSE,15669,3700,"Doyt Perry Stadium",189,"Bowling Green","Mid-American",63,NA,2198,"Eastern Kentucky",NA,13,NA,NA
232402348,2003,2,"regular","2003-08-28T19:30:00.000Z",NA,FALSE,FALSE,43279,3776,"Joe Aillet Stadium",2348,"Louisiana Tech","Western Athletic",9,NA,2390,"Miami","Big East",48,NA,NA
232402006,2003,2,"regular","2003-08-28T19:30:00.000Z",NA,FALSE,TRUE,26814,NA,NA,2006,"Akron","Mid-American",38,NA,2309,"Kent State","Mid-American",41,NA,NA
232402459,2003,2,"regular","2003-08-28T19:35:00.000Z",NA,FALSE,FALSE,28018,3764,"Brigham Field at Huskie Stadium",2459,"Northern Illinois","Mid-American",20,NA,120,"Maryland","ACC",13,NA,NA
232402050,2003,2,"regular","2003-08-28T20:00:00.000Z",NA,FALSE,FALSE,23549,3919,"Scheumann Stadium",2050,"Ball State","Mid-American",31,NA,282,"Indiana State",NA,7,NA,NA
232402393,2003,2,"regular","2003-08-28T20:00:00.000Z",NA,FALSE,FALSE,23261,3725,"Johnny Red"""" Floyd Stadium""""",2393,"Middle Tennessee","Sun Belt",19,NA,2226,"Florida Atlantic",NA,20,NA,NA
