athlete_id,first_name,last_name,team,weight,height,jersey,year,position,home_city,home_state,home_country,home_latitude,home_longitude,home_county_fips,recruit_ids,headshot_url,season
27200,Michael,Johnson,UNLV,NA,68,7,NA,WR,Suisun,CA,USA,38.2382474,-122.040244,06095,,https://a.espncdn.com/i/headshots/college-football/players/full/27200.png,2008
100774,Andrew,Johnson,Akron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/100774.png,2008
102126,Bradley,George,Texas State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/102126.png,2008
103547,Eric,Hunter,Idaho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/103547.png,2008
123339,Ryan,Donahue,Iowa,NA,75,5,NA,P,Evergreen Park,IL,USA,41.720136,-87.7013258,17031,,https://a.espncdn.com/i/headshots/college-football/players/full/123339.png,2008
126603,Rashan,Cylar,Alabama A&M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/126603.png,2008
132870,Martevious,Young,Southern Mississippi,NA,73,14,NA,QB,Alexander City,AL,USA,32.944012,-85.9538532,01123,,https://a.espncdn.com/i/headshots/college-football/players/full/132870.png,2008
133550,Brenden,Gaskins,BYU,215,76,16,NA,QB,Farmington,NM,USA,36.7291152,-108.2054451,35045,,https://a.espncdn.com/i/headshots/college-football/players/full/133550.png,2008
133986,James,Adams,Wake Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/133986.png,2008
134175,Blair,Irvin,Kansas State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/134175.png,2008
134674,Manase,Tonga,BYU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/134674.png,2008
135271,Fui,Vakapuna,BYU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/135271.png,2008
136470,Inoke,Funaki,Hawai'i,NA,71,11,NA,RB,La`ie,HI,USA,35.7113742,-82.250311,37199,,https://a.espncdn.com/i/headshots/college-football/players/full/136470.png,2008
138728,Tyler,Smith,Rice,NA,68,37,NA,RB,Cedar Park,TX,USA,30.5217116,-97.827833,48491,,https://a.espncdn.com/i/headshots/college-football/players/full/138728.png,2008
144349,Ryan,Gardner,Colorado State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/144349.png,2008
145002,Sean,Young,California,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/145002.png,2008
145028,Jeremiah,Johnson,Oregon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/145028.png,2008
145411,Kurtis,Taylor,Iowa State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/145411.png,2008
145536,Courtney,Tennial,Tulsa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/145536.png,2008
145821,Dan,Gronkowski,Maryland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/145821.png,2008
146234,Mickey,Turner,Wisconsin,NA,75,36,NA,TE,Camdenton,MO,USA,38.0050131,-92.7507122,29029,,https://a.espncdn.com/i/headshots/college-football/players/full/146234.png,2008
146290,Eric,Thatcher,Pittsburgh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/146290.png,2008
146421,Cory,Holt,Virginia Tech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/146421.png,2008
146424,Kenny,Lewis Jr,Virginia Tech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/146424.png,2008
146430,Brett,Warren,Virginia Tech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/146430.png,2008
146499,Eric,Moncur,Miami,250,74,94,NA,DL,Miami,FL,USA,25.7742658,-80.1936589,12086,,https://a.espncdn.com/i/headshots/college-football/players/full/146499.png,2008
146878,Britton,Colquitt,Tennessee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/146878.png,2008
146909,George,Smith,Vanderbilt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/146909.png,2008
