athlete_id,first_name,last_name,team,weight,height,jersey,year,position,home_city,home_state,home_country,home_latitude,home_longitude,home_county_fips,headshot_url,season
12047,Jamien,McCullum,Stanford,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/12047.png,2004
15825,Bo,Scaife,Texas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/15825.png,2004
16705,Bristol,Olomua,Texas Tech,188,68,2,NA,S,Cleveland,OH,USA,41.5051613,-81.6934446,39035,https://a.espncdn.com/i/headshots/college-football/players/full/16705.png,2004
19707,Korey,Kirkpatrick,Miami (OH),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/19707.png,2004
20847,Jason,White,Oklahoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/20847.png,2004
28326,Stephen,Cucci,Houston,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/28326.png,2004
29035,Chris,Jackson,Ohio,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/29035.png,2004
36262,Chris,Hale,BYU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/36262.png,2004
100104,Andrew,Walter,Arizona State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100104.png,2004
100107,Emmanuel,Franklin,Arizona State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100107.png,2004
100169,Luke,Groth,Baylor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100169.png,2004
100172,Jonathan,Evans,Baylor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100172.png,2004
100178,Khari,Long,Baylor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100178.png,2004
100179,John,Martin,Baylor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100179.png,2004
100196,Kenny,Webb,Baylor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100196.png,2004
100210,Marques,Roberts,Baylor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100210.png,2004
100223,Brock,Berlin,Miami,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100223.png,2004
100241,Travis,Harris,Florida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100241.png,2004
100251,Cory,Bailey,Florida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100251.png,2004
100266,Tavaris,Capers,UCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100266.png,2004
100336,Atari,Bigby,UCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100336.png,2004
100339,Luther,Huggins,UCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100339.png,2004
100345,Alex,Haynes,UCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100345.png,2004
100363,Shaun,Suisham,Bowling Green,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100363.png,2004
100365,Jovon,Burkes,Bowling Green,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100365.png,2004
100407,Jason,Kukahiko,BYU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100407.png,2004
100424,Rodney,Wilkerson,BYU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100424.png,2004
100439,Matt,Payne,BYU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100439.png,2004
100468,Tony,Stubbs,Kansas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100468.png,2004
100476,Austine,Nwabuisi,Kansas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100476.png,2004
100484,Greg,Tyree,Kansas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100484.png,2004
100548,David,Bradley,Iowa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100548.png,2004
100556,Jermelle,Lewis,Iowa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100556.png,2004
100560,Aaron,Mickens,Iowa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100560.png,2004
100562,George,Lewis,Iowa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100562.png,2004
100568,Tony,Jackson,Iowa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100568.png,2004
100570,Warren,Holloway,Iowa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100570.png,2004
100577,Nate,Curry,Georgia Tech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100577.png,2004
100579,Mark,Logan,Georgia Tech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100579.png,2004
100587,Jimmy,Dixon,Georgia Tech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100587.png,2004
100610,Darius,Williams,Georgia Tech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100610.png,2004
100622,Chris,Rix,Florida State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100622.png,2004
100628,Leroy,Smith,Florida State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100628.png,2004
100630,Bryant,McFadden,Florida State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100630.png,2004
100645,Brett,Cimorelli,Florida State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100645.png,2004
100692,Marvin,Ward,Northwestern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100692.png,2004
100697,Noah,Herron,Northwestern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100697.png,2004
100717,Brian,Huffman,Northwestern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100717.png,2004
100727,Kevin,Walton,New Mexico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100727.png,2004
100732,Landrick,Brody,New Mexico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100732.png,2004
100750,Mike,Augustyniak,New Mexico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100750.png,2004
100774,Andrew,Johnson,Miami,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100774.png,2004
100782,Derrick,Crudup,Miami,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100782.png,2004
100852,Roberto,Terrell,Marshall,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100852.png,2004
100854,Stan,Hill,Marshall,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100854.png,2004
100887,Josh,Davis,Marshall,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100887.png,2004
100888,Brad,Bates,Marshall,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100888.png,2004
100890,Joe,Deifel,Marshall,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100890.png,2004
100909,Julius,Cosby,Louisiana Tech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100909.png,2004
100912,Corey,Brazil,Louisiana Tech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100912.png,2004
100916,Jerron,Wishom,Louisiana Tech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100916.png,2004
100922,Myron,Hawthorne,Louisiana Tech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100922.png,2004
100931,Aaron,Capps,Louisiana Tech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100931.png,2004
100977,Erick,Franklin,Louisiana Tech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100977.png,2004
100982,Bo,Nagahi,Utah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/100982.png,2004
101002,Corey,Dodds,Utah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/101002.png,2004
101042,Matt,Cassel,USC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/101042.png,2004
101050,Jason,Leach,USC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/101050.png,2004
101052,Kevin,Arbet,USC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/101052.png,2004
101057,Lee,Webb,USC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/101057.png,2004
101060,Matt,Grootegoed,USC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/101060.png,2004
101070,Alex,Holmes,USC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/101070.png,2004
101118,Gary,Heaggans,Kansas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/101118.png,2004
101119,Brandon,Hance,USC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/101119.png,2004
101122,Antwaun,Rogers,Purdue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/101122.png,2004
101125,Taylor,Stubblefield,Purdue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/101125.png,2004
101129,Aaron,Levin,Purdue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/101129.png,2004
101132,Jon,Goldsberry,Purdue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/101132.png,2004
101191,Harold,Leath,Florida International,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/101191.png,2004
101201,Lawrence,Audena,West Virginia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/101201.png,2004
101204,Rasheed,Marshall,West Virginia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/101204.png,2004
101215,Ryan,Thomas,West Virginia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/101215.png,2004
101218,Robert,Menchinger,Western Michigan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/101218.png,2004
101221,Scott,Robinson,Western Michigan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/101221.png,2004
101232,Tyrone,Walker,Western Michigan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/101232.png,2004
101246,Marcus,McGruder,Wake Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/101246.png,2004
101251,Warren,Braxton,Wake Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/101251.png,2004
101276,Jason,Anderson,Wake Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/101276.png,2004
101304,Kevin,Lewis,Virginia Tech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/101304.png,2004
102203,Charlie,Frye,Akron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102203.png,2004
102222,Dan,Basch,Akron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102222.png,2004
102241,Morris,Ellington,Akron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102241.png,2004
102242,Dwayne,LeFall,Akron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102242.png,2004
102252,Grant,Arnoldink,Central Michigan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102252.png,2004
102256,Mike,Thomas,Central Michigan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102256.png,2004
102259,Richard,Kiel,Central Michigan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102259.png,2004
102261,Terrence,Jackson,Central Michigan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102261.png,2004
102291,Grant,Adams,Boston College,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102291.png,2004
102295,Joel,Hazard,Boston College,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102295.png,2004
102305,David,Kashetta,Boston College,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102305.png,2004
102316,Jason,Barnes,Ball State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102316.png,2004
102318,Scott,Blair,Ball State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102318.png,2004
102351,Ryan,Hawk,Ohio,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102351.png,2004
102354,Matt,Pusateri,Miami (OH),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102354.png,2004
102358,Luke,Clemens,Miami (OH),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102358.png,2004
102374,Chris,Kelley,Maryland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102374.png,2004
102386,Raymond,Custis,Maryland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102386.png,2004
102388,Steve,Suter,Maryland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102388.png,2004
102394,Nick,Novak,Maryland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102394.png,2004
102408,Lou,Lombardo,Maryland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102408.png,2004
102426,Adam,Braucher,Indiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102426.png,2004
102438,Yusef,Kelly,Clemson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102438.png,2004
102453,Ronnie,Thomas,Florida A&M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102453.png,2004
102457,Terry,Holley,Rice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102457.png,2004
102458,Ed,Bailey,Rice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102458.png,2004
102460,Clint,Hatfield,Rice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102460.png,2004
102461,Raymorris,Barnes,Rice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102461.png,2004
102463,Jordan,Kramer,Rice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102463.png,2004
102478,Antonio,Perkins,Oklahoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102478.png,2004
102479,Brandon,Shelby,Oklahoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102479.png,2004
102480,Mark,Clayton,Oklahoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102480.png,2004
102482,Ataleo,Ford,Oklahoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102482.png,2004
102488,Will,Peoples,Oklahoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102488.png,2004
102495,Gayron,Allen,Oklahoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102495.png,2004
102515,David,McDermott,Northern Illinois,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102515.png,2004
102523,Jason,Hawkins,Northern Illinois,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102523.png,2004
102526,Rob,Lee,Northern Illinois,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102526.png,2004
102528,Kevin,Woods,Northern Illinois,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102528.png,2004
102559,Brad,Cieslak,Northern Illinois,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102559.png,2004
102581,Darnell,Jones,Mississippi State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102581.png,2004
102584,Fred,Reid,Mississippi State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102584.png,2004
102588,Jared,Cook,Mississippi State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102588.png,2004
102600,McKinley,Scott,Mississippi State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102600.png,2004
102607,Jermaine,Gonzales,Michigan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102607.png,2004
102614,Kevin,Dudley,Michigan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102614.png,2004
102615,Tim,Bracken,Michigan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102615.png,2004
102644,Tyler,Ecker,Michigan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102644.png,2004
102646,Adam,Finley,Michigan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102646.png,2004
102665,Jason,Van,San Diego State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102665.png,2004
102666,Marviel,Underwood,San Diego State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102666.png,2004
102669,Kirk,Morrison,San Diego State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102669.png,2004
102672,Josh,Dean,San Diego State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102672.png,2004
102673,Blake,Lobel,San Diego State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102673.png,2004
102685,Adam,Gray-Hayward,San Diego State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102685.png,2004
102691,David,Alston,Kent State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102691.png,2004
102700,Charles,Newton,Kent State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102700.png,2004
102723,Terrance,Hudson,Toledo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102723.png,2004
102733,Patrick,Body,Toledo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102733.png,2004
102741,Nick,Kaczur,Toledo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102741.png,2004
102746,Chris,Holmes,Toledo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/102746.png,2004
103324,Keron,Henry,Connecticut,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/103324.png,2004
103325,Justin,Perkins,Connecticut,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/103325.png,2004
103329,Matt,Cutaia,Connecticut,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/103329.png,2004
103337,Chris,Bellamy,Connecticut,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/103337.png,2004
103357,Michael,Sanford,Boise State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/103357.png,2004
103358,Gabe,Franklin,Boise State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/103358.png,2004
103362,Deshan,Cabaong,Boise State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/103362.png,2004
103368,Andy,Avalos,Boise State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/103368.png,2004
103392,Jason,Campbell,Auburn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/103392.png,2004
103423,Silas,Daniels,Auburn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/103423.png,2004
103426,Derrick,Graves,Auburn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/103426.png,2004
103436,Junior,Rosegreen,Auburn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/103436.png,2004
103440,Ronnie,Brown,Auburn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/103440.png,2004
103441,Tyson,Smith,Iowa State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/103441.png,2004
103446,Brett,Kellogg,Iowa State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/103446.png,2004
103476,Todd,Miller,Iowa State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://a.espncdn.com/i/headshots/college-football/players/full/103476.png,2004
