play_id,game_id,season,week,opponent,team_score,opponent_score,drive_id,period,yards_to_goal,down,distance,reception_player_id,reception_player,reception_yds,completion_player_id,completion_player,completion_yds,rush_player_id,rush_player,rush_yds,interception_player_id,interception_player,interception_stat,interception_thrown_player_id,interception_thrown_player,interception_thrown_stat,touchdown_player_id,touchdown_player,touchdown_stat,incompletion_player_id,incompletion_player,incompletion_stat,target_player_id,target_player,target_stat,fumble_recovered_player_id,fumble_recovered_player,fumble_recovered_stat,fumble_forced_player_id,fumble_forced_player,fumble_forced_stat,fumble_player_id,fumble_player,fumble_stat,sack_player_id,sack_player,sack_stat,sack_taken_player_id,sack_taken_player,sack_taken_stat,pass_breakup_player_id,pass_breakup_player,pass_breakup_stat
401403854101936101,401403854,2022,1,Utah State,3,0,4014038544,1,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4685720,Bryce Young,1,4429033,Jermaine Burton,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854101937401,401403854,2022,1,Utah State,3,0,4014038544,1,6,2,6,NA,NA,NA,NA,NA,NA,4429001,Jase McClellan,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854101944401,401403854,2022,1,Utah State,10,0,4014038544,1,5,3,5,4429033,Jermaine Burton,5,4685720,Bryce Young,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4429033,Jermaine Burton,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854101945001,401403854,2022,1,Alabama,0,10,4014038545,1,75,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4036473,Logan Bonner,1,4875617,NyNy Davis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854101946401,401403854,2022,1,Alabama,0,10,4014038545,1,75,2,10,NA,NA,NA,NA,NA,NA,4255990,Calvin Tyler Jr.,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854101949601,401403854,2022,1,Alabama,0,10,4014038545,1,72,3,7,4361185,Justin McGriff,6,4036473,Logan Bonner,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854101956201,401403854,2022,1,Alabama,0,10,4014038545,1,66,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4036473,Logan Bonner,1,4361185,Justin McGriff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854101958401,401403854,2022,1,Utah State,10,0,4014038546,1,19,1,10,NA,NA,NA,NA,NA,NA,4429795,Jahmyr Gibbs,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854101965201,401403854,2022,1,Utah State,10,0,4014038546,1,9,1,9,NA,NA,NA,NA,NA,NA,4429795,Jahmyr Gibbs,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854101969301,401403854,2022,1,Utah State,17,0,4014038546,1,9,2,9,4429172,Traeshon Holden,9,4685720,Bryce Young,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4429172,Traeshon Holden,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854101975701,401403854,2022,1,Alabama,0,17,4014038547,1,75,1,10,NA,NA,NA,NA,NA,NA,4575457,Pailate Makakona,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854101978201,401403854,2022,1,Alabama,0,17,4014038547,1,79,2,14,4372041,Brian Cobbs,10,4036473,Logan Bonner,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854101984401,401403854,2022,1,Alabama,0,17,4014038547,1,69,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4036473,Logan Bonner,1,4372041,Brian Cobbs,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854101986901,401403854,2022,1,Utah State,17,0,4014038548,1,82,1,10,4429172,Traeshon Holden,16,4685720,Bryce Young,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854101989401,401403854,2022,1,Utah State,17,0,4014038548,1,66,1,10,4869965,Kobe Prentice,16,4685720,Bryce Young,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854101995201,401403854,2022,1,Utah State,17,0,4014038548,1,50,1,10,NA,NA,NA,NA,NA,NA,4429795,Jahmyr Gibbs,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854101997301,401403854,2022,1,Utah State,17,0,4014038548,1,41,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4685720,Bryce Young,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854101998901,401403854,2022,1,Utah State,17,0,4014038548,1,41,3,1,NA,NA,NA,NA,NA,NA,4429795,Jahmyr Gibbs,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102854901,401403854,2022,1,Utah State,17,0,4014038548,2,35,1,10,NA,NA,NA,NA,NA,NA,4429001,Jase McClellan,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102857901,401403854,2022,1,Utah State,17,0,4014038548,2,25,1,10,NA,NA,NA,NA,NA,NA,4429001,Jase McClellan,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102866001,401403854,2022,1,Utah State,17,0,4014038548,2,27,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4685720,Bryce Young,1,4429172,Traeshon Holden,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102868601,401403854,2022,1,Utah State,17,0,4014038548,2,27,3,12,NA,NA,NA,NA,NA,NA,4685720,Bryce Young,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102875201,401403854,2022,1,Utah State,17,0,4014038548,2,9,1,9,4685723,Roydell Williams,7,4685720,Bryce Young,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102878001,401403854,2022,1,Utah State,24,0,4014038548,2,2,2,2,4429033,Jermaine Burton,2,4685720,Bryce Young,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4429033,Jermaine Burton,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102879701,401403854,2022,1,Alabama,0,24,4014038549,2,75,1,10,NA,NA,NA,NA,NA,NA,4255990,Calvin Tyler Jr.,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102884601,401403854,2022,1,Alabama,0,24,4014038549,2,75,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4036473,Logan Bonner,1,4372041,Brian Cobbs,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102885801,401403854,2022,1,Alabama,0,24,4014038549,2,75,3,10,NA,NA,NA,NA,NA,NA,4255990,Calvin Tyler Jr.,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102895701,401403854,2022,1,Utah State,24,0,40140385410,2,77,1,10,NA,NA,NA,NA,NA,NA,4685720,Bryce Young,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102897601,401403854,2022,1,Utah State,24,0,40140385410,2,14,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4685720,Bryce Young,1,4431506,Ja'Corey Brooks,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102897901,401403854,2022,1,Utah State,24,0,40140385410,2,14,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4685720,Bryce Young,1,4869965,Kobe Prentice,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102898501,401403854,2022,1,Utah State,31,0,40140385410,2,14,3,10,4429172,Traeshon Holden,14,4685720,Bryce Young,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,4429172,Traeshon Holden,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102904401,401403854,2022,1,Alabama,0,31,40140385411,2,75,1,10,4569986,Kyle Van Leeuwen,-2,4430033,Cooper Legas,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102906301,401403854,2022,1,Alabama,0,31,40140385411,2,77,2,12,4569986,Kyle Van Leeuwen,3,4430033,Cooper Legas,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102909401,401403854,2022,1,Alabama,0,31,40140385411,2,74,3,9,NA,NA,NA,NA,NA,NA,4430033,Cooper Legas,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102916401,401403854,2022,1,Alabama,0,31,40140385411,2,65,1,10,NA,NA,NA,NA,NA,NA,4255990,Calvin Tyler Jr.,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102918401,401403854,2022,1,Alabama,0,31,40140385411,2,58,2,3,NA,NA,NA,NA,NA,NA,4255990,Calvin Tyler Jr.,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102925201,401403854,2022,1,Alabama,0,31,40140385411,2,58,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4430033,Cooper Legas,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102926901,401403854,2022,1,Utah State,31,0,40140385412,2,66,1,10,NA,NA,NA,NA,NA,NA,4685723,Roydell Williams,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102929901,401403854,2022,1,Utah State,31,0,40140385412,2,66,2,10,5089453,Miles Kitselman,13,4685720,Bryce Young,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102935401,401403854,2022,1,Utah State,31,0,40140385412,2,53,1,10,NA,NA,NA,NA,NA,NA,4685723,Roydell Williams,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102937401,401403854,2022,1,Utah State,31,0,40140385412,2,41,1,10,NA,NA,NA,NA,NA,NA,4685723,Roydell Williams,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102939701,401403854,2022,1,Utah State,31,0,40140385412,2,38,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4685720,Bryce Young,1,4429033,Jermaine Burton,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102945401,401403854,2022,1,Utah State,31,0,40140385412,2,33,3,2,NA,NA,NA,NA,NA,NA,4429001,Jase McClellan,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102955401,401403854,2022,1,Utah State,31,0,40140385412,2,20,1,10,4808839,Isaiah Bond,13,4685720,Bryce Young,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102957901,401403854,2022,1,Utah State,31,0,40140385412,2,7,1,7,NA,NA,NA,NA,NA,NA,4429795,Jahmyr Gibbs,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102965801,401403854,2022,1,Utah State,31,0,40140385412,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4685720,Bryce Young,1,4808839,Isaiah Bond,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102969301,401403854,2022,1,Alabama,0,31,40140385412,2,8,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4361448,Daniel Grzesiak,1,4685720,Bryce Young,7,NA,NA,NA
401403854102975801,401403854,2022,1,Alabama,0,34,40140385413,2,75,1,10,NA,NA,NA,NA,NA,NA,4255990,Calvin Tyler Jr.,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401403854102979901,401403854,2022,1,Alabama,0,34,40140385413,2,75,2,10,NA,NA,NA,NA,NA,NA,4255990,Calvin Tyler Jr.,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
