play_id,game_id,season,week,opponent,team_score,opponent_score,drive_id,period,yards_to_goal,down,distance,reception_player_id,reception_player,reception_yds,completion_player_id,completion_player,completion_yds,rush_player_id,rush_player,rush_yds,interception_player_id,interception_player,interception_stat,interception_thrown_player_id,interception_thrown_player,interception_thrown_stat,touchdown_player_id,touchdown_player,touchdown_stat,incompletion_player_id,incompletion_player,incompletion_stat,target_player_id,target_player,target_stat,fumble_recovered_player_id,fumble_recovered_player,fumble_recovered_stat,fumble_forced_player_id,fumble_forced_player,fumble_forced_stat,fumble_player_id,fumble_player,fumble_stat,sack_player_id,sack_player,sack_stat,sack_taken_player_id,sack_taken_player,sack_taken_stat,pass_breakup_player_id,pass_breakup_player,pass_breakup_stat
401281942101936601,401281942,2021,1,Miami,7,0,4012819423,1,42,3,4,4429001,Jase McClellan,6,4685720,Bryce Young,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942101939701,401281942,2021,1,Miami,7,0,4012819423,1,36,1,10,NA,NA,NA,NA,NA,NA,4241474,Brian Robinson Jr.,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942101946401,401281942,2021,1,Miami,7,0,4012819423,1,17,1,10,NA,NA,NA,NA,NA,NA,4241474,Brian Robinson Jr.,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942101954701,401281942,2021,1,Miami,7,0,4012819423,1,20,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4685720,Bryce Young,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942101955501,401281942,2021,1,Miami,7,0,4012819423,1,20,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4685720,Bryce Young,1,4360115,Slade Bolden,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942101956501,401281942,2021,1,Alabama,0,10,4012819424,1,75,1,10,NA,NA,NA,NA,NA,NA,4362509,Cam'Ron Harris,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942101958701,401281942,2021,1,Alabama,0,10,4012819424,1,74,2,9,NA,NA,NA,NA,NA,NA,4362509,Cam'Ron Harris,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942101966201,401281942,2021,1,Alabama,0,10,4012819424,1,73,3,8,NA,NA,NA,4039300,D'Eriq King,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942101976101,401281942,2021,1,Miami,10,0,4012819425,1,80,1,10,NA,NA,NA,NA,NA,NA,4241474,Brian Robinson Jr.,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942101984301,401281942,2021,1,Miami,10,0,4012819425,1,76,2,6,NA,NA,NA,NA,NA,NA,4685720,Bryce Young,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942101987401,401281942,2021,1,Miami,10,0,4012819425,1,68,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4685720,Bryce Young,1,4372026,Cameron Latu,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942101987901,401281942,2021,1,Miami,10,0,4012819425,1,68,2,10,4241474,Brian Robinson Jr.,4,4685720,Bryce Young,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942101997101,401281942,2021,1,Miami,10,0,4012819425,1,64,3,6,4426388,Jameson Williams,9,4685720,Bryce Young,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942101999701,401281942,2021,1,Miami,10,0,4012819425,1,55,1,10,NA,NA,NA,NA,NA,NA,4241474,Brian Robinson Jr.,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942101999801,401281942,2021,1,Miami,10,0,4012819425,1,34,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4685720,Bryce Young,1,4567096,John Metchie,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102854501,401281942,2021,1,Miami,10,0,4012819425,2,34,2,10,4432694,JoJo Earle,16,4685720,Bryce Young,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102856001,401281942,2021,1,Miami,10,0,4012819425,2,18,1,10,4426388,Jameson Williams,9,4685720,Bryce Young,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102858701,401281942,2021,1,Miami,17,0,4012819425,2,9,2,1,4372026,Cameron Latu,9,4685720,Bryce Young,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4372026,Cameron Latu,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102859701,401281942,2021,1,Alabama,0,17,4012819426,2,75,1,10,NA,NA,NA,NA,NA,NA,4039300,D'Eriq King,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102865001,401281942,2021,1,Miami,17,0,4012819426,2,64,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4241468,Phidarian Mathis,1,4241446,Christopher Allen,1,4039300,D'Eriq King,1,4241446,Christopher Allen,1,4039300,D'Eriq King,3,NA,NA,NA
401281942102865501,401281942,2021,1,Miami,17,0,4012819427,2,33,1,10,4360115,Slade Bolden,4,4685720,Bryce Young,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102869201,401281942,2021,1,Miami,17,0,4012819427,2,29,2,6,4567096,John Metchie,0,4685720,Bryce Young,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102877901,401281942,2021,1,Miami,17,0,4012819427,2,29,3,6,4241474,Brian Robinson Jr.,-4,4685720,Bryce Young,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102886901,401281942,2021,1,Alabama,0,20,4012819428,2,75,1,10,4241397,Charleston Rambo,-2,4039300,D'Eriq King,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102889501,401281942,2021,1,Alabama,0,20,4012819428,2,77,2,12,4362509,Cam'Ron Harris,2,4039300,D'Eriq King,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102898001,401281942,2021,1,Alabama,0,20,4012819428,2,75,3,10,NA,NA,NA,NA,NA,NA,4039300,D'Eriq King,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102907901,401281942,2021,1,Miami,20,0,4012819429,2,74,1,10,4360115,Slade Bolden,11,4685720,Bryce Young,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102914701,401281942,2021,1,Miami,20,0,4012819429,2,63,1,10,NA,NA,NA,NA,NA,NA,4429001,Jase McClellan,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102917501,401281942,2021,1,Miami,20,0,4012819429,2,48,1,10,NA,NA,NA,NA,NA,NA,4429001,Jase McClellan,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102924601,401281942,2021,1,Miami,20,0,4012819429,2,45,2,7,4567096,John Metchie,18,4685720,Bryce Young,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102927101,401281942,2021,1,Miami,20,0,4012819429,2,27,1,10,NA,NA,NA,NA,NA,NA,4241474,Brian Robinson Jr.,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102929501,401281942,2021,1,Miami,20,0,4012819429,2,25,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4685720,Bryce Young,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102934401,401281942,2021,1,Miami,27,0,4012819429,2,25,3,8,4372026,Cameron Latu,25,4685720,Bryce Young,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,4372026,Cameron Latu,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102934901,401281942,2021,1,Alabama,0,27,40128194210,2,70,1,10,NA,NA,NA,NA,NA,NA,4685184,Donald Chaney Jr.,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102936901,401281942,2021,1,Alabama,0,27,40128194210,2,64,2,4,4431353,Xavier Restrepo,10,4039300,D'Eriq King,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102939101,401281942,2021,1,Miami,27,0,40128194210,2,54,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4567099,Christian Harris,1,4039300,D'Eriq King,4,NA,NA,NA
401281942102946301,401281942,2021,1,Miami,27,0,40128194210,2,58,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4685724,Will Anderson Jr.,1,4039300,D'Eriq King,4,NA,NA,NA
401281942102954301,401281942,2021,1,Alabama,0,27,40128194210,2,62,3,18,4362509,Cam'Ron Harris,6,4039300,D'Eriq King,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102965901,401281942,2021,1,Miami,27,0,40128194211,2,73,1,10,NA,NA,NA,NA,NA,NA,4685723,Roydell Williams,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4596363,Kamren Kinchens,1,4685723,Roydell Williams,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102967701,401281942,2021,1,Miami,27,0,40128194211,2,65,2,2,4692022,Javon Baker,10,4685720,Bryce Young,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102974401,401281942,2021,1,Miami,27,0,40128194211,2,55,1,10,NA,NA,NA,NA,NA,NA,4241474,Brian Robinson Jr.,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102978801,401281942,2021,1,Miami,27,0,40128194211,2,56,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4685720,Bryce Young,1,4429172,Traeshon Holden,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102979301,401281942,2021,1,Miami,27,0,40128194211,2,56,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4685720,Bryce Young,1,4372026,Cameron Latu,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102984801,401281942,2021,1,Alabama,0,27,40128194212,2,80,1,10,4241397,Charleston Rambo,9,4039300,D'Eriq King,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102985202,401281942,2021,1,Alabama,0,27,40128194212,2,71,2,1,NA,NA,NA,NA,NA,NA,4362509,Cam'Ron Harris,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102986302,401281942,2021,1,Alabama,0,27,40128194212,2,68,1,10,NA,NA,NA,4039300,D'Eriq King,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102988302,401281942,2021,1,Alabama,0,27,40128194212,2,61,2,3,NA,NA,NA,NA,NA,NA,4362509,Cam'Ron Harris,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102995301,401281942,2021,1,Alabama,0,27,40128194212,2,59,3,1,NA,NA,NA,NA,NA,NA,4362509,Cam'Ron Harris,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102996901,401281942,2021,1,Alabama,0,27,40128194212,2,60,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4039300,D'Eriq King,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102997301,401281942,2021,1,Alabama,0,27,40128194212,2,60,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4039300,D'Eriq King,1,4240625,Mike Harley,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102997901,401281942,2021,1,Alabama,0,27,40128194212,2,60,3,15,4241397,Charleston Rambo,5,4039300,D'Eriq King,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102998701,401281942,2021,1,Alabama,0,27,40128194212,2,55,4,10,NA,NA,NA,4039300,D'Eriq King,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942102999601,401281942,2021,1,Alabama,0,27,40128194212,2,20,1,10,NA,NA,NA,NA,NA,NA,4039300,D'Eriq King,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942103854401,401281942,2021,1,Alabama,3,27,40128194213,3,75,1,10,4240625,Mike Harley,-1,4039300,D'Eriq King,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942103856801,401281942,2021,1,Alabama,3,27,40128194213,3,76,2,11,4362523,Will Mallory,5,4039300,D'Eriq King,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942103858801,401281942,2021,1,Alabama,3,27,40128194213,3,71,3,6,4240625,Mike Harley,7,4039300,D'Eriq King,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942103864001,401281942,2021,1,Alabama,3,27,40128194213,3,64,1,10,4241397,Charleston Rambo,3,4039300,D'Eriq King,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942103866201,401281942,2021,1,Alabama,3,27,40128194213,3,61,2,7,NA,NA,NA,NA,NA,NA,4362509,Cam'Ron Harris,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401281942103874101,401281942,2021,1,Alabama,3,27,40128194213,3,61,3,7,4240625,Mike Harley,17,4039300,D'Eriq King,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
